BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area,empirical_estimate_p_alop,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,n_children,n_elderly,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,n_catch_basins,catch_basin_density,cb_days_clogged,has_clogged_cb_complaint,cb_avg_resolution_time,dep_moderate_1_area,dep_moderate_1_frac,dep_moderate_2_area,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Queens,4016800,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0014403307515462,1.73417229689994e-05,0.0091889034751476,217,0.0,0.1880555375379213,0.0037561146016857,0.8650984258603277,3148,7,403,952,1069,459,589,863,854,815,110208.0,1008,234,133,78,20.0,42.0,32.41862508236328,2276027.613032981,0.0,88.0,3.866385429425141e-05,8.0,1,2.6666666666666665,0.0,0.0,0.0,0.0,36081016800,0,1,0,0,0
Queens,4016900,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.0019039870791584,2.086649606057743e-05,0.0120988097603876,186,0.0,0.2040038496197103,0.0038736866050227,0.8960767727920396,5387,2419,149,1150,1557,989,742,2596,2296,2348,93356.0,782,1143,1186,251,43.0,102.0,63.01175902061856,2483620.4346423163,0.0,50.0,2.013190071340384e-05,0.0,1,0.0,37549.7954725304,0.01511897508523206,58325.133604269235,0.02348391597634324,36081016900,0,0,3,0,0
Queens,4017000,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0053417147130223,7.486625629856664e-05,0.0308617426345153,295,0.0,0.4979958699055312,0.0218442542376633,0.9999036626330252,2527,30,944,213,800,519,231,657,637,626,103958.0,597,268,95,9,16.0,46.0,40.5228383258976,2352797.469285769,1.0,68.0,2.890176519130758e-05,0.0,1,0.0,37077.50850349746,0.015758903597746968,58443.69938525795,0.024840089360942536,36081017000,0,1,0,0,0
Queens,4017200,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.002959988164166,1.6697356635985273e-05,0.0204990446069308,185,0.0,0.2514222995806796,0.0030842706018519,0.9783279570176424,1790,29,641,309,664,352,369,541,471,484,71012.0,397,144,257,7,16.0,45.0,40.11749829783095,2056699.8924258873,0.0,78.0,3.79248330236448e-05,2.0,1,1.0,0.0,0.0,0.0,0.0,36081017200,0,2,0,0,0
Queens,4017400,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0020907204121988,1.6415909677404653e-05,0.0137694322492728,265,0.0,0.2637860268022626,0.0043408031323219,0.9746316816895346,2804,37,614,681,928,562,331,716,712,704,125694.0,699,291,147,0,16.0,42.0,37.698215067360536,2056260.2998729043,0.0,78.0,3.793294069083623e-05,7.0,1,3.5,0.0,0.0,0.0,0.0,36081017400,1,0,0,0,0
Queens,4017600,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0010060794586653,9.370614616837108e-06,0.006402248442579,332,0.0,0.1912674891298797,0.0031062243005497,0.8814451763115999,2305,91,1050,436,474,586,391,608,575,565,82266.0,467,290,141,11,26.0,41.0,35.71785505552309,2052683.1432468395,0.0,71.0,3.458887468023705e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,36081017600,0,0,0,0,0
Queens,4017800,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0009918900427842,1.0586647479865293e-05,0.0064275150064039,231,0.0,0.1474800588661724,0.002442540644115,0.7745254885588858,2146,24,496,402,899,416,217,607,525,578,81298.0,462,173,131,5,14.0,39.0,33.580756013745706,2036948.35031997,0.0,79.0,3.87835067038349e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,36081017800,0,0,0,0,0
Queens,4017901,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.0007677178063254,3.436808434928157e-06,0.0055797052421607,389,0.0,0.1643061791009218,0.0013360274980625,0.8865715851322239,884,281,1,259,209,96,61,485,442,463,69804.0,146,184,183,67,63.0,87.0,71.09427414690573,1037435.1956503931,0.0,31.0,2.9881384524038008e-05,2.0,1,1.0,0.0,0.0,0.0,0.0,36081017901,0,0,1,0,0
Queens,4017902,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0015560165975103,0.0052091714595662,5.598907455019816e-05,0.0228750365672238,1928,0.0015560165975103,0.8506394521360239,0.1023274827483629,1.0,43,0,12,31,0,0,16,0,0,0,,0,0,0,0,9.0,69.0,42.22593905380791,4062483.731675851,0.0,102.0,2.5107792852113914e-05,0.0,0,0.0,99042.13200898677,0.024379699354052556,107270.91338653938,0.026405253650649847,36081017902,1,0,0,0,0
Queens,4018000,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0007422791078204,4.635308711045479e-06,0.0049875512674509,185,0.0,0.0930582160887174,0.000857166521715,0.6034708208640389,1515,58,470,102,367,463,231,383,345,351,79539.0,427,49,97,16,12.0,36.0,32.29740599235874,1491935.0926411168,0.0,70.0,4.691893122245796e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,36081018000,0,0,0,0,0
