tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36005002500.0,0.0,0.005141623690403232,8.889538379205801e-05,0.02696768665280567,230
36005002701.0,0.0,0.010813943502675935,4.1375305671914554e-05,0.07694080856182312,34
36005002702.0,0.0,0.0053821717796957574,0.0001551532870845909,0.02829343642901941,179
36005003800.0,0.0,0.002274739896945672,2.5381417558617364e-06,0.017897396589695188,53
36005003900.0,0.0,0.004271653451319117,9.954954746413024e-05,0.02246399899497939,289
36005004001.0,0.0,0.0019863531996645676,7.977162996675412e-06,0.014950227361856331,78
36005004200.0,0.0,0.000607313363114608,1.539645332278079e-05,0.0031517488550460715,1590
36005004400.0,0.0,0.0012221551677632208,2.150423459041897e-05,0.006953283085015775,360
36005004600.0,0.0,0.0011519129534006338,9.579710858702201e-06,0.0076901272281567675,285
36005004800.0,0.0,0.0018934573964572194,4.733933314067454e-05,0.010496265260494582,250
36005005001.0,0.0,0.0032032215456216893,8.887976335910264e-06,0.02467961640896974,23
36005005002.0,0.0,0.003130279037105103,9.673912100312896e-06,0.02176102253696783,47
36005005400.0,0.0,0.0019426945093884017,1.717297000127752e-05,0.01249746809199217,129
36005006302.0,0.0,0.001934329320083472,2.91039766774199e-05,0.011371723946803816,293
36005006400.0,0.029239766081871343,0.07066569644196606,0.010570959703075877,0.19746146432265352,171
36005006500.0,0.0,0.002483092305747339,7.354759316707386e-05,0.012476617218582406,363
36005006800.0,0.0,0.0038528794483393925,4.0790390461659954e-05,0.023730671415626806,178
36005007000.0,0.0,0.0028928504378707737,2.46266174957919e-05,0.020084125193904553,87
36005007200.0,0.002386634844868735,0.0021994431404164004,3.136985872171105e-05,0.012913161020140933,419
36005007400.0,0.0,0.0016743967197211434,5.822230362036576e-06,0.013374414921039184,49
36005007600.0,0.0,0.004110498760535554,6.949794809925744e-05,0.02334390759531508,145
36005007900.0,0.0,0.001744330136652413,3.5949103090836483e-05,0.010229226868691736,207
36005008400.0,0.0,0.0023742679915653834,3.1703000512895343e-06,0.018765723637337806,97
36005008500.0,0.0,0.0015668044043849001,2.592001634720654e-05,0.009292605126793058,229
36005008600.0,0.0,0.002422624543894905,5.0377693549064115e-06,0.018172668788379333,58
36005008700.0,0.0,0.0014957687981900917,2.0923481558911524e-05,0.009523881547044298,145
36005009200.0,0.0,0.0013178608167825822,1.9839463208926213e-05,0.007629554230431611,410
36005011702.0,0.025,0.041713624778761414,0.00027969818951463797,0.1704164878752705,80
36005011900.0,0.0,0.0012527287764476675,2.0432625541683502e-05,0.007484664450767863,245
36005012101.0,0.0,0.0019132225631492954,3.1675705614167044e-06,0.015183148994386941,124
36005012102.0,0.0,0.0018377653981186126,7.162078479683514e-06,0.013780625196712226,74
36005012500.0,0.0,0.0011989939940247254,1.1397000582243256e-05,0.00786232007406741,112
36005012901.0,0.0,0.0013094951588612385,2.0042404870286503e-05,0.008037532386368706,94
36005013000.0,0.0,0.0021856807868322445,6.186170205609921e-06,0.016955627255837043,64
36005013100.0,0.0,0.0013055672368644416,1.3560209642367226e-05,0.00873086786613353,150
36005013200.0,0.0,0.002907020546182259,7.951108113838612e-06,0.0215562697936319,90
36005013300.0,0.0,0.0015180588950813227,2.005326793283478e-05,0.009302085817816549,140
36005013500.0,0.0,0.0014930404727894256,1.2582555900866918e-05,0.01047778252021894,96
36005014400.0,0.0,0.00233178215886641,1.146079753139387e-05,0.016221671427629335,171
36005014900.0,0.0,0.0015059698420632124,2.016229395255576e-05,0.009718438126783796,115
36005015200.0,0.0,0.0016294038437992971,1.8506430776731166e-05,0.010018599075920157,281
36005015300.0,0.0,0.0013115887285491154,1.3921750745173811e-05,0.008417987654262398,202
36005015800.0,0.0,0.001687249951238956,7.340308214104924e-06,0.01253887178570589,140
36005016000.0,0.0,0.0017946653603649382,9.138039155562515e-06,0.012835675559247,215
36005016200.0,0.0,0.0021842046117893452,7.728847069333153e-06,0.016790192218247717,69
36005016400.0,0.0,0.0018281492814900021,1.5027162750787507e-05,0.012090874025075747,97
36005017100.0,0.0,0.002985409474561146,2.8243767250738824e-05,0.01958670425736288,19
36005017500.0,0.0,0.002573649598986004,3.1068538398857894e-05,0.016186846365485168,131
36005017901.0,0.0,0.0032777616399901786,3.398857376354672e-05,0.022061854462630637,50
36005017902.0,0.01694915254237288,0.012979670631463483,4.198762966805638e-05,0.08232783876833688,59
36005018101.0,0.0,0.002788997048465395,2.3297646559035343e-05,0.018820600133552114,67
36005018102.0,0.0,0.002515372333937807,1.7899090363073895e-05,0.017185815035436595,140
36005018302.0,0.0,0.002391768464084995,3.9971120018780376e-05,0.014301296636402332,115
36005018400.0,0.0,0.0018502633135468222,1.1901361112680018e-05,0.01215944155807496,242
36005019700.0,0.0,0.0020265287399853717,4.2434080785505144e-05,0.011471821890402925,158
36005020200.0,0.0,0.0037516010664287633,1.078798972301358e-05,0.027438619054335214,78
36005020400.0,0.0045045045045045045,0.0034788926403747584,4.6090072069216366e-05,0.020753441036634287,222
36005020601.0,0.0,0.002343440764922863,2.094374394888992e-05,0.015492111361594313,112
36005020900.0,0.0,0.0023889887671879714,3.41289980160805e-05,0.014025331337177023,157
36005021002.0,0.0,0.002060960895226714,1.5306288035712386e-05,0.01315724986316072,226
36005021301.0,0.0,0.0018915247504789818,2.6449957628967474e-05,0.011727692522823921,187
36005021302.0,0.0,0.0016918769314451508,2.7774724717499017e-05,0.009792278981648772,251
36005021501.0,0.013888888888888888,0.0027340552751884102,1.3573389651909746e-05,0.019095893006621775,72
36005021800.0,0.0010845986984815619,0.005224142104858643,0.00043608156511739646,0.018331428719860276,922
36005021900.0,0.0,0.002256689561380472,2.6689114679256327e-05,0.014506264011617807,106
36005022101.0,0.0,0.004836600099809369,8.953371395356191e-06,0.037380036427840775,51
36005022102.0,0.0,0.004973712970586054,2.5032486801570696e-05,0.0336455841073956,83
36005022300.0,0.0,0.004498353438451598,2.3557062818402083e-05,0.02927256462045634,100
36005022403.0,0.0,0.0034581723516783473,0.00011113547348798245,0.017463748142417072,245
36005022404.0,0.014285714285714285,0.03204984099235119,0.00023311898321699422,0.1545920226210015,70
36005022500.0,0.012195121951219513,0.014644133218238337,6.0818174712319244e-05,0.07233372539431053,164
36005022702.0,0.0,0.0020299630612960456,3.519779800198127e-05,0.011596007439816678,223
36005022703.0,0.007633587786259542,0.00766914114666515,2.6081632214812016e-05,0.050946944817931945,131
36005022800.0,0.0,0.00427816520052942,7.349852641656466e-05,0.02454938603341374,153
36005022902.0,0.0,0.001954635356621401,2.8047926489934096e-05,0.011455088719511829,196
36005023200.0,0.0,0.00472825610233121,6.024031295705831e-05,0.02744801611953613,142
36005023301.0,0.0,0.0013829033824610721,1.583392116947122e-05,0.009010008426054431,106
36005023600.0,0.0,0.009635917084065465,0.00011599946177024746,0.05936921911857266,63
36005023704.0,0.0,0.0014901624849302038,9.848644869194598e-06,0.01021950634135889,67
36005023900.0,0.0,0.0013419313404238035,1.5799467209784674e-05,0.008479820985689498,120
36005024100.0,0.0,0.001106951258515361,1.9163837224123443e-05,0.006714445121584724,154
36005024300.0,0.0,0.0017829200966732622,2.174335011655394e-05,0.01161766148839576,117
36005024400.0,0.0,0.003156339122973103,6.521251472042764e-05,0.01779169286946041,129
36005024501.0,0.0,0.0018777155140665466,2.567251983766363e-05,0.011806464083197785,110
36005024502.0,0.0,0.0027404026933727,1.2538875687771594e-05,0.019899802532581532,62
36005024600.0,0.0,0.0034698434760456038,7.460613003417659e-05,0.018747738701100757,76
36005024800.0,0.0,0.002140808063449819,5.3987693439458825e-05,0.011429735019195943,285
36005024900.0,0.0,0.002455370860686874,1.7492525069490086e-05,0.01656917268099831,58
36005025000.0,0.0,0.002739789666065339,3.128974776999052e-05,0.017691769713470796,128
36005025100.0,0.0,0.001607554794500089,1.7475408691406023e-05,0.01045994266357911,157
36005025200.0,0.0,0.0026221658862223773,3.517882222650072e-05,0.01625568598115362,121
36005025300.0,0.0,0.0019372348996268053,1.671880249156281e-05,0.012989214234885088,103
36005025400.0,0.0,0.003247448124090715,1.6079120562938074e-05,0.02350543778308047,108
36005026500.0,0.0,0.001504870439848924,3.9263035249163465e-05,0.008332329323170452,222
36005026601.0,0.010638297872340425,0.02199638667587163,6.783917120036737e-05,0.11532742694168217,94
36005026602.0,0.005208333333333333,0.004584190366066779,8.177959502795465e-05,0.025337514750161133,192
36005026701.0,0.0,0.0033482779121681125,2.7574562150350396e-05,0.021971779639630748,87
36005026702.0,0.0,0.003482560909551315,3.8257685311386324e-05,0.022280360680125597,102
36005027300.0,0.0,0.0031545465188949086,0.00010673618133676718,0.01499143854712822,353
36005027700.0,0.003215434083601286,0.008384781965083573,0.00015817794034748327,0.03826085076577723,311
36005027900.0,0.0,0.004928239145235817,0.00012608500953892768,0.024159601523121497,357
36005028600.0,0.0,0.003281964976927904,3.660567441514599e-05,0.020482388809170762,95
36005028700.0,0.0,0.009483045195921,0.00013636773867063665,0.05345117008176945,92
36005028800.0,0.0,0.0027605613475290406,4.303548911538765e-05,0.017784509978665413,44
36005029600.0,0.002136752136752137,0.0031244994468101316,0.0002334282883036104,0.012012276963234623,936
36005030000.0,0.0,0.0061376943471777475,5.8201680365664395e-05,0.03462617780604661,189
36005030100.0,0.0,0.00676159261975009,2.3798162022180454e-05,0.04935447868686234,45
36005030201.0,0.0,0.0038382102049365177,7.120059632861589e-05,0.02066976090439197,341
36005030701.0,0.0,0.004953625227481326,6.0505109314028516e-05,0.030903638738375802,69
36005030900.0,0.02564102564102564,0.017664836318910603,4.134054925971544e-05,0.11404998545206793,39
36005031200.0,0.0,0.004841836508579802,1.9221940698330617e-05,0.03432053849485068,122
36005031400.0,0.0,0.0030140876099278148,2.0939438135834973e-05,0.020538604640295402,150
36005031600.0,0.0,0.0029845796460274726,2.6580681900991927e-05,0.019938712501067803,74
36005031800.0,0.0,0.0034609606621436254,2.1209646494956225e-05,0.025735190440437206,61
36005031900.0,0.0,0.009590777017687383,7.816008212626543e-06,0.07160297303022098,40
36005032400.0,0.0,0.00221461798092557,6.427684948527896e-05,0.012137331935454453,147
36005032600.0,0.0,0.0018321217348749356,3.133418427785023e-05,0.010848645854598831,262
36005032800.0,0.0,0.0024548632166908023,5.0184959128470445e-05,0.014327660142740995,205
36005033000.0,0.0,0.0031966058241023323,9.465962435926592e-05,0.016019181675834254,268
36005033201.0,0.0,0.0052378497597590345,4.68675297157965e-05,0.03262901245706841,146
36005033202.0,0.0,0.007818852081198658,4.816447517534466e-05,0.05561036041376049,42
36005033601.0,0.0,0.005192741511091088,5.780999132396683e-05,0.031275964225817035,116
36005033602.0,0.0,0.008952816426491515,7.016790938907062e-05,0.059208400838986125,26
36005033801.0,0.0,0.0042412673454539,4.709496123879132e-05,0.02700428885218283,71
36005033802.0,0.0,0.005758979447798436,4.816500236592289e-05,0.03765660711417852,22
36005034000.0,0.0,0.0026554745475437366,4.6794419567300715e-05,0.01596765038088804,135
36005034200.0,0.0,0.002078172938868958,2.3303111710796318e-05,0.012935919971822935,211
36005034300.0,0.0,0.006521304840968417,1.4805620461343057e-05,0.04817001852149187,86
36005034400.0,0.0,0.0025085482802067235,1.0286148449556153e-05,0.017870295033562706,139
36005034800.0,0.004,0.0017148604182667135,2.406502170286316e-05,0.010241445004057012,250
36005035900.0,0.0,0.002370168027292584,3.506184219893488e-05,0.014595983123817465,224
36005036000.0,0.0,0.0031842236867467796,5.673570056373054e-05,0.018671899889557024,178
36005036300.0,0.0,0.0034809547835318384,4.88955014389908e-05,0.020521564065918426,191
36005036400.0,0.0,0.0024046052399394487,2.5022854334977144e-05,0.015975836214819232,109
36005036501.0,0.0,0.003623031273508185,4.036035627420398e-05,0.022730436701912795,60
36005036800.0,0.0,0.0024024248307769717,2.211717406515899e-05,0.016171706506179686,90
36005036901.0,0.0,0.0016332424984602148,2.7334608757211584e-05,0.010120008359716104,129
36005036902.0,0.0,0.0020832002116227422,1.2956976464133656e-05,0.014729297137255687,92
36005037000.0,0.0,0.002545958918698945,2.1069517058690163e-05,0.0164189631250949,63
36005037100.0,0.0,0.0026691335335506544,4.184658313856724e-05,0.01642832466366766,134
36005037200.0,0.0,0.002578893395398281,4.581583926027186e-05,0.014970270590078431,186
36005037300.0,0.0,0.001941968180846269,1.481725550541771e-05,0.012962385486511852,186
36005037400.0,0.0,0.005109106192315769,0.0001315347195393581,0.027268587302150607,137
36005037504.0,0.0,0.0015503067645920518,1.0287731209712338e-05,0.010675160428982328,191
36005038200.0,0.0,0.0024586171794619867,2.5699907794932408e-05,0.016520842207349375,115
36005038301.0,0.0,0.0011360621479955511,1.3821725104664436e-05,0.007011742216719124,163
36005038600.0,0.0,0.0018199000034309451,4.5702055669979976e-05,0.009762318434528674,278
36005038700.0,0.0,0.0013150420585792146,1.6259506286264782e-05,0.008157386422145476,241
36005038800.0,0.0,0.002989780069392041,2.063935043427999e-05,0.02010062064765561,104
36005039000.0,0.0,0.0030916970719098735,4.272788139932324e-05,0.01973817159618043,117
36005039100.0,0.0,0.0017911597437702568,1.7401628521295588e-05,0.011479350239186602,187
36005039200.0,0.0,0.006486158016994023,6.166634967132907e-05,0.04170972295520789,72
36005039400.0,0.0,0.006658081255089397,6.677821519697557e-05,0.041567063016363204,71
36005039600.0,0.0,0.0028849718946305693,4.469958321087747e-05,0.017385763547989205,178
36005039800.0,0.0,0.0023956814219602157,3.5580366666622074e-05,0.014609506163549075,144
