BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,manhole_overflow_311c,catch_basin_clogged/flooding_311c,highway_flooding_311c
Manhattan,1000900,Financial District-Battery Park City,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,MN0101,MN01,940.0,0.0,0.0,0.0,3.0,0.0,937.0,0.0,940.0,0.0019528937251772,6.87281662039005e-05,0.0089711606252712,0.6030290028885145,0.0625639095837997,0.9997905299022872,1824,1090,137,200,303,864,864,222167,41,803,527,0,0.0,39.0,3.070435282462728,3130237.8944401955,0.0,62205.73600717152,4845.72345737758,0.019872526659286467,0.0015480368012873278,36061000900,0,0,0,0,0
Manhattan,1003001,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,695.0,1.0,0.0,0.0,0.0,0.0,695.0,1.0,694.0,0.0010435857106331,3.2907313315374203e-06,0.0076289546763348,0.2765387535704592,0.0022844485597729,0.995118530667088,3868,2144,352,954,302,2073,2004,90222,229,1470,662,69,15.0,39.0,29.189341551413108,1330486.7481072096,0.0,0.0,0.0,0.0,0.0,36061003001,0,0,0,0,0
Manhattan,1005900,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,483.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,483.0,0.0004271100514731,2.0909798063798983e-06,0.0032326091400264,0.12547849552743,0.001009434461259,0.7906766953819112,5001,3775,179,342,596,2388,2336,166250,125,1449,1941,11,19.0,41.0,30.700839664134342,1250321.0297888059,0.0,0.0,0.0,0.0,0.0,36061005900,0,0,0,0,0
Manhattan,1006100,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,742.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,742.0,0.0003414528853457,2.613512357736147e-06,0.0026510849716884,0.1577025079215236,0.0019373496131028,0.8605028462339428,5218,3002,322,502,1240,2254,2266,250001,22,1615,1447,6,23.0,46.0,36.12416590344106,1528510.128814862,0.0,0.0,0.0,0.0,0.0,36061006100,0,0,0,0,0
Manhattan,1005000,Gramercy,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0602,MN06,1070.0,0.0,0.0,0.0,3.0,0.0,1067.0,0.0,1070.0,0.0003671952517017,4.844560864644642e-06,0.0026400660938163,0.2246064158539362,0.0051702805209051,0.9409038566717391,4892,3609,73,111,865,2737,2661,194750,181,1552,1872,53,18.0,45.0,33.379285355928424,1793890.2269788086,0.0,0.0,0.0,0.0,0.0,36061005000,0,0,0,0,0
Manhattan,1010601,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,696.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,696.0,0.0015961483336887,3.0414854189073983e-05,0.0092647540496978,0.4365702028602607,0.0209465677872329,0.9984636174785768,7366,6364,63,235,639,3939,3887,224898,62,2089,3369,27,0.0,56.0,18.07085346215781,1313234.2190293216,0.0,0.0,0.0,0.0,0.0,36061010601,0,0,0,0,0
Manhattan,1012800,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,950.0,0.0,0.0,0.0,1.0,0.0,949.0,0.0,950.0,0.0012453653866589,2.6146347748222623e-05,0.0062041893768853,0.4628933609030362,0.0245333955340597,0.9972940708942922,5089,4200,10,400,367,2209,2149,205685,242,1174,2139,13,41.0,82.0,59.32099792099792,1924401.7444952438,0.0,0.0,0.0,0.0,0.0,36061012800,0,0,0,0,0
Manhattan,1004700,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,961.0,1.0,0.0,0.0,2.0,0.0,959.0,1.0,960.0,0.0006855232745012,2.0626298953528694e-06,0.0051371824195282,0.2622208025132169,0.0019802261335027,0.992913202427508,2466,1921,0,133,326,1497,1445,148750,40,1311,596,35,0.0,25.0,10.167724540807727,1780556.6936266525,0.0,32745.634615690466,112611.56015262,0.018390672272835012,0.06324514156482816,36061004700,0,0,0,1,0
Manhattan,1004900,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,1268.0,1.0,0.0,1.0,0.0,0.0,1267.0,0.0,1267.0,0.0002955424360297,5.0804733827157175e-06,0.0016089262310728,0.2317849601227556,0.0064213505863807,0.8701973533247208,4323,3376,35,417,495,2353,2429,141731,145,1927,1240,0,6.0,43.0,20.28873018011948,2226132.0112411245,0.0,0.0,0.0,0.0,0.0,36061004900,0,0,0,0,0
Manhattan,1013203,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,338.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,338.0,0.0056578626860307,0.0001739129259406,0.0263606136319344,0.6076744139197457,0.057093052898617,0.999880168907869,4277,2939,0,1039,214,2490,2490,114304,432,1401,999,0,20.0,41.0,31.73802137194071,580532.6925245774,0.0,44.56608018499708,0.0,7.676756323781082e-05,0.0,36061013203,0,0,0,0,0
Manhattan,1013400,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,361.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,361.0,0.0023455071008701,8.176940386970548e-05,0.0117789249613742,0.4128012456021023,0.0290885023989469,0.9861212312498024,11387,9223,421,698,817,5625,5619,140883,311,2774,4099,195,25.0,53.0,39.31003117175124,1956779.7604647344,0.0,93843.36292053986,39676.91860620546,0.047958060900145504,0.020276639920264815,36061013400,0,0,0,0,0
Manhattan,1011000,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,1758.0,1.0,0.0,0.0,2.0,0.0,1756.0,1.0,1757.0,0.0016967820674179,4.87434347150487e-05,0.0077358050580493,0.7004986372640204,0.0821240669237127,0.9999988227265324,7303,4489,298,1448,894,3806,3854,163371,149,2367,2861,22,39.0,72.0,57.54162941145532,1901323.3831144492,0.0,0.0,0.0,0.0,0.0,36061011000,0,0,0,0,0
Manhattan,1013800,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,754.0,0.0,0.0,0.0,1.0,0.0,753.0,0.0,754.0,0.0015656399517,3.653596940742172e-05,0.0076814139260261,0.4774882168520147,0.0271726209011512,0.9970149688101811,12826,9528,195,1334,1300,6742,6670,134167,842,3591,4623,168,34.0,81.0,53.656238836437865,1959554.8353629946,0.0,22551.02882593066,3318.2778436701446,0.0115082407590565,0.0016933835092476275,36061013800,0,0,0,0,0
Manhattan,1014000,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,928.0,0.0,0.0,0.0,1.0,0.0,927.0,0.0,928.0,0.0011465323649462,2.883690869640588e-05,0.0056367462427146,0.44991335946626,0.0264061272438521,0.9947298520729152,7487,6604,60,37,588,3785,3713,158780,644,1687,2857,168,43.0,94.0,69.74653444784798,1925983.3073413367,0.0,29641.747104910934,517.0967618635359,0.015390448604577448,0.00026848455014770917,36061014000,0,0,0,0,0
Manhattan,1013603,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,289.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,289.0,0.0042725410341514,6.911268875703159e-05,0.0239222994377386,0.4676129099722607,0.0197760920510418,0.9990859094504762,3937,3415,0,214,160,2269,2070,120194,150,1208,1338,62,27.0,48.0,39.41525716258198,579210.2324821427,0.0,0.0,0.0,0.0,0.0,36061013603,0,0,0,0,0
Manhattan,1013604,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,203.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,203.0,0.0042535338116733,0.0001045798303412,0.0222098525822145,0.405562786153004,0.0210070281924164,0.9895318261964006,3435,2933,52,79,238,2223,2045,159876,30,1016,1793,48,35.0,64.0,49.81658031088083,771853.6368553508,0.0,0.0,0.0,0.0,0.0,36061013604,0,0,0,0,0
Manhattan,1014402,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,386.0,3.0,0.0,0.0,0.0,0.0,386.0,3.0,383.0,0.0217618700310292,0.0004135243739131,0.0747628983413753,0.8998650778717178,0.1475608098155366,0.9999999999999056,6742,4770,496,763,507,3689,3563,141232,321,2311,2301,105,0.0,48.0,29.49358599031245,1878866.7301199615,0.0,0.0,0.0,0.0,0.0,36061014402,0,0,0,0,0
Manhattan,1014200,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,1059.0,1.0,0.0,0.0,0.0,0.0,1059.0,1.0,1058.0,0.0018005992723818,3.1809803585807136e-05,0.0096602818466109,0.5627231228570302,0.0331260187136691,0.9999656746686776,4254,3205,13,324,485,1865,1793,250001,114,888,2105,0,54.0,98.0,79.82327921572696,1927687.3734820236,0.0,144151.3674572373,55937.81698925957,0.07477943230849386,0.0290180958586754,36061014200,0,0,0,0,0
Manhattan,1002202,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,198.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,198.0,0.0008920439617413,3.1199842916136026e-06,0.0074905513962381,0.1133644867442164,0.000617567080293,0.7743351249778568,2521,1352,216,729,211,914,1009,121389,243,798,478,117,6.0,22.0,14.387839628893309,603924.5373203496,0.0,0.0,0.0,0.0,0.0,36061002202,0,0,0,0,0
Manhattan,1003002,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,492.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,492.0,0.0005638723731132,4.504979984583028e-06,0.0038832679213341,0.1663457479203148,0.002214000622016,0.852552441248177,3062,1484,149,761,614,1442,1523,68382,426,747,657,316,12.0,36.0,24.689757604562736,841101.1135630886,0.0,0.0,0.0,0.0,0.0,36061003002,0,0,0,0,0
Manhattan,1018200,East Harlem (North),MN11 East Harlem (CD 11 Equivalent),4111,MN1102,MN11,458.0,0.0,0.0,0.0,1.0,0.0,457.0,0.0,458.0,0.0017624621432726,5.384912766971208e-05,0.0096906444690663,0.3851302425630371,0.0243619027357382,0.988436766098164,6839,627,2330,3345,337,2015,2133,36696,1403,978,436,317,2.0,38.0,19.46113853586808,1904006.769805952,0.0,12808.188130194663,868.8515925242378,0.006726965645978253,0.0004563279954161021,36061018200,0,0,0,0,0
Manhattan,1018800,East Harlem (North),MN11 East Harlem (CD 11 Equivalent),4111,MN1102,MN11,386.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,386.0,0.0028393177987466,4.398640639080561e-05,0.0158363996357352,0.4209633119468013,0.0168357931424274,0.997891472560022,4358,587,1157,2339,229,1829,1630,41288,1262,681,502,424,6.0,21.0,13.334271243669106,1599419.7758015122,0.0,36068.73508768453,9174.27084097406,0.022551137377058827,0.005735999379135217,36061018800,0,0,0,0,0
Manhattan,1017900,Upper West Side (Central),MN07 Upper West Side (CD 7 Approximation),4107,MN0702,MN07,499.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,499.0,0.0016750099197791,1.4235797334385364e-05,0.0107838061257858,0.3603634758635706,0.00707854144548,0.9955298970758698,9953,7213,41,1892,571,4038,3935,158109,608,2265,3965,289,0.0,108.0,32.98786873799965,2278482.9704820267,0.0,0.0,0.0,0.0,0.0,36061017900,0,0,0,0,0
Manhattan,1018300,Upper West Side (Central),MN07 Upper West Side (CD 7 Approximation),4107,MN0702,MN07,1399.0,1.0,0.0,0.0,0.0,0.0,1399.0,1.0,1398.0,0.0013872984625111,1.4063726993895624e-05,0.0075355619564227,0.5498699194210072,0.019482996849355,0.9999746353581248,8724,6144,405,1398,564,3561,3492,146918,520,3110,2523,122,0.0,98.0,27.422230442019604,2391019.797423179,0.0,47951.501506440894,20775.59488837431,0.020054832485334757,0.008689009982587486,36061018300,0,0,0,0,0
Queens,4045500,Corona,QN04 Elmhurst-Corona (CD 4 Approximation),4404,QN0402,QN04,301.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,301.0,0.0007898658374443,1.976007037869598e-06,0.0054011709847966,0.1475985286754096,0.0005946018556098,0.8040984594481189,13869,1758,4971,4811,1999,3691,3826,75033,2570,2188,338,617,10.0,24.0,16.0079648792725,1594382.107592859,0.0,31561.703225971698,188231.2864383132,0.019795570381570843,0.11805908103327756,36081045500,0,0,0,0,0
Queens,4071702,Rego Park,QN06 Forest Hills-Rego Park (CD 6 Approximation),4406,QN0601,QN06,1776.0,0.0,0.0,0.0,0.0,0.0,1776.0,0.0,1776.0,0.0003287276723307,6.749278419097264e-06,0.0018856722015876,0.306984406164208,0.0119152036633008,0.9649897558308772,4438,1463,112,599,1977,1772,1785,99719,519,1159,1055,511,7.0,49.0,18.49115279310204,2446741.769920509,0.0,101833.71950464601,36113.37682434174,0.04162013366369858,0.014759782690723025,36081071702,0,0,0,0,0
Bronx,2006700,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,163.0,0.0,0.0,0.0,1.0,0.0,162.0,0.0,163.0,0.0025368062104224,2.44376813733963e-05,0.0166022298364044,0.2302493357695462,0.0039754663648159,0.9347075693448956,6777,26,1183,5358,0,1837,2038,17390,1236,157,0,421,16.0,60.0,38.49576252579809,2277489.0092459936,0.0,0.0,0.0,0.0,0.0,36005006700,0,0,0,0,0
Bronx,2006900,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,219.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,219.0,0.0022252492244647,2.587402870509508e-05,0.01367056620206,0.2586032594151771,0.0056504613288846,0.9509298521297812,7118,73,1773,5142,22,2271,2381,29627,1225,404,141,498,20.0,50.0,36.30513654737257,2029125.2218772455,0.0,0.0,0.0,0.0,0.0,36005006900,1,0,0,0,0
Bronx,2038304,Belmont,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4263,BX0603,BX06,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0012586116593362,5.8102754053692536e-06,0.0078290040490021,0.0491383204378455,0.0003020895603914,0.3354932148977925,2138,17,733,1261,0,726,772,20625,305,65,0,23,36.0,64.0,49.6717962324224,753194.5283224051,0.0,6928.646671391219,22949.549238219544,0.009199013549425853,0.030469617575867445,36005038304,0,0,0,0,0
Bronx,2036502,Tremont,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4263,BX0602,BX06,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,155.0,0.0016766474394832,2.2088393218280568e-05,0.0100814490250451,0.1673786311117074,0.0034178844497366,0.7920700123245699,2600,22,865,1676,0,611,701,31729,281,424,5,132,40.0,113.0,81.74300133307942,1050346.0993042637,0.0,0.0,0.0,0.0,0.0,36005036502,0,0,0,0,0
Bronx,2036700,Tremont,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4263,BX0602,BX06,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.003483813924328,1.0072807668350348e-05,0.0266428400579788,0.0465768049255181,0.0001712239322438,0.3681295320262226,2440,29,635,1589,107,572,605,-666666666,697,175,77,163,60.0,125.0,107.71772189643175,1005437.6489528716,0.0,0.0,0.0,0.0,0.0,36005036700,0,0,0,0,0
Bronx,2002001,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0902,BX09,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0053793944418321,2.279362548627901e-05,0.0360161013317316,0.2373612407896876,0.0020038514362997,0.960354292340781,4461,27,1697,2309,0,1146,1521,24684,962,99,19,152,7.0,44.0,21.91286812980679,2131639.19796536,0.0,0.0,0.0,0.0,0.0,36005002001,0,0,0,0,0
Bronx,2002400,Soundview Park,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0991,BX09,448.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,448.0,0.0017518029198583,3.86775958145489e-05,0.009332822133536,0.3678418581662255,0.0171786273253194,0.9850140154853948,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,35.0,15.653641276877018,7798469.851601854,0.0,4312.498421183755,1339.7457644692802,0.0005529928951764738,0.0001717959792066245,36005002400,0,0,0,0,0
Bronx,2007700,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,127.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0026395022878965,4.745937746959883e-06,0.0202853986437417,0.181781269102645,0.0006025539151686,0.9259291815085826,2166,49,284,1799,28,518,514,48846,520,130,69,83,43.0,70.0,56.78389062757371,1214305.739471997,0.0,68081.62713083961,1864.4199981125137,0.05606629773523329,0.0015353793838800422,36005007700,0,0,0,0,0
Manhattan,1023000,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,MN1002,MN10,175.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,175.0,0.0012704703557605,2.8145696065676385e-06,0.0091121533117494,0.1323999700815123,0.0004924290909055,0.7984939725424022,8803,416,5463,2075,493,3215,3199,34890,1408,1405,738,345,6.0,35.0,23.930210171666936,1869849.7810757435,0.0,3068.9812010921296,0.0,0.0016412982647870855,0.0,36061023000,0,0,0,0,0
Manhattan,1023200,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,MN1002,MN10,279.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,279.0,0.0013559935458899,2.661578374074581e-06,0.0091847077368306,0.1953664702077235,0.0007423057092976,0.923794420890008,9581,600,4392,4310,170,3091,3177,35438,1483,876,368,282,6.0,34.0,20.816381128775017,1943380.0615413857,0.0,42200.40614503195,2279.179596495684,0.02171495271571369,0.0011727914892200552,36061023200,0,0,0,0,0
Bronx,2043502,Woodlawn Cemetery,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),4212,BX1271,BX12,191.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,191.0,0.0055389580687904,0.0001238744503935,0.0285370989124101,0.4382496236679963,0.0233837474688983,0.996033478248302,0,0,0,0,0,0,0,-666666666,0,0,0,0,71.0,220.0,158.08604110293624,17886188.67161821,0.0,0.0,0.0,0.0,0.0,36005043502,0,0,0,0,0
Bronx,2022401,Pelham Parkway-Van Nest,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),4211,BX1101,BX11,185.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,185.0,0.0066046383710038,0.0001579918515543,0.0359109400753834,0.4759288661675664,0.0288077139732133,0.9988474112270992,2640,337,346,1608,302,894,885,63571,471,502,179,80,45.0,81.0,59.95638056066674,923891.0543473657,0.0,0.0,0.0,0.0,0.0,36005022401,0,0,0,0,0
Manhattan,1020901,Morningside Heights,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),4109,MN0901,MN09,251.0,0.0,0.0,0.0,1.0,0.0,250.0,0.0,251.0,0.0010742044335569,7.987750963097554e-06,0.0072621839330012,0.1612305157826524,0.0020029249531799,0.8394839081933132,3388,136,1360,1670,112,1015,922,22743,780,225,106,230,17.0,57.0,28.25034089997593,1246711.685200319,1.0,68689.5159081607,15639.037808603955,0.055096552573920744,0.012544229747947784,36061020901,0,0,0,0,0
Manhattan,1025700,Harlem (South),MN10 Harlem (CD 10 Equivalent),4110,MN1001,MN10,265.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,265.0,0.0009005355569944,1.5706411437802724e-05,0.0056586374805103,0.1603275567329128,0.0041535816356332,0.7777119504048166,4870,1489,1927,800,252,1911,1903,85952,510,1027,1188,21,15.0,35.0,28.11205673758865,1550589.3022564459,0.0,0.0,0.0,0.0,0.0,36061025700,0,0,0,0,0
Manhattan,1019701,Morningside Heights,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),4109,MN0901,MN09,296.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,296.0,0.0009352557403464,2.3186511772349425e-05,0.0051264041895857,0.1860563734624462,0.0068397879394243,0.7815749655900449,958,343,138,206,271,467,488,49336,55,279,219,38,28.0,134.0,78.41728122411958,2536153.0007125624,0.0,0.0,0.0,0.0,0.0,36061019701,0,0,0,0,0
Manhattan,1020102,Harlem (South),MN10 Harlem (CD 10 Equivalent),4110,MN1001,MN10,165.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,165.0,0.0016248511829349,6.885199247765189e-06,0.0111011333501801,0.1513386801238534,0.001135416689411,0.8414886902624409,4028,978,2107,517,198,1488,1440,75721,591,782,703,61,20.0,43.0,32.526782743706335,901865.9987354932,0.0,0.0,0.0,0.0,0.0,36061020102,0,0,0,0,0
Bronx,2015500,Crotona Park East,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0303,BX03,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0018317320646716,1.1714433518142906e-05,0.0132514893875354,0.1129003283955529,0.0011239600828425,0.7221424070625485,2943,50,901,1935,32,915,930,37168,510,271,64,216,49.0,110.0,71.1331546023235,1230923.2386612648,0.0,0.0,0.0,0.0,0.0,36005015500,0,0,0,0,0
Bronx,2038500,Belmont,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4263,BX0603,BX06,164.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,164.0,0.0012956285823235,8.734082919964314e-06,0.0092946690220513,0.1328668360417758,0.0014313704634215,0.783778694086169,5401,36,1630,3702,10,1475,1490,24605,801,190,58,416,39.0,90.0,63.96035306739491,2050956.3646089237,0.0,11654.29909535373,1132.857551589181,0.00568237301215132,0.0005523557551675138,36005038500,0,0,0,0,0
Bronx,2039500,Tremont,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),4263,BX0602,BX06,724.0,3.0,0.0,2.0,1.0,0.0,721.0,1.0,721.0,0.001208624599955,1.2317349104273597e-05,0.0081463973412449,0.3558429494818335,0.0088781697845865,0.9973205561498882,4597,47,1478,3016,0,1294,1591,23194,858,273,138,278,23.0,122.0,65.41359478308124,4416470.84773575,0.0,7689.54556957207,1619.4492192825749,0.001741106379885734,0.0003666840051967827,36005039500,0,0,0,0,0
Bronx,2028300,Kingsbridge-Marble Hill,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),4208,BX0802,BX08,352.0,7.0,2.0,1.0,0.0,0.0,349.0,4.0,345.0,0.055905906467833,0.0124080190370519,0.1364213908660158,1.0,1.0,1.0,2932,98,307,2421,0,916,825,-666666666,476,193,182,112,4.0,31.0,14.29184584178499,2465440.0262120003,0.0,27396.462765062784,51789.77266056939,0.011112200042909092,0.02100629993427228,36005028300,0,0,0,0,0
Bronx,2028500,Kingsbridge-Marble Hill,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),4208,BX0802,BX08,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0061820810971257,0.0001645421157709,0.0349781326746083,0.3921795256218312,0.022131003427681,0.992110422503246,3619,1271,197,1690,403,1629,1456,70543,478,679,709,245,9.0,114.0,32.38849175454739,2825251.0093658585,0.0,12235.757399201044,6515.295343961696,0.004330856748175242,0.0023060943336939417,36005028500,2,0,0,0,0
Manhattan,1006600,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,765.0,0.0,0.0,0.0,2.0,0.0,763.0,0.0,765.0,0.0007958255502855,9.73097725697015e-06,0.0046281943834446,0.3163436736639468,0.0074165941389242,0.9712405043111072,11615,6586,977,1421,2107,6163,6318,126995,935,3596,3046,374,5.0,43.0,28.946665957673083,1880528.3075820059,0.0,0.0,0.0,0.0,0.0,36061006600,0,0,0,0,0
Manhattan,1005600,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,1279.0,1.0,0.0,0.0,1.0,0.0,1278.0,1.0,1278.0,0.0005242830781356,5.638800057870359e-06,0.0039415355085165,0.2918506964407611,0.0071861012050749,0.9935982430150676,4319,2431,271,851,402,2169,2018,186028,563,1154,1165,122,13.0,46.0,36.72533674066975,1878260.7714851159,0.0,0.0,0.0,0.0,0.0,36061005600,0,0,0,0,0
Manhattan,1007400,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,1729.0,0.0,0.0,0.0,2.0,0.0,1727.0,0.0,1729.0,0.0006580959765875,2.011904645717833e-05,0.0034773487548797,0.4668609044019588,0.0341880962839137,0.9975771475872144,5056,3549,217,318,918,2589,2580,192897,118,1415,2197,158,27.0,69.0,43.756703553947645,1879427.7514212239,0.0,0.0,0.0,0.0,0.0,36061007400,0,1,0,0,0
Queens,4009100,Old Astoria-Hallets Point,QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,QN0102,QN01,154.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.005012310581419,0.0001072255893449,0.0269436456128461,0.3641999252676829,0.016378023151565,0.985097669112763,1956,911,74,709,185,882,868,94881,355,347,350,96,0.0,53.0,21.26497087958584,2008479.827874017,0.0,150545.37698751152,58637.518103007744,0.07495488622699505,0.02919497487065915,36081009100,0,0,0,0,0
Manhattan,1015200,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,1086.0,1.0,1.0,0.0,1.0,0.0,1084.0,0.0,1085.0,0.0034417555990604,0.0003316147194119,0.0115069840348802,1.0,1.0,1.0,7864,3814,1025,1820,718,3217,3019,124571,603,2109,2030,114,0.0,36.0,3.230603991248425,1963374.9749883318,0.0,8765.776219982808,0.0,0.00446464701427444,0.0,36061015200,0,0,0,0,0
Queens,4033100,LaGuardia Airport,QN80 LaGuardia Airport (JIA 80 Approximation),4401,QN8081,QN80,8066.0,16.0,7.0,1.0,3.0,0.0,8055.0,8.0,8050.0,0.0085945731042956,0.0031036229252316,0.0176047774791907,1.0,1.0,1.0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,31.0,4.800773278120385,30592072.522130314,0.0,45237.615110589126,85314.68183703574,0.0014787365281598434,0.002788783982364028,36081033100,0,0,0,0,0
Queens,4076901,Forest Hills,QN06 Forest Hills-Rego Park (CD 6 Approximation),4406,QN0602,QN06,434.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,434.0,0.0009997783388027,1.1114456787695006e-05,0.0063058292021264,0.2337841675019966,0.0048120854342537,0.9357769817667732,4912,2456,145,1262,777,2204,2128,99122,331,1006,1223,463,63.0,118.0,81.8084700299185,1938320.2623123568,0.0,124461.59422215135,6496.324660153126,0.06421105770914888,0.0033515228553630295,36081076901,0,0,0,0,0
