BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,Shape_Leng,Shape_Area,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c,n_311_reports
Queens,4129103,Oakland Gardens-Hollis Hills,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),4411,QN1104,QN11,10064.7584794,4939340.85868,66.0,1.0,0.0,0.0,0.0,0.0,66.0,1.0,65.0,4323,17,662,24,2402,2027,1913,1791,76705,451,881,698,327,81.0,160.0,120.35932944606414,4939573.274025897,0.0,19965.570204480842,19965.570204480842,0.00404196255362122,0.00404196255362122,36081129103,0,1,0,0,0,1
Manhattan,1023300,Hamilton Heights-Sugar Hill,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),4109,MN0903,MN09,11801.2289132,5708197.49139,387.0,0.0,0.0,0.0,1.0,0.0,386.0,0.0,387.0,7181,14,2687,0,1910,2645,2500,2498,83232,652,1854,888,153,0.0,130.0,30.83789418360196,2507228.0795146907,0.0,0.0,0.0,0.0,0.0,36061023300,0,0,0,0,0,0
Manhattan,1023700,Hamilton Heights-Sugar Hill,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),4109,MN0903,MN09,12093.7437568,5954526.21682,456.0,0.0,0.0,0.0,0.0,0.0,456.0,0.0,456.0,6578,60,2188,0,1421,2566,2414,2277,60116,989,1160,743,429,0.0,166.0,46.24532706356537,2896785.812847524,0.0,0.0,0.0,0.0,0.0,36061023700,0,0,0,0,0,0
Bronx,2041400,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),4212,BX1203,BX12,15050.2198772,5946470.47463,456.0,1.0,0.0,0.0,0.0,0.0,456.0,1.0,455.0,5318,0,799,0,385,1840,1725,1776,123548,1333,1035,222,0,0.0,176.0,119.20885958863794,5946472.13400589,0.0,0.0,0.0,0.0,0.0,36005041400,1,0,0,0,0,1
Bronx,2041800,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),4212,BX1203,BX12,7326.95074353,2930549.08884,225.0,1.0,0.0,1.0,0.0,0.0,224.0,0.0,224.0,3713,0,947,0,159,1314,1083,1212,61706,585,641,222,120,0.0,181.0,128.36931527412918,2930550.073810274,0.0,0.0,0.0,0.0,0.0,36005041800,0,0,0,0,0,0
Queens,4053501,Maspeth,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),4405,QN0501,QN05,8374.92725008,1916282.73666,278.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,278.0,1249,0,343,0,355,470,407,427,63816,338,105,122,70,15.0,72.0,39.56359271436773,1916290.2209949568,0.0,58701.02738734073,73720.07046904277,0.030632639432278987,0.03847020125728481,36081053501,0,0,0,0,0,0
Queens,4052500,Maspeth,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),4405,QN0501,QN05,6442.92246758,2175165.25903,330.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,330.0,2301,15,769,0,1126,805,759,748,72031,723,241,153,124,21.0,112.0,58.39973335785215,2175173.661060828,0.0,57547.29483189113,76263.50561934832,0.026456413969184158,0.03506088133770191,36081052500,0,0,0,0,0,0
Queens,4059502,Maspeth,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),4405,QN0501,QN05,6908.76200549,2487250.25484,368.0,3.0,1.0,0.0,0.0,0.0,367.0,2.0,365.0,2881,0,1050,0,909,921,854,875,56467,295,243,112,228,24.0,103.0,71.52138263665594,2487259.9421220897,0.0,17603.797570181217,42982.872161806554,0.0070775865731033906,0.017281214333044043,36081059502,0,0,0,0,0,0
Bronx,2016500,Claremont Village-Claremont (East),BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0302,BX03,7530.4828493,2083442.07043,486.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,486.0,1233,0,299,0,5,360,348,323,59000,255,111,28,12,24.0,103.0,50.60624099855977,2083441.1216844998,0.0,37371.050878900256,89790.95856688716,0.017937176380912117,0.04309743031964808,36005016500,0,0,0,0,0,0
Bronx,2016700,Claremont Village-Claremont (East),BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0302,BX03,6657.28892897,2217493.56139,353.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,353.0,3203,42,892,2,14,1123,1020,995,36181,598,179,43,168,22.0,86.0,44.05576090876307,2218084.8048702753,0.0,13132.25532986318,13132.25532986318,0.005920537979895326,0.005920537979895326,36005016700,0,0,1,0,0,1
Queens,4002500,Queensbridge-Ravenswood-Dutch Kills,QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,QN0105,QN01,6052.47195685,2266376.47542,1168.0,0.0,0.0,0.0,1.0,0.0,1167.0,0.0,1168.0,6032,0,1086,0,416,3221,2182,2426,26511,1949,322,586,609,8.0,28.0,16.038829810704673,2266375.4282034333,0.0,19738.109977969383,21341.479057397934,0.008709108708267226,0.009416568319537168,36081002500,0,1,1,0,0,2
Manhattan,1021400,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,MN1002,MN10,4970.69289047,1453439.84431,202.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,202.0,2902,0,107,0,368,2126,1801,1791,59615,860,691,589,0,6.0,18.0,11.309374785060871,1453439.1744174187,0.0,1966.7250996221828,1966.7250996221828,0.0013531526700527419,0.0013531526700527419,36061021400,0,0,0,0,0,0
Bronx,2041100,Bedford Park,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),4207,BX0702,BX07,5854.68956712,1309721.32897,154.0,0.0,0.0,0.0,1.0,0.0,153.0,0.0,154.0,3793,65,1581,0,229,1518,1379,1413,61750,836,164,158,446,118.0,163.0,135.99587754790443,1309720.5093638415,0.0,0.0,0.0,0.0,0.0,36005041100,0,0,0,0,0,0
Bronx,2041300,Bedford Park,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),4207,BX0702,BX07,6383.25983818,1865498.63377,267.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,267.0,8001,22,3876,0,910,3059,2855,2916,65845,1157,797,614,518,103.0,165.0,132.37041800643087,1865497.678721976,0.0,4680.648947240893,4680.648947240893,0.002509061791193187,0.002509061791193187,36005041300,0,0,0,0,0,0
Bronx,2030202,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,BX1004,BX10,7709.41172185,3349142.25255,238.0,0.0,0.0,0.0,1.0,0.0,237.0,0.0,238.0,6152,0,370,0,138,2634,2300,2275,78435,1407,967,268,155,0.0,38.0,8.663641791044776,3349219.426258371,0.0,0.0,0.0,0.0,0.0,36005030202,0,0,0,0,0,0
Bronx,2046205,Co-op City,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,BX1004,BX10,16254.6290873,9427018.56507,1461.0,1.0,0.0,0.0,0.0,0.0,1461.0,1.0,1460.0,3495,0,270,0,109,1880,1436,1577,63924,866,559,318,225,6.0,60.0,18.26926708179957,9426473.14094904,0.0,0.0,0.0,0.0,0.0,36005046205,0,0,0,0,0,0
Queens,4157101,Bellerose,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4413,QN1302,QN13,16777.2840243,13186425.4544,897.0,2.0,0.0,1.0,0.0,0.0,896.0,1.0,895.0,8186,0,773,0,1572,2479,2090,2250,90857,1584,1975,982,112,0.0,124.0,102.333229691197,13186405.290358067,0.0,214249.44908099703,292200.9145724984,0.016247752466523744,0.022159254788426418,36081157101,0,0,0,0,0,0
Queens,4157102,Bellerose,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4413,QN1302,QN13,9547.33251298,3458891.85357,388.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,388.0,2005,7,344,0,237,596,570,555,114844,454,297,141,67,87.0,126.0,103.0625867252544,3458886.710498573,0.0,28257.659428333092,114506.40859053358,0.008169582236551471,0.033104989603440445,36081157102,0,0,0,0,0,0
Bronx,2043501,Williamsbridge-Olinville,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),4212,BX1201,BX12,14370.9840163,4259156.00503,641.0,9.0,3.0,0.0,0.0,0.0,638.0,6.0,632.0,1035,9,328,28,12,439,420,393,30885,159,104,49,49,0.0,100.0,64.55516949948353,4259169.032906509,0.0,0.0,0.0,0.0,0.0,36005043501,0,1,0,0,0,1
Bronx,2045101,Wakefield-Woodlawn,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),4212,BX1203,BX12,6651.90031068,1877554.72872,143.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,143.0,1602,0,37,0,1282,979,873,625,70855,143,463,333,0,0.0,153.0,117.6875,1877224.4133050672,0.0,0.0,0.0,0.0,0.0,36005045101,0,0,0,0,0,0
Queens,4000701,Long Island City-Hunters Point,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,QN0201,QN02,6613.27002322,2590007.05582,2488.0,0.0,0.0,0.0,0.0,0.0,2488.0,0.0,2488.0,3559,0,114,0,1531,1521,1512,1499,136827,132,1007,1081,45,0.0,28.0,13.177395065065452,2590017.1453872006,0.0,159.06855347708787,159.06855347708787,6.141602334964757e-05,6.141602334964757e-05,36081000701,2,0,0,0,0,2
Queens,4001901,Long Island City-Hunters Point,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,QN0201,QN02,7245.33050589,2470533.47785,496.0,0.0,0.0,0.0,1.0,0.0,495.0,0.0,496.0,1974,0,181,0,711,945,848,945,201425,38,726,627,30,0.0,35.0,11.447664534930786,2470543.299561221,0.0,49504.924763000745,72936.35955771072,0.020038072100089493,0.02952239678238569,36081001901,1,10,0,0,0,11
Manhattan,1012902,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,10340.8081175,4305110.68899,1153.0,2.0,0.0,1.0,0.0,0.0,1152.0,1.0,1151.0,2647,11,345,0,1053,1333,1313,1306,102684,319,701,400,22,0.0,53.0,9.908423546903313,2063156.0166083311,0.0,0.0,0.0,0.0,0.0,36061012902,0,0,1,0,0,1
Manhattan,1013501,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,10280.4588879,4061357.9178,924.0,0.0,0.0,0.0,0.0,0.0,924.0,0.0,924.0,5154,95,1151,0,1680,2675,2601,2446,84129,542,1157,1690,153,0.0,53.0,12.315614536143393,2175791.9557851884,0.0,71786.61698107392,74702.4601856437,0.03299332768935068,0.03433345728989308,36061013501,0,0,0,0,0,0
Manhattan,1013502,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,11430.851686,5085472.808,1423.0,0.0,0.0,0.0,1.0,0.0,1422.0,0.0,1423.0,5828,68,841,0,2360,3499,3132,2859,97942,1008,2103,1300,228,0.0,70.0,11.202052774391444,2326910.024068071,0.0,0.0,0.0,0.0,0.0,36061013502,0,0,0,0,0,0
Bronx,2014500,Claremont Village-Claremont (East),BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0302,BX03,5622.98021791,1958133.33301,226.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,226.0,6560,73,1199,0,268,2381,1747,1975,28022,1378,182,72,523,16.0,83.0,41.86447428892407,1958132.426212847,0.0,10476.101428922275,29190.32257619372,0.00535004746802734,0.01490722597993521,36005014500,0,0,0,0,0,0
Bronx,2014701,Claremont Village-Claremont (East),BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0302,BX03,5118.34252081,1490474.93378,123.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,5151,0,785,0,49,2052,1446,1633,23500,1360,227,34,433,17.0,80.0,43.61946308724832,1490474.1965820831,0.0,18838.44978068058,36481.82410929342,0.012639232416019296,0.024476655948122143,36005014701,0,0,0,0,0,0
Queens,4001903,Long Island City-Hunters Point,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,QN0201,QN02,8996.08971167,5010495.46404,2091.0,3.0,1.0,0.0,0.0,0.0,2090.0,2.0,2088.0,1409,0,44,0,574,768,768,754,144531,55,410,578,77,0.0,27.0,14.889230400766406,5010501.419026094,0.0,44498.2672051265,51206.69526485748,0.008881000818831374,0.010219874416243691,36081001903,1,0,0,0,0,1
Queens,4003301,Queensbridge-Ravenswood-Dutch Kills,QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,QN0105,QN01,7817.74697909,2066861.97602,1156.0,2.0,0.0,1.0,1.0,0.0,1154.0,1.0,1154.0,3303,21,263,0,1318,1774,1628,1753,173910,85,1127,1342,15,0.0,44.0,26.28801586917606,2066862.4590405487,0.0,7617.038634342696,11146.815545574485,0.0036853147150771592,0.005393109491547353,36081003301,0,0,0,0,0,0
Manhattan,1011500,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,5697.55391111,1889849.41711,1374.0,4.0,0.0,1.0,0.0,0.0,1373.0,3.0,1370.0,3929,23,354,0,1947,1825,1721,1812,130302,201,1260,1082,136,0.0,46.0,29.531235122983336,1889848.3404311943,0.0,31676.998586996717,120013.88157370723,0.016761661721368174,0.06350450404201453,36061011500,0,0,1,0,0,1
Queens,4008800,Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,QN1002,QN10,9773.83638323,4847018.4011,700.0,1.0,0.0,1.0,0.0,0.0,699.0,0.0,699.0,3624,0,1406,0,926,1184,1053,1125,119656,514,515,166,156,9.0,50.0,24.858074367545704,4846901.358692322,0.0,92075.3811134236,222157.2269485659,0.01899675159435579,0.045834897495934016,36081008800,4,0,1,0,0,5
Queens,4006202,Howard Beach-Lindenwood,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,QN1003,QN10,25826.712083,12900873.467,1509.0,11.0,4.0,0.0,0.0,0.0,1505.0,7.0,1498.0,6830,0,1814,0,2442,2312,2055,1667,83278,1197,536,647,64,0.0,55.0,10.083403094285805,12443455.326163545,2.0,377831.1556707366,471261.4846230025,0.030363845553116647,0.03787223663126194,36081006202,4,8,5,0,0,17
Manhattan,1015900,Upper West Side-Lincoln Square,MN07 Upper West Side (CD 7 Approximation),4107,MN0701,MN07,10627.244486,3131553.78328,742.0,4.0,0.0,3.0,0.0,0.0,739.0,1.0,738.0,9202,0,375,0,7027,5164,4878,4746,170824,355,2850,4108,123,0.0,84.0,36.04269928461932,1874865.3867978926,0.0,0.0,0.0,0.0,0.0,36061015900,0,0,0,0,0,0
Manhattan,1016300,Upper West Side (Central),MN07 Upper West Side (CD 7 Approximation),4107,MN0702,MN07,12407.2254235,6662120.27479,1183.0,2.0,1.0,0.0,1.0,0.0,1181.0,1.0,1181.0,7013,75,163,0,5409,3384,3023,2873,122500,265,2185,2459,31,0.0,89.0,24.92515985710426,2861361.841179164,0.0,0.0,0.0,0.0,0.0,36061016300,0,0,0,0,0,0
Staten Island,5000300,St. George-New Brighton,SI01 North Shore (CD 1 Equivalent),4501,SI0101,SI01,21822.561142,27279000.2616,123.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,123.0,2072,22,246,0,786,1038,939,920,76563,439,365,565,118,0.0,124.0,6.051851688919195,4116708.52165576,0.0,13175.401863430157,13389.03711764764,0.0032004699371164,0.003252364612946293,36085000300,0,0,0,0,0,0
Staten Island,5000600,Rosebank-Shore Acres-Park Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0103,SI01,23575.795836,30929471.3855,152.0,1.0,0.0,0.0,0.0,0.0,152.0,1.0,151.0,2696,0,214,0,1168,1265,1134,1034,34421,454,493,310,225,0.0,103.0,6.749135938181994,7194584.627172404,0.0,85248.4599118142,138375.03393810935,0.011848975907497014,0.019233220694283935,36085000600,0,1,0,0,0,1
Staten Island,5000700,St. George-New Brighton,SI01 North Shore (CD 1 Equivalent),4501,SI0101,SI01,15483.2078301,12434986.5475,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,5195,734,212,0,1155,1847,1673,1701,61533,508,543,840,75,0.0,140.0,26.48089325634881,5500088.4237960335,0.0,0.0,0.0,0.0,0.0,36085000700,0,0,0,0,0,0
Staten Island,5000800,Rosebank-Shore Acres-Park Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0103,SI01,14790.7621255,8571797.50844,113.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,113.0,4908,0,465,0,2646,1841,1759,1581,102717,1651,731,248,98,6.0,98.0,45.957305336832896,8571804.655911392,0.0,160176.310598942,223819.11950286778,0.018686416341566914,0.026111084945048872,36085000800,5,5,0,0,0,10
Staten Island,5000900,St. George-New Brighton,SI01 North Shore (CD 1 Equivalent),4501,SI0101,SI01,7729.01672908,2497009.68388,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,2127,0,412,0,476,841,705,721,64233,359,240,336,5,84.0,215.0,136.82131561036152,2497011.9987563943,0.0,0.0,0.0,0.0,0.0,36085000900,0,0,0,0,0,0
Staten Island,5001100,St. George-New Brighton,SI01 North Shore (CD 1 Equivalent),4501,SI0101,SI01,8675.07888027,3496829.93843,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,4203,15,541,0,430,1211,1130,1119,58516,672,364,207,111,54.0,215.0,131.94734885317166,3496881.4779078234,0.0,72310.82744472745,109063.87323658488,0.020678661230460364,0.031188896142352974,36085001100,0,0,0,0,0,0
Staten Island,5001700,Tompkinsville-Stapleton-Clifton-Fox Hills,SI01 North Shore (CD 1 Equivalent),4501,SI0102,SI01,7691.3983487,3295780.61332,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1518,32,73,0,616,612,549,511,52833,236,273,219,69,35.0,235.0,147.37179448271675,3295735.0555535373,0.0,0.0,0.0,0.0,0.0,36085001700,0,0,0,0,0,0
Staten Island,5002700,Tompkinsville-Stapleton-Clifton-Fox Hills,SI01 North Shore (CD 1 Equivalent),4501,SI0102,SI01,6745.56774055,2702766.40418,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,2528,0,409,0,566,401,285,293,36753,836,108,38,105,8.0,76.0,42.41693799023235,2702768.632442,0.0,40003.55866159486,43715.84554288706,0.014800955650225572,0.016174468290831467,36085002700,0,1,0,0,0,1
Staten Island,5002900,Tompkinsville-Stapleton-Clifton-Fox Hills,SI01 North Shore (CD 1 Equivalent),4501,SI0102,SI01,10895.3457868,5669716.01238,175.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,175.0,5532,0,463,0,220,1870,1437,1705,61591,1105,199,175,160,17.0,115.0,63.04550104052767,5670044.142442685,0.0,139503.8359818638,274264.1910982252,0.024603659597218733,0.04837073296224299,36085002900,2,0,0,0,0,2
Staten Island,5003300,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,18652.9673781,9208860.03119,118.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,3863,0,379,0,1786,1340,1185,1207,97188,606,450,460,58,51.0,348.0,215.1394366503062,9208914.414026743,0.0,0.0,0.0,0.0,0.0,36085003300,0,0,0,0,0,0
Staten Island,5004001,Tompkinsville-Stapleton-Clifton-Fox Hills,SI01 North Shore (CD 1 Equivalent),4501,SI0102,SI01,7910.60443262,3280268.14032,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,2733,0,150,0,1065,1064,966,864,61118,656,849,131,74,7.0,113.0,57.81401872008293,3280270.747232042,0.0,10951.36658337221,20728.633392208976,0.0033385556947130635,0.006319183686194261,36085004001,0,0,0,0,0,0
Staten Island,5004002,Rosebank-Shore Acres-Park Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0103,SI01,10391.3706893,3489305.11824,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,2488,0,118,0,78,868,862,797,-666666666,579,501,132,190,31.0,120.0,95.26167072646513,3489307.496647934,0.0,0.0,0.0,0.0,0.0,36085004002,0,0,1,0,0,1
Staten Island,5004003,Rosebank-Shore Acres-Park Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0103,SI01,6563.60448813,2255580.67978,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,3507,0,440,0,0,1385,927,1220,23021,735,124,107,111,71.0,111.0,83.4764163489671,2255582.0674711782,0.0,14616.572838586224,16853.083485715,0.006480177799504072,0.007471722589375635,36085004003,0,0,0,0,0,0
Staten Island,5004004,Rosebank-Shore Acres-Park Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0103,SI01,8684.39845712,3812668.51754,466.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,466.0,3664,63,688,0,319,1084,946,1022,112609,983,387,88,103,76.0,124.0,92.97568779669018,3812670.5615724856,0.0,66391.66721787922,98397.86217503685,0.01741342876225237,0.02580812073478857,36085004004,0,0,0,0,0,0
Staten Island,5004700,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,14722.9255145,9615341.5209,513.0,0.0,0.0,0.0,1.0,0.0,512.0,0.0,513.0,2961,12,442,0,1321,960,898,853,125982,460,322,373,61,80.0,349.0,223.8527249472272,9615716.915813524,0.0,0.0,0.0,0.0,0.0,36085004700,0,0,0,0,0,0
Staten Island,5005000,Grasmere-Arrochar-South Beach-Dongan Hills,SI02 Mid-Island (CD 2 Approximation),4502,SI0201,SI02,14166.1486708,8988537.57592,245.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,245.0,4683,0,691,11,2412,1487,1383,1389,79539,936,683,584,211,83.0,136.0,100.47637589417825,8988948.267242793,0.0,91297.80139996056,119177.9689299043,0.010156672247482476,0.013258277318627857,36085005000,0,0,0,0,0,0
Staten Island,5006700,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,16178.2554953,10256492.3556,94.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,2907,0,290,0,1817,1197,1154,1174,104602,351,704,606,19,23.0,222.0,120.68914953152571,10256444.639437703,0.0,72457.65039454843,134911.2087684424,0.007064597230500025,0.013153798758849316,36085006700,0,0,0,0,0,0
Staten Island,5007001,Grasmere-Arrochar-South Beach-Dongan Hills,SI02 Mid-Island (CD 2 Approximation),4502,SI0201,SI02,10846.3958453,5089009.42221,179.0,1.0,0.0,0.0,0.0,0.0,179.0,1.0,178.0,2880,0,22,0,1832,1008,974,983,75600,650,477,158,127,5.0,44.0,14.18755896226415,5089010.900340691,1.0,420220.0365279086,810851.6655245146,0.08257400991217691,0.15933384333490638,36085007001,4,1,0,0,0,5
Staten Island,5007400,Grasmere-Arrochar-South Beach-Dongan Hills,SI02 Mid-Island (CD 2 Approximation),4502,SI0201,SI02,13834.3954061,10514273.8632,126.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,5038,152,56,0,2631,1775,1462,1494,76259,874,778,325,305,0.0,87.0,13.755304882108447,5788242.059418197,0.0,297896.49523613387,496518.57879639044,0.05146579776348829,0.085780548515329,36085007400,0,6,1,0,0,7
Staten Island,5008100,St. George-New Brighton,SI01 North Shore (CD 1 Equivalent),4501,SI0101,SI01,14146.1347838,10974828.7193,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,4680,0,565,0,1575,1770,1335,1299,82248,1033,486,443,195,0.0,196.0,69.23140285016584,8222210.28393061,0.0,0.0,0.0,0.0,0.0,36085008100,1,0,0,0,0,1
Staten Island,5009601,Grasmere-Arrochar-South Beach-Dongan Hills,SI02 Mid-Island (CD 2 Approximation),4502,SI0201,SI02,13035.2641856,8357605.7272,123.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,4568,0,136,0,3636,1623,1326,1413,101159,922,834,500,138,16.0,118.0,60.7015314668581,8358046.510443055,0.0,396245.7982090814,520419.26663912914,0.04740890083753275,0.06226565812823433,36085009601,0,1,0,0,0,1
Staten Island,5009602,Grasmere-Arrochar-South Beach-Dongan Hills,SI02 Mid-Island (CD 2 Approximation),4502,SI0201,SI02,10201.1220831,6651764.24626,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,3691,19,116,0,2487,1459,1223,1354,87816,725,446,572,176,0.0,80.0,31.658107193866044,6651594.87703737,0.0,813877.39920371,1183755.1003205734,0.12235823351379635,0.17796560406995499,36085009602,0,0,1,0,0,1
Staten Island,5009701,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,16452.5626791,12776734.1564,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,4274,0,690,0,1512,1590,1366,1441,95000,900,529,425,130,0.0,54.0,12.84102399549204,7426448.746522971,0.0,30163.183878578657,157281.4264842181,0.0040615891805219715,0.0211785513981843,36085009701,1,2,1,0,0,4
Staten Island,5009702,Snug Harbor,SI01 North Shore (CD 1 Equivalent),4501,SI0191,SI01,11051.2516798,5016918.34509,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,42,0,0,0,42,23,23,23,-666666666,19,4,0,0,0.0,70.0,23.105400610035684,3768357.3912415737,0.0,12104.87977862499,54214.001858318064,0.003212243033731138,0.01438664018023407,36085009702,0,0,0,0,0,0
Staten Island,5010500,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,12556.270872,8794153.20704,194.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,194.0,5423,0,1097,0,1884,1664,1434,1491,102500,1286,495,520,104,17.0,159.0,88.32996349659415,8794156.215094019,0.0,36787.96203932968,37157.418787001916,0.004183228173293983,0.004225239793128313,36085010500,0,1,1,0,0,2
Staten Island,5011201,New Dorp-Midland Beach,SI02 Mid-Island (CD 2 Approximation),4502,SI0202,SI02,21015.6972163,23647156.4497,188.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,188.0,5825,0,38,0,3933,1881,1839,1757,107602,1109,785,683,255,0.0,17.0,5.130246681242837,17602512.51894727,5.0,718347.1131575849,1292381.1462124232,0.04080935107328338,0.07342026570475718,36085011201,4,13,1,0,0,18
Staten Island,5011203,New Dorp-Midland Beach,SI02 Mid-Island (CD 2 Approximation),4502,SI0202,SI02,17201.2930688,10829860.3036,181.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,181.0,6898,95,199,95,2717,2211,1883,1909,78505,1970,781,574,460,0.0,20.0,8.049084059683853,10829859.595996788,4.0,815519.2238862293,1038187.0909721126,0.07530284364791605,0.09586339340501461,36085011203,0,6,0,0,0,6
Staten Island,5011401,Grasmere-Arrochar-South Beach-Dongan Hills,SI02 Mid-Island (CD 2 Approximation),4502,SI0201,SI02,9647.61485888,5672548.77333,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,3254,0,354,0,1321,1402,1367,1091,45259,720,340,134,222,0.0,58.0,18.69929835695649,5672548.991126473,0.0,152464.8630551193,327377.7322578695,0.026877663514871173,0.05771263197021023,36085011401,0,0,0,0,0,0
