BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,empirical_estimate_ct,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Staten Island,5029105,New Springville-Willowbrook-Bulls Head-Travis,SI02 Mid-Island (CD 2 Approximation),4502,SI0204,SI02,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0032526064978858,2.590001368336252e-05,0.0200335278760992,0.2223522107594495,0.0034646310392166,0.9335793503827008,4666,2643,218,1226,426,1622,1483,1399,111276,1064,777,310,28,4.0,52.0,24.148027834194977,17331538.12258261,0.0,385802.6590783563,224710.83497225156,0.022260151196601758,0.012965429460611941,36085029105,0,1,0,0,0
Staten Island,5030302,Mariner's Harbor-Arlington-Graniteville,SI01 North Shore (CD 1 Equivalent),4501,SI0107,SI01,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0014129792054099,1.6952657689263028e-06,0.009793106874113,0.0823532271563719,0.0001559524202333,0.5956223689074012,6374,2209,1568,1625,918,2075,1994,2029,98535,1357,1069,430,86,6.0,72.0,29.465582412193772,9788524.419781493,0.0,8156.253252056725,0.0,0.0008332464529151979,0.0,36085030302,0,1,0,0,0
Staten Island,5031902,Mariner's Harbor-Arlington-Graniteville,SI01 North Shore (CD 1 Equivalent),4501,SI0107,SI01,122.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,0.0,0.0022466431175796,3.037060237451153e-07,0.0209022679316645,0.1403243513383384,3.705145407409405e-05,0.9240036180512882,5053,473,2388,1913,217,1585,1294,1445,75057,1020,677,241,87,0.0,51.0,16.448350091790996,10730109.14325661,0.0,15940.230495568672,1364.8633449963172,0.001485560890644471,0.00012719939068411734,36085031902,0,0,0,0,0
Brooklyn,3000100,Brooklyn Heights,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0201,BK02,706.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,706.0,0.0,0.0022595858675405,7.781250508715617e-05,0.0111011373282121,0.5668128688483524,0.0534558887332824,0.999622231376686,4974,3231,861,426,315,2579,2427,2264,165188,262,1465,1732,158,0.0,85.0,46.87459561466571,2224353.577234312,0.0,0.0,0.0,0.0,0.0,36047000100,0,0,0,0,0
Brooklyn,3000301,Brooklyn Heights,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0201,BK02,750.0,5.0,2.0,0.0,0.0,0.0,748.0,3.0,745.0,0.0066666666666666,0.0265590597799206,0.0055410460774499,0.0656366840361474,1.0,1.0,1.0,4057,3518,48,264,89,1886,1743,1740,193158,136,867,1738,16,0.0,86.0,45.52328589909444,2164348.2967226235,0.0,0.0,0.0,0.0,0.0,36047000301,0,0,0,0,0
Brooklyn,3000501,Brooklyn Heights,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0201,BK02,210.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,210.0,0.0,0.0038480566544101,3.8839937043086494e-05,0.0239038692310632,0.3376948762951146,0.008123370753138,0.9937818387242132,4432,2934,208,502,610,1924,1752,1529,140795,59,1215,1259,207,56.0,90.0,76.46383403594409,901510.4499811574,0.0,0.0,0.0,0.0,0.0,36047000501,0,0,0,0,0
Brooklyn,3000502,Brooklyn Heights,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0201,BK02,179.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,179.0,0.0,0.0019316304222844,2.837789542764065e-05,0.0113710297317498,0.2140507806085916,0.0050668353074477,0.8708868734989598,2774,2189,43,119,320,1467,1417,1344,169313,63,892,1029,34,60.0,92.0,80.65937440030704,1041533.0330922653,0.0,0.0,0.0,0.0,0.0,36047000502,0,0,0,0,0
Brooklyn,3000700,Brooklyn Heights,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0201,BK02,519.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,519.0,0.0,0.0021557175263797,8.720584515130968e-05,0.0101396050986088,0.4928553942537343,0.0442527723688841,0.994954783075524,4194,3060,136,242,268,1865,1834,1823,180515,105,1321,1240,44,0.0,72.0,39.84565078689919,1881581.8614589418,0.0,0.0,0.0,0.0,0.0,36047000700,0,0,0,0,0
Brooklyn,3001502,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,776.0,0.0,0.0,0.0,2.0,0.0,774.0,0.0,776.0,0.0,0.0014325698330105,2.1632812513974517e-05,0.0077689750423112,0.4410030926104675,0.0166471234648303,0.9976473792354512,5330,1939,694,692,1681,2867,2776,2806,130471,343,1502,1717,91,12.0,51.0,40.34941106797394,1520136.7873553643,0.0,0.0,0.0,0.0,0.0,36047001502,0,0,0,0,0
Brooklyn,3001803,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,211.0,4.0,2.0,1.0,0.0,0.0,208.0,1.0,207.0,0.0189573459715639,0.0459165046572074,0.00716146802322,0.1276317591018148,1.0,1.0,1.0,3,3,0,0,0,0,0,0,-666666666,0,1,0,0,0.0,36.0,2.531513202942942,35488212.29855252,0.0,29303.8274673113,0.0,0.0008257341119576918,0.0,36047001803,0,0,0,0,0
Brooklyn,3002000,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,912.0,0.0,0.0,0.0,0.0,0.0,912.0,0.0,912.0,0.0,0.0017262448601887,4.129425894757472e-05,0.009558022718878,0.5405470490752786,0.0369607782729375,0.9998429331268364,1899,66,48,1516,254,399,315,350,77969,366,139,48,95,19.0,57.0,37.17824531095755,1620784.4784934372,0.0,14688.441931292562,0.0,0.00906255095985733,0.0,36047002000,0,0,0,0,0
Brooklyn,3003000,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,146.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,146.0,0.0,0.0024441387935815,2.752810850676452e-05,0.0166297187730324,0.2074969939866049,0.0040110930765216,0.9135597424411296,1738,990,16,173,519,754,673,654,122861,367,450,210,85,23.0,74.0,53.00413467217956,1185321.9789610775,0.0,1065.597019744682,204.3453565918245,0.0008989937237801553,0.00017239649666408034,36047003000,0,0,0,0,0
Brooklyn,3003101,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0203,BK02,296.0,2.0,0.0,1.0,1.0,0.0,294.0,1.0,294.0,0.0067567567567567,0.0064770768545595,8.135127090426216e-05,0.0308845829334057,0.5677472783944104,0.0237933226686345,0.9999072851765134,3598,1621,695,309,841,1465,1439,1370,173466,241,897,911,39,19.0,68.0,34.07088264299803,1622630.9889905516,0.0,6731.697856960496,0.0,0.004148631391015357,0.0,36047003101,0,0,0,0,0
Brooklyn,3003102,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0203,BK02,199.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,199.0,0.0,0.0031753786689976,3.7163461653782114e-05,0.0180731008737741,0.3104297670951221,0.0073683856319491,0.9734670345868056,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,35.0,106.0,72.0275316887011,1467360.2258179225,0.0,0.0,0.0,0.0,0.0,36047003102,0,0,0,0,0
Brooklyn,3003300,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0203,BK02,660.0,0.0,0.0,0.0,1.0,0.0,659.0,0.0,660.0,0.0,0.0012555591460116,2.682420408877239e-05,0.0069523402563637,0.3682424066284829,0.0175484122711022,0.9899939276622092,4518,1701,1320,296,545,2474,2200,2320,125778,187,1625,1192,59,20.0,59.0,38.0296442687747,1770411.7322842078,0.0,32047.399773026315,2720.549794923879,0.018101664821029144,0.0015366763252375145,36047003300,0,1,0,0,0
Brooklyn,3003400,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,584.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,584.0,0.0,0.0014551430259259,1.265456008460776e-05,0.0087607874441951,0.3570288894442053,0.0073630674729233,0.9941348848720905,3566,2007,45,811,683,1388,1252,1229,103971,262,707,661,186,0.0,74.0,3.986869509819536,32649059.776717987,0.0,72664.59777362536,21191.681120286034,0.0022256260446875844,0.0006490747747473513,36047003400,0,0,1,0,0
Brooklyn,3003500,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0203,BK02,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,512.0,0.0,0.0011275895458516,3.2077926409828256e-05,0.0058657224818166,0.324121293825735,0.0162900197625429,0.9508103064245528,2194,1120,517,208,247,1141,1052,1012,142813,187,624,644,76,36.0,68.0,50.71104598422999,1433180.7637067114,0.0,0.0,0.0,0.0,0.0,36047003500,0,0,0,0,0
Brooklyn,3003600,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0020579247605848,1.4621209155681774e-05,0.0141139532577705,0.0982447137178625,0.0009791484960464,0.6141743597581929,3792,2201,154,714,559,1942,1761,1626,85183,539,743,758,193,33.0,79.0,59.187856772184745,1348889.3213620733,0.0,0.0,0.0,0.0,0.0,36047003600,0,0,0,0,0
Brooklyn,3003700,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,623.0,0.0,0.0,0.0,1.0,0.0,622.0,0.0,623.0,0.0,0.0009201590342869,2.3251344221756237e-05,0.0049903486889402,0.3107420075591665,0.0143813419565452,0.9556998862429458,4085,2094,331,284,1099,2288,2243,2204,169709,197,1186,1491,142,31.0,53.0,42.96848633849248,1788983.2695248735,0.0,0.0,0.0,0.0,0.0,36047003700,0,0,0,0,0
Brooklyn,3003800,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,94.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0026895110054863,8.124880875340567e-06,0.0197129848088393,0.1554205848442845,0.0007634503206085,0.8461106517194001,1514,865,5,165,467,563,511,492,142644,124,502,331,47,0.0,42.0,7.013987937368618,5090027.3633510815,0.0,0.0,0.0,0.0,0.0,36047003800,0,0,0,0,0
Brooklyn,3003900,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,622.0,0.0,0.0,0.0,1.0,0.0,621.0,0.0,622.0,0.0,0.0011351832929434,2.6641514780089132e-05,0.0063286762475423,0.3434166789690018,0.0164346944748506,0.9807249834078684,2523,1298,163,360,287,1064,989,984,136307,96,841,638,75,19.0,47.0,35.894927751679845,1681279.4129541297,0.0,7.702248825305816,0.0,4.581183095421603e-06,0.0,36047003900,1,0,0,0,0
Brooklyn,3004100,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,450.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,450.0,0.0,0.0014393075172653,1.6971234142025183e-05,0.0097451831080716,0.2989794955618615,0.0076080314466792,0.9878062265186552,3445,2487,278,324,172,1281,1262,1252,214275,181,1191,884,32,19.0,48.0,34.41742172267462,1743818.2428640884,0.0,14.286180768527371,0.0,8.192471220546133e-06,0.0,36047004100,0,0,1,0,0
Brooklyn,3004300,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,595.0,0.0,0.0,0.0,1.0,0.0,594.0,0.0,595.0,0.0,0.001111371384052,1.471757817506657e-05,0.0060285287239542,0.3269381789278262,0.008718792168434,0.9726166028044392,3880,2190,392,548,530,1874,1705,1697,162500,188,1122,1256,30,17.0,51.0,33.43661574883039,1774549.4782321388,0.0,0.0,0.0,0.0,0.0,36047004300,0,0,0,0,0
Brooklyn,3004400,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,186.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,186.0,0.0,0.001790915912957,1.9118325512901317e-05,0.0119495320538742,0.1968969947839972,0.0035497272976249,0.8931048006158792,2269,1787,59,263,153,937,859,832,135474,271,563,552,33,0.0,77.0,12.233745158376582,13064038.774865652,0.0,17612.321688711636,0.0,0.0013481528945395187,0.0,36047004400,0,0,0,0,0
Brooklyn,3004500,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,259.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,259.0,0.0,0.0017413537009035,3.034665503126881e-05,0.0097272899642284,0.2642048672002374,0.0078290945961912,0.9204763975710828,3450,2419,358,208,241,1600,1552,1497,165714,141,1119,1302,22,18.0,58.0,38.76135744634492,1835604.0744946725,0.0,41.511968531369334,0.0,2.2614881448657307e-05,0.0,36047004500,2,0,0,0,0
Brooklyn,3004700,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,1425.0,0.0,0.0,0.0,0.0,0.0,1425.0,0.0,1425.0,0.0,0.0020399024468732,7.083785452687262e-05,0.0097843520442113,0.7055353118290106,0.0960195000762937,0.999999177719398,2016,1028,124,442,123,823,736,812,145417,117,627,443,9,0.0,58.0,12.637093194003349,2928283.2537577404,0.0,3208.352948396114,784.0082053546704,0.0010956429656451341,0.0002677364644791744,36047004700,0,0,0,0,0
Brooklyn,3004900,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,142.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0,0.0049596314133509,7.791306277630199e-05,0.0281404875973085,0.3400395637256449,0.0110031040476063,0.9826340690579748,2839,1890,325,336,90,1083,1064,1074,160694,231,723,921,23,0.0,49.0,25.963935674184032,1051014.538416551,0.0,22936.69496986936,11395.477633954984,0.021823385054621204,0.01084235966052697,36047004900,0,0,1,0,0
Brooklyn,3005000,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,86.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0021275853799758,1.2611584509412402e-05,0.0149175152195553,0.1273066457340387,0.0010840151376187,0.7254356228876794,2409,1883,42,160,310,1052,938,895,127431,171,502,723,101,0.0,73.0,12.240478714225848,8112835.656843293,0.0,3838.270133520456,787.4499378807224,0.0004731107957650812,9.706223214524221e-05,36047005000,0,3,0,0,0
Brooklyn,3005201,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.002684619668652,9.369007307679248e-06,0.020266331150116,0.1515424446415207,0.0009364663608905,0.8709360067768225,1680,1075,17,193,374,969,574,576,22625,242,451,317,377,0.0,76.0,19.07451124080714,3821090.5570832575,0.0,0.0,0.0,0.0,0.0,36047005201,0,0,1,0,0
Brooklyn,3005202,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,74.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0036783717466014,5.238597013203349e-06,0.0271804649822174,0.1522093564407621,0.0003875820648805,0.869864824337578,2960,2557,36,154,161,1507,1413,1355,103673,374,550,807,77,0.0,75.0,12.294979533873528,5986309.449676556,0.0,0.0,0.0,0.0,0.0,36047005202,0,0,0,0,0
Brooklyn,3005301,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,273.0,5.0,1.0,0.0,0.0,0.0,272.0,4.0,268.0,0.0183150183150183,0.0820915996159052,0.0198714865442781,0.1915316113297337,1.0,1.0,1.0,2352,1433,313,407,87,919,882,895,166302,209,615,618,29,0.0,15.0,1.702680764486986,28458424.83903081,1.0,40774.0865322125,8851.53602922499,0.0014327597807272429,0.00031103394089068074,36047005301,1,3,0,0,0
Brooklyn,3005303,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,195.0,5.0,0.0,0.0,0.0,0.0,195.0,5.0,190.0,0.0256410256410256,0.1048583955610562,0.0216472917458309,0.2594096389655477,0.9987593472638658,0.9859840539864742,1.0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,12.0,6.040443817024544,4036765.6630568444,0.0,7973.2147222300355,0.0,0.001975149262489592,0.0,36047005303,0,5,0,0,0
Brooklyn,3005400,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,75.0,1.0,0.0,0.0,0.0,0.0,75.0,1.0,74.0,0.0133333333333333,0.0078841053291678,7.386971698252627e-06,0.0618152281410753,0.2478522993920005,0.0005538714751906,0.9916511109114996,3234,2214,124,345,488,1673,1524,1440,79370,270,723,764,68,0.0,77.0,32.84565968299061,3097588.8539839205,0.0,0.0,0.0,0.0,0.0,36047005400,0,0,0,0,0
Brooklyn,3005601,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0033355009918535,8.954121416467694e-06,0.0245330094165548,0.1771938055005305,0.0008950153829399,0.9165803241439348,2683,1484,300,361,496,1405,1300,1178,72788,445,603,557,83,0.0,71.0,20.8385671029498,4094310.8962970474,0.0,0.0,0.0,0.0,0.0,36047005601,0,0,0,0,0
Brooklyn,3005602,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,244.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,244.0,0.0,0.0021159027311427,2.4221571890094065e-05,0.0126100863150714,0.272903907087191,0.005892704612553,0.954783265330902,1730,1245,28,252,184,915,820,799,97750,261,392,340,17,0.0,69.0,9.992603830836336,5273399.186909272,0.0,0.0,0.0,0.0,0.0,36047005602,0,0,0,0,0
Brooklyn,3005800,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,217.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,217.0,0.0,0.0016159320513389,7.512368482071203e-06,0.0098626292870336,0.2026980925058436,0.0016288620454414,0.8836106492354499,3068,2079,0,529,347,1380,1249,1237,73483,521,676,466,197,64.0,87.0,74.5579908675799,2080306.4760012636,0.0,0.0,0.0,0.0,0.0,36047005800,0,0,0,0,0
Brooklyn,3006000,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.0017910526654147,9.903424029686616e-06,0.0129138912605231,0.1190218948722462,0.0010393241997513,0.7445646371318628,3281,1335,0,1435,364,1135,879,889,69583,502,599,318,142,57.0,83.0,72.63093349603416,1639076.4627939365,0.0,25007.107088957833,11134.508613501186,0.015256827644471952,0.006793159969194804,36047006000,0,0,2,0,0
Brooklyn,3006200,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,141.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.0017033435190747,8.044343254959298e-06,0.0119806789732878,0.1438881806382593,0.0011336139331732,0.8172208337806786,2729,1719,27,559,371,1051,978,936,74698,254,758,364,143,53.0,87.0,74.6038124678001,1746846.0548491084,0.0,10357.667483738944,12890.814168133978,0.005929353336538653,0.00737947922334088,36047006200,0,0,0,0,0
Brooklyn,3006400,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,183.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,0.0013630633313256,1.089318470048224e-05,0.0087978398527031,0.1571311146365068,0.0019914780267541,0.8015322705613356,3396,2439,15,597,273,1361,1209,1230,82439,459,722,447,119,44.0,82.0,67.9294860069508,2186818.3604211938,0.0,0.0,0.0,0.0,0.0,36047006400,1,0,1,0,0
Brooklyn,3006500,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,687.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,687.0,0.0,0.0036224641130534,0.0001692136267948,0.0159282508329284,0.6897482630538277,0.109755912476224,0.9999838037523932,5723,4456,48,403,223,2408,2269,2249,178041,270,1795,1580,22,12.0,65.0,40.29033944508757,2678070.133807481,0.0,0.0,0.0,0.0,0.0,36047006500,3,0,0,0,0
Brooklyn,3006600,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,148.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,148.0,0.0,0.0013723454842336,1.1106104296639764e-05,0.0085736115509002,0.1391053306602734,0.0016423624034125,0.7203908791490613,4032,2067,74,1081,599,1705,1627,1539,90074,414,1062,520,102,65.0,85.0,78.46205478623692,1653276.1316043027,0.0,0.0,0.0,0.0,0.0,36047006600,1,0,0,0,0
Brooklyn,3006700,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,383.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,383.0,0.0,0.0031213371482192,8.720607612663091e-05,0.0168911566151631,0.4841040991869373,0.0328497164588363,0.9985330549329596,4036,3330,64,205,121,1554,1331,1486,218393,101,1133,1273,45,24.0,56.0,39.768951564917295,1680810.7028445024,0.0,0.0,0.0,0.0,0.0,36047006700,1,0,0,0,0
Brooklyn,3006800,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,204.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,204.0,0.0,0.0019346825413119,2.609100784709145e-05,0.0130167347147411,0.2246672929148923,0.0053084948474948,0.9309446836439016,4027,1655,237,1384,653,1582,1376,1340,63010,526,562,463,392,63.0,90.0,77.41916257637985,1996659.4724317053,0.0,0.0,0.0,0.0,0.0,36047006800,0,0,0,0,0
Brooklyn,3006901,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,149.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149.0,0.0,0.0020508266703395,1.2401753005509152e-05,0.0134250901527786,0.1760754981723856,0.0018461663741303,0.8665310615437714,1842,1543,33,136,104,826,805,805,139384,89,592,634,0,10.0,43.0,23.02406783888265,801479.3362253996,0.0,12586.14495421577,567.6162290936901,0.015703642483773497,0.0007082106842166417,36047006901,0,0,0,0,0
Brooklyn,3006902,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,180.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,180.0,0.0,0.0022129326784151,2.356250054449575e-05,0.0136338105439431,0.2319750748030575,0.0042323183081576,0.9154474628900248,2023,1445,64,181,94,862,862,835,250001,42,688,716,14,7.0,44.0,24.424210152644655,1126494.0307986168,0.0,0.0,0.0,0.0,0.0,36047006902,0,0,0,0,0
Brooklyn,3007000,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1001,BK10,457.0,1.0,1.0,0.0,0.0,0.0,456.0,0.0,456.0,0.0021881838074398,0.0066588972818809,0.000288818781823,0.0260569592635153,1.0,1.0,1.0,2595,1426,56,744,206,1173,1042,970,81755,531,551,359,174,23.0,82.0,62.18394206549118,1588309.7887690826,0.0,0.0,0.0,0.0,0.0,36047007000,0,0,0,0,0
Brooklyn,3007100,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,193.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0,0.0018895793400699,4.041972924296704e-05,0.0120705315453755,0.2252688501410198,0.0077708141837252,0.9040336836139884,4632,1022,1647,1328,280,1703,1358,1253,55521,510,549,525,203,0.0,24.0,13.10529175268934,1840531.3694862402,0.0,28191.960011683666,715.9599640156148,0.01531729395057965,0.00038899633871248033,36047007100,0,1,1,0,0
Brooklyn,3007200,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,333.0,3.0,0.0,0.0,0.0,0.0,333.0,3.0,330.0,0.009009009009009,0.0264846030335,0.0003415775097756,0.0863378331334738,0.9160470618810488,0.107531544966256,0.9999999999999126,1789,137,24,1175,442,565,509,510,63352,456,183,89,278,56.0,93.0,75.28005423320278,663857.7211105587,0.0,0.0,0.0,0.0,0.0,36047007200,0,0,0,0,0
Brooklyn,3007400,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,226.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,226.0,0.0,0.0027084151988191,3.6098183372858536e-05,0.0148991484994486,0.3144108672822241,0.0081251477399495,0.9663769456752436,5634,636,12,3378,1592,1546,1343,1356,70508,744,521,377,667,63.0,118.0,91.6208993853122,1545783.836435088,0.0,14183.57945476732,0.0,0.00917565517276835,0.0,36047007400,0,0,0,0,0
Brooklyn,3007600,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,195.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0016947535596207,2.77505547669699e-05,0.0099096637287309,0.203325710389212,0.0053968178350098,0.8565836977872577,4882,360,171,3221,1130,1277,886,1069,57147,766,441,293,655,52.0,112.0,82.72631578947369,1510404.9120890514,0.0,39994.770393686376,1339.813635352185,0.026479502333165306,0.0008870559309152931,36047007600,0,0,0,0,0
Brooklyn,3007800,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,222.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,222.0,0.0,0.0015781903429713,1.354749851643571e-05,0.0109254381521795,0.2051468069463383,0.0030030468489408,0.9127329368683906,5715,721,48,4485,419,1544,1313,1353,66029,568,492,454,636,44.0,119.0,79.50526594687686,1509795.1569971696,0.0,12044.384323598773,0.0,0.007977495667394934,0.0,36047007800,0,0,0,0,0
