BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,empirical_estimate,at_least_one_positive_image_by_area_if_you_have_100_images,at_least_one_positive_image_by_area_if_you_have_100_images_CI_lower,at_least_one_positive_image_by_area_if_you_have_100_images_CI_upper,n_images_by_area,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Brooklyn,3089200,East Flatbush-Remsen Village,BK17 East Flatbush (CD 17 Approximation),4316,BK1704,BK17,546.0,1.0,1.0,0.0,0.0,0.0,545.0,0.0,545.0,0.0026348391075212,0.0009806070848191,0.0057578891129057,1.0,1.0,1.0,0.0018315018315018,1.0,1.0,1.0,546,2943,98,2461,283,0,1045,1120,28697,995,434,58,208,24.0,56.0,34.78989292918843,1932595.0448274554,1.0,70721.72312175957,109775.96984161969,0.036594175955818875,0.056802365366418826,36047089200,2,0,0,0,0
Brooklyn,3089400,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,99.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,0.0025143821742933,0.0008995596560334,0.0055828120683172,0.2151600705717106,0.0852426917187172,0.4254952798404972,0.0,0.2170253692683081,0.0860655704879172,0.4287026317130561,99,3412,34,3026,284,0,916,854,51221,1027,207,134,58,22.0,36.0,28.611569801953483,1853454.8062223892,0.0,116037.48981550519,2912.464441885689,0.0626060529913899,0.0015713706274941312,36047089400,0,2,1,0,0
Brooklyn,3089600,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,179.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,179.0,0.002544696465573,0.0008312840009737,0.0059649185057278,0.349596573110555,0.1383117372950512,0.6573060709167303,0.0,0.2183252225588332,0.0797988310211121,0.4502424792999547,179,3615,20,2667,533,99,1182,1230,33042,684,159,132,46,12.0,31.0,24.04888833530547,1605934.4798968998,0.0,29300.3175120694,1335.992656972985,0.018245026729826776,0.000831909815560318,36047089600,0,0,0,0,0
Brooklyn,3089800,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0024810135263734,0.0009005917858769,0.0055478946241601,0.1686674593972106,0.0661839555619216,0.3447994724513633,0.0,0.2145072688280414,0.08615998047868,0.4266931167180598,76,2238,74,1374,246,0,612,565,76726,463,380,139,32,23.0,38.0,29.143845922359315,1661400.719996299,1.0,56620.4833646465,119385.05422887957,0.03407996799518218,0.07185807300549715,36047089800,0,0,0,0,0
Brooklyn,3090000,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,382.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,382.0,0.0024432328245185,0.0009259616411312,0.0052293514343157,0.5751620010581094,0.2980416536375164,0.8650503634750115,0.0,0.2122505876458576,0.0884775549271831,0.4080346845069855,382,4584,241,3310,847,0,1430,1628,33889,991,419,117,111,27.0,55.0,40.3806427221172,2645170.760527852,0.0,83490.91304699435,24310.829452278238,0.03156352485551197,0.009190646522732217,36047090000,0,0,0,0,0
Brooklyn,3090200,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,238.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,238.0,0.0024030419986564,0.0008802771770639,0.0053423329647376,0.4162145590904804,0.189090023347107,0.7205365348179543,0.0,0.2087294913229466,0.0843000054761032,0.4147202991842535,238,4303,111,2492,1357,245,699,664,50625,1415,330,141,58,24.0,55.0,36.34261200214498,2051103.7267732357,0.0,185454.20792322577,173248.839620376,0.09041678658298741,0.08446615222767323,36047090200,0,1,0,0,0
Brooklyn,3090600,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,236.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,236.0,0.0023085470966021,0.0008448749755218,0.0051196134480378,0.4022304423146969,0.1808391134235712,0.7021997141097873,0.0,0.2016653303484259,0.081049672195084,0.4014686391963002,236,3952,9,2799,993,0,1442,1409,24972,996,96,62,86,38.0,58.0,47.51299933580036,2107751.690104639,0.0,0.0,0.0,0.0,0.0,36047090600,0,0,0,0,0
Brooklyn,3091000,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,204.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,204.0,0.0024160981438365,0.0008787461016724,0.0053518843385942,0.3736347065983024,0.1641808479985505,0.6653655115190042,0.0,0.2097702732972962,0.084159670713452,0.4152820573152416,204,5392,0,2286,2576,111,1976,1446,16628,1110,109,74,867,22.0,47.0,36.24614305750351,2281444.5663268203,0.0,75087.19267437313,6522.029327017823,0.03291212672121387,0.0028587279407443346,36047091000,0,0,0,0,0
Brooklyn,3091200,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,172.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,172.0,0.0024016630776651,0.0008692775460845,0.0053122369409031,0.326462580616184,0.1389311055167462,0.5999398187690804,0.0,0.2086637453296076,0.0832913322595434,0.4129467241976478,172,6377,260,4089,1980,14,1851,1962,18502,1788,589,0,271,23.0,43.0,34.284682883483285,1800467.2856216733,0.0,13410.802086583319,263.60150712095356,0.0074485119466932035,0.00014640727394829396,36047091200,0,0,0,0,0
Brooklyn,3091600,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,246.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,246.0,0.0024991291416059,0.0009680543814336,0.0053416709688957,0.4404852059076853,0.2119996296767728,0.7322156324091449,0.0,0.216591335978963,0.0923099605173669,0.414681344793684,246,4013,96,2658,851,23,1278,1427,26581,903,289,108,81,11.0,34.0,23.56233844563157,2321086.4313538205,0.0,24917.168461293364,742.1103282322699,0.010735131671404378,0.00031972541746298484,36047091600,0,0,0,0,0
Brooklyn,3091800,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0025356384111001,0.0009184097790839,0.0056778805094098,0.1820178108062743,0.0717232547367527,0.3694853805972871,0.0,0.2186510921961869,0.0877882898111311,0.4341385930815256,81,2452,50,1130,1261,0,816,942,40525,614,188,116,243,17.0,35.0,26.778752825422153,2256022.095411733,0.0,35442.31926133854,656.3385228151715,0.01571009403383976,0.0002909273469218337,36047091800,0,0,0,0,0
Brooklyn,3092000,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,212.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,212.0,0.0028022648724267,0.0010013902335285,0.0063607005007106,0.4266752806898968,0.1913597093348948,0.7414782323859767,0.0,0.2377180500112592,0.095333757339246,0.4717056105597047,212,2440,0,1966,334,41,907,630,39005,312,381,75,29,14.0,40.0,22.504050722085243,2554844.538187774,0.0,44366.27214043356,19253.65830922627,0.017365546700506426,0.007536136943535302,36047092000,0,0,0,0,0
Brooklyn,3092400,Brownsville,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1602,BK16,416.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,416.0,0.0023576898754724,0.0008903874049897,0.0051030423725421,0.5912475966395052,0.3096566239221703,0.8809605873096304,0.0,0.2057112298951974,0.0852261507368761,0.400470881761337,416,2593,122,2160,234,0,776,698,33586,644,144,234,18,23.0,55.0,38.22893745846563,2709112.0942685246,0.0,10729.374085159749,0.0,0.003960476241591893,0.0,36047092400,0,0,0,0,0
Brooklyn,3093000,East Flatbush-Remsen Village,BK17 East Flatbush (CD 17 Approximation),4317,BK1704,BK17,149.0,0.0,0.0,0.0,1.0,0.0,148.0,0.0,149.0,0.0029384955144577,0.0009694033141507,0.0068966823610841,0.338901276834891,0.1345547373001046,0.6434089184755486,0.0,0.2463329505928982,0.0924325122510709,0.4994548320950727,149,3055,6,2727,80,5,822,815,94188,699,547,174,19,20.0,31.0,25.258240443955412,2090419.8921832151,0.0,11453.523843508354,0.0,0.005479054177745314,0.0,36047093000,0,0,0,0,0
Brooklyn,3093200,East Flatbush-Farragut,BK17 East Flatbush (CD 17 Approximation),4317,BK1702,BK17,230.0,0.0,0.0,0.0,1.0,0.0,229.0,0.0,230.0,0.0025956443544918,0.0009886030426692,0.0055896722281348,0.4308259133336305,0.2034705431222848,0.7245174986673183,0.0,0.223573465332931,0.0941750497627685,0.4290966171942846,230,1576,52,1255,231,21,648,572,36042,548,256,80,0,9.0,33.0,17.829888027562447,3018450.614404188,0.0,10826.390649818275,3674.641641112694,0.003586737711776443,0.0012173933287419484,36047093200,0,2,1,0,0
Brooklyn,3093800,East Flatbush-Rugby,BK17 East Flatbush (CD 17 Approximation),4317,BK1703,BK17,190.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,190.0,0.0025706181503949,0.0009370103127563,0.0056848447289015,0.3709815796963845,0.16315417120975,0.6614902357556616,0.0,0.2212054554238554,0.089485047936619,0.4345347841624516,190,2641,116,2283,11,0,935,884,78018,648,584,90,16,19.0,32.0,26.85178887708112,1411410.3907765278,0.0,55296.56995958628,11515.232735663936,0.039178236408733885,0.008158670795478912,36047093800,0,0,1,0,0
Brooklyn,3094401,Flatlands,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1801,BK18,346.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,346.0,0.0027044297225082,0.001039484646516,0.0057705593154768,0.5765329693721049,0.3022181415082123,0.8649886688645984,0.0,0.2316880436610696,0.0987769813558474,0.4393886152594365,346,2891,29,2720,100,0,1074,1053,80064,734,450,308,67,7.0,44.0,15.737640736949846,3906964.603376282,0.0,48404.66375845769,28851.90609235818,0.012389327437629669,0.00738473700719613,36047094401,1,1,0,0,0
Brooklyn,3094402,Flatlands,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1801,BK18,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0028188870287756,0.0009257395103313,0.0066803164268525,0.1221376908812323,0.0425960811135813,0.2702317725398005,0.0,0.2379264099956563,0.0884572882149593,0.4884310798677727,47,3197,132,2663,380,0,1130,1115,25208,836,77,21,110,9.0,18.0,13.812081703607127,1150874.7482864566,0.0,0.0,0.0,0.0,0.0,36047094402,0,0,0,0,0
Brooklyn,3094600,East Flatbush-Rugby,BK17 East Flatbush (CD 17 Approximation),4317,BK1703,BK17,319.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,319.0,0.0026655909678383,0.0010237842087991,0.0057519508242415,0.5437998561763752,0.2787391761249757,0.8412095197683057,0.0,0.2286873910424991,0.0973594468869159,0.4383383742893206,319,2149,5,2005,60,40,702,653,90750,503,201,240,14,13.0,42.0,21.372335294685055,3110121.474214257,0.0,65432.374562615354,24907.922064337086,0.02103852698523495,0.00800866534341069,36047094600,1,0,0,0,0
Brooklyn,3095000,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,142.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0028488141029315,0.0011446276544253,0.0059355001410489,0.3232857653971379,0.150094591848885,0.5705939497075599,0.0,0.2426395351927411,0.1082133209924506,0.4486130918645832,142,3092,159,2432,458,0,881,795,96607,874,411,76,73,6.0,18.0,13.835585499368372,2612151.864339757,0.0,7.885209178397892,0.0,3.0186641466157423e-06,0.0,36047095000,3,0,0,0,0
Brooklyn,3095600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,140.0,1.0,0.0,1.0,0.0,0.0,139.0,0.0,139.0,0.0028498192434735,0.0010794646895958,0.0061951033117198,0.318492880449135,0.1403299983369962,0.5810535460513481,0.0071428571428571,0.2419519873875621,0.1023766880451215,0.4628281723823282,140,4386,128,4098,92,0,1411,1279,98750,974,481,388,77,7.0,19.0,12.471192933083175,2557814.8540851637,0.0,0.0,0.0,0.0,0.0,36047095600,0,0,1,0,0
Brooklyn,3095800,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,104.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,104.0,0.0030005951379433,0.0010542596439455,0.0068345534688495,0.2599321304602552,0.1038978266130495,0.5099430466172225,0.0,0.2516128368101922,0.1001089482937193,0.4963136868763063,104,3337,103,2694,260,33,1016,1009,70826,488,436,161,23,9.0,24.0,16.87039752685189,2523363.2323198146,0.0,11494.617804262509,0.0,0.0045552767263296896,0.0,36047095800,0,0,0,0,0
Brooklyn,3096200,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,114.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0030705170560931,0.0010657417476242,0.007052330071643,0.2853787823735106,0.1144615015329309,0.5537223303436369,0.0,0.2563664854625415,0.1011427147253898,0.5072392559559018,114,1557,103,1210,131,87,339,362,84048,550,148,21,22,17.0,25.0,21.4103618849258,1920635.7492597613,0.0,0.0,0.0,0.0,0.0,36047096200,1,0,0,0,0
Brooklyn,3096400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,193.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0029470407876879,0.0010299549257142,0.0067343320651262,0.4131779140766803,0.180354819353119,0.7285893294261214,0.0,0.2477740357846976,0.0979168411990381,0.4912054589745426,193,2886,104,2122,210,109,701,713,102639,673,354,208,87,11.0,24.0,18.63150418266954,1900793.0565694273,0.0,10629.86232725593,0.0,0.0055923301542572055,0.0,36047096400,0,0,0,0,0
Brooklyn,3096600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,147.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,0.0028151325928106,0.0011001395905078,0.0059990158753205,0.3283383566267295,0.1493968071276096,0.5870839982427589,0.0,0.2397800614460635,0.1042326186520804,0.452125057974646,147,2480,17,1727,357,87,650,667,67018,339,337,135,36,7.0,21.0,16.901014968218167,1950814.361174195,0.0,79707.94509795099,16225.593649955243,0.04085880578097384,0.008317343758013478,36047096600,0,0,0,0,0
Brooklyn,3096800,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,150.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,0.0030174667292745,0.0011402508843402,0.0065427737801957,0.3513803859130393,0.1572923849417497,0.6264265839983978,0.0,0.253899753327288,0.1078224744214435,0.4812987327010677,150,1688,59,895,450,98,419,381,97679,292,98,196,28,12.0,24.0,19.66747724155131,1603787.4106373312,0.0,9678.82113532871,0.0,0.006034977623051942,0.0,36047096800,0,0,0,0,0
Brooklyn,3097000,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0031678621213879,0.0011671044504345,0.0070302396408581,0.2210424896665506,0.090254755552605,0.435299922510486,0.0,0.26392577047424,0.1102178350676534,0.5061417869355828,81,2470,164,1316,618,8,806,736,64716,855,257,141,34,15.0,27.0,21.621597044614948,1759316.1703923035,0.0,13468.996400653745,277.97186765724507,0.007655813450319361,0.00015799995039848986,36047097000,0,0,0,0,0
Brooklyn,3097400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,202.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,202.0,0.0029563286735146,0.0011287143950823,0.0063621023205338,0.4313099569837942,0.2039784959176958,0.724522741964477,0.0,0.2497798576070934,0.1067914504932114,0.4717801367300432,202,2741,203,1901,464,60,639,582,85234,581,379,142,0,4.0,24.0,13.532266391326797,2712077.6989476364,0.0,0.0,0.0,0.0,0.0,36047097400,0,0,0,0,0
Brooklyn,3098200,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,163.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,163.0,0.0028237371823758,0.0010780308152089,0.0060675503429317,0.3561808513627861,0.1612258567094157,0.629174372033265,0.0,0.2402674372571005,0.1022478318961021,0.4558896872339075,163,4243,0,2723,1435,0,1212,1265,23639,1065,155,17,106,6.0,16.0,11.592207722463884,3723767.023893296,0.0,0.0,0.0,0.0,0.0,36047098200,0,0,0,0,0
Brooklyn,3098400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.002802436120343,0.0009623215738609,0.0064234376457395,0.2108714516813782,0.0803501567225541,0.4291573248241896,0.0,0.2374045418811916,0.0917889470801437,0.475030791925757,87,1959,103,1774,12,0,516,493,112450,371,235,84,35,4.0,15.0,9.52321369772802,1214787.0972965867,0.0,0.0,0.0,0.0,0.0,36047098400,2,0,0,0,0
Brooklyn,3098600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0027846155305709,0.0010399029753562,0.0060904584152149,0.2021210954083336,0.0827331594743709,0.3977325814024418,0.0,0.2371662039019746,0.0988147205629467,0.4571423188846195,83,2548,132,1978,267,96,969,910,94583,355,484,257,35,5.0,16.0,10.056628516928946,1677792.335017271,0.0,6829.619848198401,0.0,0.0040705990280543855,0.0,36047098600,0,0,0,0,0
Brooklyn,3098800,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0028037574732181,0.0010623243095539,0.006100761814334,0.2927085680565134,0.1272008243155779,0.5430993371401494,0.0,0.2386646353564293,0.1008351560073303,0.4577047855641187,128,2920,60,2263,335,171,860,763,75662,864,228,113,17,4.0,22.0,12.77267251763896,1743233.8377756947,0.0,0.0,0.0,0.0,0.0,36047098800,1,0,0,0,0
Brooklyn,3099000,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0028001253449738,0.0010140109430918,0.0063022294414061,0.1264766985538119,0.0484963389491621,0.2663963949341434,0.0,0.2377937884014039,0.0964759403892886,0.4685877705755773,49,1688,8,1428,119,81,493,488,88537,310,281,103,0,8.0,20.0,15.696197502837684,1762101.4672890748,0.0,15980.653457415163,242.66097522811097,0.009069088105352289,0.00013771112488853183,36047099000,0,0,0,0,0
Brooklyn,3099200,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0028080971643954,0.0010124511788718,0.0062730108802871,0.1268013954038299,0.0484235404670688,0.2653386801903303,0.0,0.2383397715291863,0.09633485802139,0.4670229364322765,49,2258,52,1895,63,107,687,598,88429,584,214,159,29,7.0,19.0,14.58310325786858,1448961.6927283288,0.0,29153.028206703813,13463.162087662175,0.020119944062710168,0.009291592838670327,36047099200,0,0,0,0,0
Brooklyn,3099400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0028192698216478,0.0010450396226771,0.0061850513829073,0.1225791208194792,0.0479545889946762,0.2529327926351385,0.0,0.2395126781172455,0.0992779916071396,0.4622845726816885,47,1987,84,1613,110,82,594,596,89744,579,275,86,0,4.0,19.0,11.078036534558274,1872517.6364961017,0.0,9077.873009427007,0.0,0.0048479506053751955,0.0,36047099400,0,0,0,0,0
Brooklyn,3100400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0028913430379975,0.000980454045298,0.0066387373583227,0.0639023232695256,0.0223088976541679,0.1420419309260868,0.0,0.2436060781462639,0.0934358643848211,0.4862852759921002,23,3091,115,2672,133,50,860,909,83872,546,437,327,57,5.0,12.0,8.587448993949627,1421504.9002079596,0.0,0.0,0.0,0.0,0.0,36047100400,0,0,0,0,0
Brooklyn,3100600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.002829034853905,0.0010018813310791,0.0063833440124308,0.1324096146105249,0.0498368392880182,0.2786234650966919,0.0,0.239738834046096,0.0953782286995858,0.4729081551920026,51,2677,127,2192,102,56,876,889,106250,480,463,179,22,4.0,15.0,9.398240899096018,1637144.6540761327,0.0,10772.769418023985,0.0,0.006580218425538722,0.0,36047100600,1,0,0,0,0
Brooklyn,3100800,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0027877283788586,0.00103044420675,0.0061220613591556,0.1629162553529998,0.0648173359529705,0.3291146834810305,0.0,0.2371743933093102,0.0979610228470932,0.4588657078044593,65,2292,186,1875,145,27,596,565,89191,526,277,209,8,6.0,16.0,12.359308709757924,1602833.6252669326,0.0,20832.49520395713,325.07732040524775,0.012997291094693454,0.00020281413821169995,36047100800,0,0,0,0,0
Brooklyn,3101000,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0027777138205522,0.0009979222010906,0.0062056110979747,0.1441630218270844,0.0553208812644823,0.2987016794486111,0.0,0.2362280480199782,0.0950196477051468,0.4633958425886237,57,2764,195,2126,214,116,860,785,62330,475,388,177,27,3.0,18.0,12.738522413138924,1844401.5392700126,0.0,6470.409873741359,212.5971225114299,0.0035081351516884187,0.00011526618146044963,36047101000,0,0,0,0,0
Brooklyn,3101200,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,0.0027574591404983,0.0010358966800018,0.0060201073970999,0.2024886595459551,0.0833782898910562,0.3978311005515853,0.0,0.2351894033581241,0.0984532315266858,0.4532863634146512,84,2231,39,1813,126,132,741,736,89773,479,348,226,25,6.0,15.0,10.148205928237129,1730658.8164581717,0.0,0.0,0.0,0.0,0.0,36047101200,0,0,0,0,0
Brooklyn,3101400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0027565832860834,0.0010434222234428,0.0059865043831144,0.0936607588612902,0.0368853419013796,0.1943950813986693,0.0,0.2352637094148074,0.0991321448102189,0.4514350174405971,36,2025,66,1718,168,41,732,706,72367,414,383,113,41,5.0,13.0,8.755664788394677,1668039.04680936,0.0,4309.797402904796,0.0,0.0025837509086784364,0.0,36047101400,0,0,0,0,0
Brooklyn,3101600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0027981817803646,0.0009596237013932,0.0064165713757687,0.109484980668656,0.0395213704033219,0.2368985804322893,0.0,0.2371157418171001,0.091543654513845,0.4746678794176823,42,1555,37,1352,64,0,467,467,122125,369,320,124,16,4.0,14.0,8.035785123966942,1210060.7116380772,0.0,0.0,0.0,0.0,0.0,36047101600,1,0,2,0,0
Brooklyn,3101800,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0027459872319034,0.0010281840430504,0.0060165434065656,0.1313433829541485,0.0520874950245588,0.2693386654046148,0.0,0.2343731276561075,0.09775691411791,0.4530902986366497,52,1957,75,1692,40,42,700,656,93243,281,448,195,128,0.0,20.0,7.031504200560074,3000112.66766145,0.0,0.0,0.0,0.0,0.0,36047101800,1,0,0,0,0
Brooklyn,3102000,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0027593895429455,0.0010318605015761,0.0060515216379264,0.048273172273855,0.0184114774527138,0.1035011901122707,0.0,0.2353216556560216,0.098088900971908,0.4550115244125288,18,1924,77,1672,25,108,704,634,109565,356,528,199,36,4.0,13.0,8.406505026611473,1690995.6742009667,0.0,11954.38318917204,1316.453078170443,0.007069434518110612,0.0007785076557292179,36047102000,2,0,0,0,0
Brooklyn,3102200,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,0.0027502175436596,0.0010230728863162,0.0059674084566896,0.1698753102391241,0.0681916925847612,0.3383275517767359,0.0,0.2346549498551727,0.0972951719529312,0.4503801705660801,69,2473,425,1636,118,185,743,714,90000,461,287,161,65,4.0,14.0,9.481709752896194,1752587.1923396534,0.0,19444.086640220285,6805.209631841161,0.011094504584541092,0.003882950680905298,36047102200,1,0,0,0,0
Brooklyn,3102400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0027732753673498,0.0010420086825781,0.0060276496394164,0.1667479839950719,0.067467225085113,0.3330729302914891,0.0,0.2363893357974043,0.0990046615189836,0.4537010497156977,67,2160,157,1823,43,30,597,591,76724,446,276,173,8,5.0,15.0,10.178494902928382,1540219.9998948774,0.0,26619.58926392629,0.0,0.017282978578218124,0.0,36047102400,0,0,0,0,0
Brooklyn,3102600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0028460352853688,0.0010358961178851,0.0062904944243745,0.0964329836624914,0.0366240888040971,0.2032171258314982,0.0,0.2411793591793637,0.0984531807972914,0.4679598353419648,36,3132,155,2336,195,116,905,917,110592,697,563,234,65,3.0,17.0,8.807210781966203,1462012.8999918732,0.0,0.0,0.0,0.0,0.0,36047102600,0,0,1,0,0
Brooklyn,3102801,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,115.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,0.0027890786670321,0.0009835793019598,0.0063376518716724,0.2658990049520482,0.1069987366241502,0.5186445511968069,0.0,0.2366850394697735,0.0937194230952539,0.4704787607500776,115,1250,23,915,48,200,488,459,72121,326,268,109,8,4.0,16.0,9.664940694804022,1660820.370309488,0.0,0.0,0.0,0.0,0.0,36047102801,1,0,0,0,0
