                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[1936]                                  0.010  0.005   0.002    0.019      0.000    0.000    3907.0    4127.0   1.00
p_y[1937]                                  0.000  0.001   0.000    0.001      0.000    0.000    1205.0    2355.0   1.00
p_y[1938]                                  0.000  0.001   0.000    0.001      0.000    0.000    1609.0    2531.0   1.00
p_y[1939]                                  0.029  0.013   0.008    0.054      0.000    0.000    3266.0    4641.0   1.00
p_y[1940]                                  0.018  0.012   0.001    0.039      0.000    0.000    3572.0    3866.0   1.00
p_y[1941]                                  0.004  0.005   0.000    0.012      0.000    0.000    3471.0    5005.0   1.00
p_y[1942]                                  0.001  0.003   0.000    0.005      0.000    0.000    2959.0    4665.0   1.00
p_y[1943]                                  0.007  0.005   0.001    0.016      0.000    0.000    3290.0    4892.0   1.00
p_y[1944]                                  0.003  0.004   0.000    0.009      0.000    0.000    3208.0    4535.0   1.00
p_y[1945]                                  0.001  0.001   0.000    0.002      0.000    0.000    3788.0    4321.0   1.00
p_y[1946]                                  0.016  0.025   0.000    0.056      0.000    0.000    2906.0    2993.0   1.00
p_y[1947]                                  0.001  0.001   0.000    0.002      0.000    0.000    3918.0    5586.0   1.00
p_y[1948]                                  0.001  0.002   0.000    0.002      0.000    0.000    1672.0    3233.0   1.00
p_y[1949]                                  0.002  0.006   0.000    0.008      0.000    0.000    1507.0    1948.0   1.00
p_y[1950]                                  0.005  0.014   0.000    0.021      0.000    0.000    2047.0    3699.0   1.00
p_y[1951]                                  0.001  0.003   0.000    0.003      0.000    0.000    2061.0    2672.0   1.00
p_y[1952]                                  0.003  0.003   0.000    0.009      0.000    0.000    3875.0    4887.0   1.00
p_y[1953]                                  0.001  0.002   0.000    0.004      0.000    0.000    3428.0    4218.0   1.00
p_y[1954]                                  0.008  0.013   0.000    0.030      0.000    0.000    3931.0    5806.0   1.00
p_y[1955]                                  0.016  0.018   0.000    0.047      0.000    0.000    3699.0    3308.0   1.00
p_y[1956]                                  0.005  0.006   0.000    0.015      0.000    0.000    3846.0    5193.0   1.00
p_y[1957]                                  0.002  0.003   0.000    0.007      0.000    0.000    3373.0    3505.0   1.00
p_y[1958]                                  0.001  0.003   0.000    0.004      0.000    0.000    2904.0    4490.0   1.00
p_y[1959]                                  0.001  0.003   0.000    0.004      0.000    0.000    2915.0    4509.0   1.00
p_y[1960]                                  0.009  0.009   0.000    0.025      0.000    0.000    3889.0    4371.0   1.00
p_y[1961]                                  0.001  0.003   0.000    0.005      0.000    0.000    3459.0    3843.0   1.00
p_y[1962]                                  0.006  0.005   0.000    0.015      0.000    0.000    3403.0    3807.0   1.00
p_y[1963]                                  0.003  0.006   0.000    0.011      0.000    0.000    3961.0    4588.0   1.00
p_y[1964]                                  0.006  0.008   0.000    0.019      0.000    0.000    2366.0    2552.0   1.00
p_y[1965]                                  0.011  0.029   0.000    0.045      0.000    0.000    2997.0    3546.0   1.00
p_y[1966]                                  0.003  0.008   0.000    0.011      0.000    0.000    1621.0    2200.0   1.00
p_y[1967]                                  0.001  0.003   0.000    0.004      0.000    0.000    3827.0    5626.0   1.00
p_y[1968]                                  0.002  0.003   0.000    0.006      0.000    0.000    3044.0    4466.0   1.00
p_y[1969]                                  0.011  0.010   0.000    0.028      0.000    0.000    3690.0    4707.0   1.00
p_y[1970]                                  0.003  0.004   0.000    0.009      0.000    0.000    3745.0    5302.0   1.00
p_y[1971]                                  0.003  0.004   0.000    0.010      0.000    0.000    3055.0    4216.0   1.00
p_y[1972]                                  0.016  0.009   0.003    0.032      0.000    0.000    4019.0    5732.0   1.00
p_y[1973]                                  0.003  0.004   0.000    0.010      0.000    0.000    2870.0    5036.0   1.00
p_y[1974]                                  0.005  0.006   0.000    0.015      0.000    0.000    3885.0    3684.0   1.00
p_y[1975]                                  0.004  0.004   0.000    0.010      0.000    0.000    3223.0    3370.0   1.00
p_y[1976]                                  0.005  0.007   0.000    0.017      0.000    0.000    3123.0    3697.0   1.00
p_y[1977]                                  0.003  0.004   0.000    0.009      0.000    0.000    3800.0    4597.0   1.00
p_y[1978]                                  0.002  0.002   0.000    0.005      0.000    0.000    3495.0    4029.0   1.00
p_y[1979]                                  0.001  0.002   0.000    0.004      0.000    0.000    2152.0    3751.0   1.00
p_y[1980]                                  0.007  0.005   0.000    0.016      0.000    0.000    3446.0    3754.0   1.00
p_y[1981]                                  0.066  0.041   0.006    0.141      0.001    0.000    3931.0    4415.0   1.00
p_y[1982]                                  0.001  0.001   0.000    0.003      0.000    0.000    3501.0    4183.0   1.00
p_y[1983]                                  0.005  0.004   0.000    0.011      0.000    0.000    3646.0    3483.0   1.00
p_y[1984]                                  0.000  0.001   0.000    0.001      0.000    0.000    2416.0    4731.0   1.00
p_y[1985]                                  0.000  0.001   0.000    0.001      0.000    0.000    2155.0    3857.0   1.00
p_y[1986]                                  0.001  0.001   0.000    0.002      0.000    0.000    2071.0    3058.0   1.00
p_y[1987]                                  0.000  0.001   0.000    0.001      0.000    0.000    2694.0    4749.0   1.00
p_y[1988]                                  0.001  0.003   0.000    0.005      0.000    0.000    2328.0    3739.0   1.00
p_y[1989]                                  0.002  0.002   0.000    0.005      0.000    0.000    3794.0    5381.0   1.00
p_y[1990]                                  0.003  0.006   0.000    0.010      0.000    0.000    3965.0    5803.0   1.00
p_y[1991]                                  0.001  0.002   0.000    0.004      0.000    0.000    3496.0    5224.0   1.00
p_y[1992]                                  0.004  0.011   0.000    0.017      0.000    0.000    1340.0    2943.0   1.00
p_y[1993]                                  0.000  0.002   0.000    0.001      0.000    0.000    1621.0    3730.0   1.00
p_y[1994]                                  0.002  0.003   0.000    0.007      0.000    0.000    4152.0    5213.0   1.00
p_y[1995]                                  0.001  0.001   0.000    0.002      0.000    0.000    3429.0    5030.0   1.00
p_y[1996]                                  0.000  0.001   0.000    0.001      0.000    0.000    1123.0    2372.0   1.00
p_y[1997]                                  0.000  0.002   0.000    0.001      0.000    0.000    1533.0    3571.0   1.00
p_y[1998]                                  0.000  0.001   0.000    0.001      0.000    0.000    1400.0    3093.0   1.00
p_y[1999]                                  0.035  0.015   0.010    0.062      0.000    0.000    3362.0    5093.0   1.00
p_y[2000]                                  0.000  0.001   0.000    0.001      0.000    0.000    2347.0    4079.0   1.00
p_y[2001]                                  0.003  0.003   0.000    0.009      0.000    0.000    3126.0    3141.0   1.00
p_y[2002]                                  0.003  0.006   0.000    0.011      0.000    0.000    3602.0    4760.0   1.00
p_y[2003]                                  0.124  0.087   0.006    0.280      0.001    0.001    4412.0    5135.0   1.00
p_y[2004]                                  0.003  0.007   0.000    0.012      0.000    0.000    3575.0    5108.0   1.00
p_y[2005]                                  0.003  0.005   0.000    0.009      0.000    0.000    3170.0    3971.0   1.00
p_y[2006]                                  0.002  0.003   0.000    0.006      0.000    0.000    3511.0    3675.0   1.00
p_y[2007]                                  0.004  0.008   0.000    0.013      0.000    0.000    3629.0    4244.0   1.00
p_y[2008]                                  0.032  0.022   0.002    0.071      0.000    0.000    3288.0    4731.0   1.00
p_y[2009]                                  0.012  0.008   0.000    0.026      0.000    0.000    3168.0    2508.0   1.00
p_y[2010]                                  0.022  0.015   0.002    0.049      0.000    0.000    3525.0    3738.0   1.00
p_y[2011]                                  0.004  0.011   0.000    0.016      0.000    0.000    2993.0    3929.0   1.00
p_y[2012]                                  0.008  0.011   0.000    0.027      0.000    0.000    2558.0    3915.0   1.00
p_y[2013]                                  0.002  0.002   0.000    0.006      0.000    0.000    2790.0    4494.0   1.00
p_y[2014]                                  0.017  0.009   0.003    0.034      0.000    0.000    3719.0    5272.0   1.00
p_y[2015]                                  0.002  0.002   0.000    0.005      0.000    0.000    2403.0    3455.0   1.00
p_y[2016]                                  0.009  0.008   0.000    0.024      0.000    0.000    2793.0    2803.0   1.00
p_y[2017]                                  0.001  0.002   0.000    0.003      0.000    0.000    2625.0    4122.0   1.00
p_y[2018]                                  0.001  0.002   0.000    0.003      0.000    0.000    3317.0    4425.0   1.00
p_y[2019]                                  0.019  0.016   0.000    0.047      0.000    0.000    3217.0    3828.0   1.00
p_y[2020]                                  0.002  0.005   0.000    0.007      0.000    0.000    2428.0    4347.0   1.00
p_y[2021]                                  0.005  0.007   0.000    0.015      0.000    0.000    4072.0    4716.0   1.00
p_y[2022]                                  0.102  0.050   0.025    0.194      0.001    0.001    3641.0    4825.0   1.00
p_y[2023]                                  0.001  0.002   0.000    0.004      0.000    0.000    2734.0    4342.0   1.00
p_y[2024]                                  0.002  0.004   0.000    0.008      0.000    0.000    2921.0    4822.0   1.00
p_y[2025]                                  0.003  0.006   0.000    0.010      0.000    0.000    3888.0    5314.0   1.00
p_y[2026]                                  0.005  0.010   0.000    0.019      0.000    0.000    3653.0    3652.0   1.00
p_y[2027]                                  0.002  0.004   0.000    0.009      0.000    0.000    2305.0    3286.0   1.00
p_y[2028]                                  0.003  0.006   0.000    0.012      0.000    0.000    2842.0    4304.0   1.00
p_y[2029]                                  0.002  0.003   0.000    0.007      0.000    0.000    1811.0    2915.0   1.00
p_y[2030]                                  0.000  0.001   0.000    0.001      0.000    0.000    2030.0    2870.0   1.00
p_y[2031]                                  0.007  0.005   0.000    0.016      0.000    0.000    3573.0    4699.0   1.00
p_y[2032]                                  0.002  0.003   0.000    0.007      0.000    0.000    3246.0    3508.0   1.00
p_y[2033]                                  0.002  0.003   0.000    0.006      0.000    0.000    3731.0    4709.0   1.00
p_y[2034]                                  0.001  0.001   0.000    0.002      0.000    0.000    2879.0    3524.0   1.00
p_y[2035]                                  0.024  0.031   0.000    0.078      0.000    0.000    2629.0    2594.0   1.00
p_y[2036]                                  0.007  0.011   0.000    0.023      0.000    0.000    2661.0    3334.0   1.00
p_y[2037]                                  0.002  0.006   0.000    0.005      0.000    0.000    2328.0    3564.0   1.00
p_y[2038]                                  0.004  0.007   0.000    0.014      0.000    0.000    2520.0    3119.0   1.00
p_y[2039]                                  0.002  0.003   0.000    0.006      0.000    0.000    3278.0    4064.0   1.00
p_y[2040]                                  0.080  0.030   0.028    0.135      0.001    0.000    3189.0    4711.0   1.00
p_y[2041]                                  0.167  0.066   0.059    0.293      0.001    0.001    3323.0    4545.0   1.00
p_y[2042]                                  0.004  0.010   0.000    0.016      0.000    0.000    2878.0    4173.0   1.00
p_y[2043]                                  0.001  0.003   0.000    0.005      0.000    0.000    2624.0    3741.0   1.00
p_y[2044]                                  0.001  0.001   0.000    0.002      0.000    0.000    3017.0    4154.0   1.00
p_y[2045]                                  0.001  0.002   0.000    0.003      0.000    0.000    2442.0    3670.0   1.00
p_y[2046]                                  0.001  0.003   0.000    0.004      0.000    0.000    2138.0    3067.0   1.00
p_y[2047]                                  0.001  0.001   0.000    0.002      0.000    0.000    2548.0    3467.0   1.00
p_y[2048]                                  0.001  0.002   0.000    0.003      0.000    0.000    2612.0    3997.0   1.00
p_y[2049]                                  0.002  0.006   0.000    0.010      0.000    0.000    3226.0    3718.0   1.00
p_y[2050]                                  0.003  0.004   0.000    0.009      0.000    0.000    2812.0    3108.0   1.00
p_y[2051]                                  0.002  0.003   0.000    0.006      0.000    0.000    2836.0    3490.0   1.00
p_y[2052]                                  0.012  0.017   0.000    0.040      0.000    0.000    4111.0    3981.0   1.00
p_y[2053]                                  0.034  0.014   0.011    0.059      0.000    0.000    3111.0    4790.0   1.00
p_y[2054]                                  0.004  0.005   0.000    0.012      0.000    0.000    3744.0    3970.0   1.00
p_y[2055]                                  0.029  0.071   0.000    0.125      0.001    0.001    3826.0    4111.0   1.00
p_y[2056]                                  0.122  0.240   0.000    0.711      0.003    0.002    4626.0    5584.0   1.00
p_y[2057]                                  0.001  0.002   0.000    0.002      0.000    0.000    1993.0    3656.0   1.00
p_y[2058]                                  0.001  0.001   0.000    0.003      0.000    0.000    3338.0    4536.0   1.00
p_y[2059]                                  0.001  0.001   0.000    0.002      0.000    0.000    3229.0    4228.0   1.00
p_y[2060]                                  0.001  0.001   0.000    0.003      0.000    0.000    2712.0    3716.0   1.00
p_y[2061]                                  0.001  0.001   0.000    0.002      0.000    0.000    3057.0    4539.0   1.00
p_y[2062]                                  0.004  0.004   0.000    0.011      0.000    0.000    3381.0    3766.0   1.00
p_y[2063]                                  0.011  0.011   0.000    0.030      0.000    0.000    2805.0    2050.0   1.00
p_y[2064]                                  0.050  0.020   0.016    0.086      0.000    0.000    3383.0    4525.0   1.00
p_y[2065]                                  0.001  0.002   0.000    0.004      0.000    0.000    3081.0    4078.0   1.00
p_y[2066]                                  0.001  0.003   0.000    0.004      0.000    0.000    3177.0    4772.0   1.00
p_y[2067]                                  0.002  0.002   0.000    0.005      0.000    0.000    2862.0    3698.0   1.00
p_y[2068]                                  0.001  0.001   0.000    0.002      0.000    0.000    2977.0    4404.0   1.00
p_y[2069]                                  0.002  0.003   0.000    0.007      0.000    0.000    3413.0    4402.0   1.00
p_y[2070]                                  0.002  0.002   0.000    0.005      0.000    0.000    3991.0    5798.0   1.00
p_y[2071]                                  0.008  0.008   0.000    0.022      0.000    0.000    3744.0    4016.0   1.00
p_y[2072]                                  0.001  0.002   0.000    0.003      0.000    0.000    2244.0    5145.0   1.00
p_y[2073]                                  0.001  0.002   0.000    0.004      0.000    0.000    2773.0    4742.0   1.00
p_y[2074]                                  0.006  0.014   0.000    0.025      0.000    0.000    1767.0    3510.0   1.00
p_y[2075]                                  0.031  0.019   0.004    0.065      0.000    0.000    3678.0    5559.0   1.00
p_y[2076]                                  0.002  0.003   0.000    0.006      0.000    0.000    4177.0    5180.0   1.00
p_y[2077]                                  0.002  0.002   0.000    0.006      0.000    0.000    3802.0    5504.0   1.00
p_y[2078]                                  0.001  0.002   0.000    0.004      0.000    0.000    3246.0    5197.0   1.00
p_y[2079]                                  0.001  0.003   0.000    0.004      0.000    0.000    1533.0    4248.0   1.00
p_y[2080]                                  0.003  0.005   0.000    0.010      0.000    0.000    3442.0    4547.0   1.00
p_y[2081]                                  0.003  0.005   0.000    0.009      0.000    0.000    3251.0    4066.0   1.00
p_y[2082]                                  0.003  0.004   0.000    0.009      0.000    0.000    3778.0    5022.0   1.00
p_y[2083]                                  0.003  0.005   0.000    0.009      0.000    0.000    4181.0    5257.0   1.00
p_y[2084]                                  0.068  0.052   0.003    0.162      0.001    0.001    3100.0    4141.0   1.00
p_y[2085]                                  0.002  0.003   0.000    0.006      0.000    0.000    3450.0    4950.0   1.00
p_y[2086]                                  0.001  0.002   0.000    0.003      0.000    0.000    1557.0    2665.0   1.00
p_y[2087]                                  0.001  0.002   0.000    0.003      0.000    0.000    1828.0    3243.0   1.00
p_y[2088]                                  0.001  0.001   0.000    0.002      0.000    0.000    1771.0    2911.0   1.00
p_y[2089]                                  0.000  0.001   0.000    0.002      0.000    0.000    2760.0    4064.0   1.00
p_y[2090]                                  0.000  0.001   0.000    0.001      0.000    0.000    2600.0    4053.0   1.00
p_y[2091]                                  0.003  0.003   0.000    0.007      0.000    0.000    2453.0    2371.0   1.00
p_y[2092]                                  0.001  0.003   0.000    0.005      0.000    0.000    3861.0    4980.0   1.00
p_y[2093]                                  0.001  0.002   0.000    0.003      0.000    0.000    3477.0    4646.0   1.00
p_y[2094]                                  0.006  0.006   0.000    0.017      0.000    0.000    3583.0    4225.0   1.00
p_y[2095]                                  0.010  0.006   0.001    0.021      0.000    0.000    3383.0    3960.0   1.00
p_y[2096]                                  0.002  0.003   0.000    0.008      0.000    0.000    3298.0    4096.0   1.00
p_y[2097]                                  0.001  0.002   0.000    0.004      0.000    0.000    3530.0    4026.0   1.00
p_y[2098]                                  0.002  0.004   0.000    0.006      0.000    0.000    3630.0    4794.0   1.00
p_y[2099]                                  0.001  0.003   0.000    0.005      0.000    0.000    3178.0    3639.0   1.00
p_y[2100]                                  0.004  0.004   0.000    0.010      0.000    0.000    1409.0    2229.0   1.00
p_y[2101]                                  0.001  0.001   0.000    0.002      0.000    0.000    3134.0    5511.0   1.00
p_y[2102]                                  0.001  0.001   0.000    0.002      0.000    0.000    2051.0    2727.0   1.00
p_y[2103]                                  0.001  0.001   0.000    0.002      0.000    0.000    1899.0    3243.0   1.00
p_y[2104]                                  0.001  0.001   0.000    0.003      0.000    0.000    2194.0    3275.0   1.00
p_y[2105]                                  0.001  0.003   0.000    0.006      0.000    0.000    2015.0    3516.0   1.00
p_y[2106]                                  0.001  0.005   0.000    0.005      0.000    0.000    1575.0    3882.0   1.00
p_y[2107]                                  0.001  0.003   0.000    0.003      0.000    0.000    1915.0    3599.0   1.00
p_y[2108]                                  0.002  0.005   0.000    0.008      0.000    0.000    2146.0    3137.0   1.00
p_y[2109]                                  0.001  0.002   0.000    0.004      0.000    0.000    3132.0    3780.0   1.00
p_y[2110]                                  0.000  0.001   0.000    0.002      0.000    0.000    2261.0    4360.0   1.00
p_y[2111]                                  0.002  0.003   0.000    0.008      0.000    0.000    3332.0    4192.0   1.00
p_y[2112]                                  0.003  0.005   0.000    0.011      0.000    0.000    3054.0    3571.0   1.00
p_y[2113]                                  0.000  0.001   0.000    0.002      0.000    0.000    2049.0    3566.0   1.00
p_y[2114]                                  0.000  0.001   0.000    0.001      0.000    0.000    2018.0    3271.0   1.00
p_y[2115]                                  0.001  0.002   0.000    0.002      0.000    0.000    3052.0    5429.0   1.00
p_y[2116]                                  0.000  0.001   0.000    0.001      0.000    0.000    2468.0    4433.0   1.00
p_y[2117]                                  0.001  0.005   0.000    0.005      0.000    0.000    2034.0    3182.0   1.00
p_y[2118]                                  0.001  0.002   0.000    0.003      0.000    0.000    2704.0    4105.0   1.00
p_y[2119]                                  0.001  0.001   0.000    0.002      0.000    0.000    1848.0    2944.0   1.00
p_y[2120]                                  0.001  0.005   0.000    0.004      0.000    0.000    2146.0    3723.0   1.00
p_y[2121]                                  0.001  0.002   0.000    0.003      0.000    0.000    2100.0    4211.0   1.00
p_y[2122]                                  0.002  0.003   0.000    0.005      0.000    0.000    3120.0    4658.0   1.00
p_y[2123]                                  0.001  0.002   0.000    0.003      0.000    0.000    3685.0    5261.0   1.00
p_y[2124]                                  0.001  0.003   0.000    0.004      0.000    0.000    2406.0    4541.0   1.00
p_y[2125]                                  0.002  0.006   0.000    0.006      0.000    0.000    1939.0    3920.0   1.00
p_y[2126]                                  0.001  0.001   0.000    0.002      0.000    0.000    1850.0    2424.0   1.00
p_y[2127]                                  0.001  0.003   0.000    0.004      0.000    0.000    3396.0    4130.0   1.00
p_y[2128]                                  0.002  0.005   0.000    0.010      0.000    0.000    2703.0    4726.0   1.00
p_y[2129]                                  0.000  0.001   0.000    0.002      0.000    0.000    1989.0    3361.0   1.00
p_y[2130]                                  0.000  0.001   0.000    0.001      0.000    0.000    2024.0    3530.0   1.00
p_y[2131]                                  0.002  0.004   0.000    0.007      0.000    0.000    1821.0    2602.0   1.00
p_y[2132]                                  0.002  0.005   0.000    0.008      0.000    0.000    1751.0    4183.0   1.01
p_y[2133]                                  0.001  0.001   0.000    0.002      0.000    0.000    1947.0    3115.0   1.00
p_y[2134]                                  0.001  0.001   0.000    0.003      0.000    0.000    2533.0    2846.0   1.00
p_y[2135]                                  0.002  0.004   0.000    0.007      0.000    0.000    3094.0    3527.0   1.00
p_y[2136]                                  0.005  0.006   0.000    0.014      0.000    0.000    3489.0    4277.0   1.00
p_y[2137]                                  0.005  0.005   0.000    0.015      0.000    0.000    3122.0    4205.0   1.00
p_y[2138]                                  0.011  0.011   0.000    0.030      0.000    0.000    2785.0    3159.0   1.00
p_y[2139]                                  0.004  0.006   0.000    0.015      0.000    0.000    2974.0    3324.0   1.00
p_y[2140]                                  0.005  0.014   0.000    0.018      0.000    0.000    3004.0    4095.0   1.00
p_y[2141]                                  0.004  0.011   0.000    0.015      0.000    0.000    3457.0    4971.0   1.00
p_y[2142]                                  0.008  0.009   0.000    0.025      0.000    0.000    3511.0    4153.0   1.00
p_y[2143]                                  0.024  0.018   0.000    0.055      0.000    0.000    3189.0    2198.0   1.00
p_y[2144]                                  0.002  0.003   0.000    0.006      0.000    0.000    3785.0    4914.0   1.00
p_y[2145]                                  0.001  0.001   0.000    0.004      0.000    0.000    3499.0    3753.0   1.00
p_y[2146]                                  0.007  0.011   0.000    0.025      0.000    0.000    3592.0    3879.0   1.00
p_y[2147]                                  0.022  0.013   0.003    0.046      0.000    0.000    3540.0    3974.0   1.00
p_y[2148]                                  0.010  0.007   0.000    0.023      0.000    0.000    3348.0    3216.0   1.00
p_y[2149]                                  0.005  0.005   0.000    0.014      0.000    0.000    3645.0    2986.0   1.00
p_y[2150]                                  0.002  0.003   0.000    0.007      0.000    0.000    3874.0    4920.0   1.00
p_y[2151]                                  0.009  0.006   0.001    0.020      0.000    0.000    4002.0    4518.0   1.00
p_y[2152]                                  0.005  0.009   0.000    0.018      0.000    0.000    3818.0    5433.0   1.00
p_y[2153]                                  0.002  0.003   0.000    0.006      0.000    0.000    2863.0    3987.0   1.00
p_y[2154]                                  0.002  0.004   0.000    0.008      0.000    0.000    3420.0    5233.0   1.00
p_y[2155]                                  0.003  0.004   0.000    0.009      0.000    0.000    3982.0    6152.0   1.00
p_y[2156]                                  0.002  0.004   0.000    0.007      0.000    0.000    1632.0    3126.0   1.00
p_y[2157]                                  0.000  0.001   0.000    0.001      0.000    0.000    1414.0    2841.0   1.00
p_y[2158]                                  0.001  0.003   0.000    0.004      0.000    0.000    1659.0    3381.0   1.00
p_y[2159]                                  0.003  0.006   0.000    0.012      0.000    0.000    2953.0    4458.0   1.00
p_y[2160]                                  0.044  0.019   0.012    0.079      0.000    0.000    3328.0    3964.0   1.00
p_y[2161]                                  0.003  0.005   0.000    0.010      0.000    0.000    3607.0    4737.0   1.00
p_y[2162]                                  0.010  0.015   0.000    0.034      0.000    0.000    2134.0    3914.0   1.00
p_y[2163]                                  0.016  0.007   0.005    0.029      0.000    0.000    2970.0    4807.0   1.00
p_y[2164]                                  0.001  0.002   0.000    0.005      0.000    0.000    1710.0    2291.0   1.00
p_y[2165]                                  0.002  0.008   0.000    0.010      0.000    0.000    3022.0    3188.0   1.00
p_y[2166]                                  0.001  0.002   0.000    0.004      0.000    0.000    2164.0    3157.0   1.00
p_y[2167]                                  0.000  0.001   0.000    0.002      0.000    0.000    2518.0    4435.0   1.00
p_y[2168]                                  0.001  0.001   0.000    0.002      0.000    0.000    2942.0    4608.0   1.00
p_y[2169]                                  0.001  0.001   0.000    0.002      0.000    0.000    2222.0    3854.0   1.00
p_y[2170]                                  0.001  0.003   0.000    0.004      0.000    0.000    2862.0    4720.0   1.00
p_y[2171]                                  0.003  0.006   0.000    0.011      0.000    0.000    3448.0    3212.0   1.00
p_y[2172]                                  0.001  0.002   0.000    0.003      0.000    0.000    1523.0    2847.0   1.00
p_y[2173]                                  0.000  0.001   0.000    0.002      0.000    0.000    1810.0    2743.0   1.00
p_y[2174]                                  0.001  0.002   0.000    0.005      0.000    0.000    3467.0    4072.0   1.00
p_y[2175]                                  0.003  0.004   0.000    0.010      0.000    0.000    3138.0    4534.0   1.00
p_y[2176]                                  0.005  0.003   0.000    0.011      0.000    0.000    3882.0    4836.0   1.00
p_y[2177]                                  0.001  0.001   0.000    0.003      0.000    0.000    3173.0    3844.0   1.00
p_y[2178]                                  0.001  0.001   0.000    0.003      0.000    0.000    2854.0    4372.0   1.00
p_y[2179]                                  0.001  0.002   0.000    0.002      0.000    0.000    2320.0    3636.0   1.00
p_y[2180]                                  0.001  0.002   0.000    0.003      0.000    0.000    2267.0    3743.0   1.00
p_y[2181]                                  0.001  0.002   0.000    0.004      0.000    0.000    2024.0    3637.0   1.00
p_y[2182]                                  0.002  0.003   0.000    0.007      0.000    0.000    2899.0    3704.0   1.00
p_y[2183]                                  0.009  0.007   0.000    0.021      0.000    0.000    3169.0    2786.0   1.00
p_y[2184]                                  0.001  0.003   0.000    0.003      0.000    0.000    1280.0    3100.0   1.00
p_y[2185]                                  0.000  0.002   0.000    0.001      0.000    0.000    1371.0    2640.0   1.00
p_y[2186]                                  0.002  0.002   0.000    0.005      0.000    0.000    3479.0    4245.0   1.00
p_y[2187]                                  0.130  0.044   0.054    0.212      0.001    0.001    2730.0    3524.0   1.00
p_y[2188]                                  0.010  0.011   0.000    0.030      0.000    0.000    3231.0    4640.0   1.00
p_y[2189]                                  0.001  0.003   0.000    0.005      0.000    0.000    2512.0    3968.0   1.00
p_y[2190]                                  0.005  0.006   0.000    0.015      0.000    0.000    2731.0    4010.0   1.00
p_y[2191]                                  0.004  0.004   0.000    0.010      0.000    0.000    2849.0    4199.0   1.00
p_y[2192]                                  0.004  0.004   0.000    0.011      0.000    0.000    3606.0    4974.0   1.00
p_y[2193]                                  0.010  0.010   0.000    0.028      0.000    0.000    4468.0    4404.0   1.00
p_y[2194]                                  0.001  0.001   0.000    0.003      0.000    0.000    2946.0    4517.0   1.00
p_y[2195]                                  0.004  0.003   0.000    0.009      0.000    0.000    3858.0    4384.0   1.00
p_y[2196]                                  0.052  0.055   0.000    0.150      0.001    0.001    3972.0    3530.0   1.00
p_y[2197]                                  0.002  0.005   0.000    0.007      0.000    0.000    2159.0    3575.0   1.00
p_y[2198]                                  0.020  0.023   0.000    0.060      0.000    0.000    2375.0    2394.0   1.00
p_y[2199]                                  0.006  0.011   0.000    0.023      0.000    0.000    3332.0    4677.0   1.00
p_y[2200]                                  0.069  0.058   0.002    0.172      0.001    0.001    3678.0    3505.0   1.00
p_y[2201]                                  0.000  0.001   0.000    0.001      0.000    0.000    2516.0    3673.0   1.00
p_y[2202]                                  0.001  0.002   0.000    0.002      0.000    0.000    2687.0    4240.0   1.00
p_y[2203]                                  0.000  0.001   0.000    0.002      0.000    0.000    1706.0    2939.0   1.00
p_y[2204]                                  0.001  0.001   0.000    0.003      0.000    0.000    2582.0    3025.0   1.00
p_y[2205]                                  0.001  0.002   0.000    0.004      0.000    0.000    2966.0    4611.0   1.00
p_y[2206]                                  0.001  0.002   0.000    0.003      0.000    0.000    2557.0    4465.0   1.00
p_y[2207]                                  0.000  0.001   0.000    0.001      0.000    0.000    1821.0    4067.0   1.00
p_y[2208]                                  0.004  0.006   0.000    0.013      0.000    0.000    3109.0    4482.0   1.00
p_y[2209]                                  0.002  0.003   0.000    0.007      0.000    0.000    4058.0    5571.0   1.00
p_y[2210]                                  0.003  0.005   0.000    0.011      0.000    0.000    3441.0    4125.0   1.00
p_y[2211]                                  0.001  0.003   0.000    0.005      0.000    0.000    1992.0    3618.0   1.00
p_y[2212]                                  0.002  0.004   0.000    0.008      0.000    0.000    1490.0    2810.0   1.00
p_y[2213]                                  0.001  0.004   0.000    0.004      0.000    0.000    2862.0    4437.0   1.00
p_y[2214]                                  0.001  0.002   0.000    0.002      0.000    0.000    2275.0    4172.0   1.00
p_y[2215]                                  0.007  0.007   0.000    0.018      0.000    0.000    3301.0    2957.0   1.00
p_y[2216]                                  0.002  0.005   0.000    0.008      0.000    0.000    2843.0    4627.0   1.00
p_y[2217]                                  0.001  0.004   0.000    0.005      0.000    0.000    3467.0    5581.0   1.00
p_y[2218]                                  0.019  0.023   0.000    0.058      0.000    0.000    2943.0    3491.0   1.00
p_y[2219]                                  0.002  0.003   0.000    0.006      0.000    0.000    3700.0    4404.0   1.00
p_y[2220]                                  0.004  0.004   0.000    0.010      0.000    0.000    3451.0    3591.0   1.00
p_y[2221]                                  0.007  0.008   0.000    0.022      0.000    0.000    3245.0    2793.0   1.00
p_y[2222]                                  0.004  0.005   0.000    0.012      0.000    0.000    3607.0    4180.0   1.00
p_y[2223]                                  0.002  0.002   0.000    0.004      0.000    0.000    3166.0    3639.0   1.00
p_y[2224]                                  0.008  0.003   0.003    0.013      0.000    0.000    2994.0    4064.0   1.00
p_y[2225]                                  0.008  0.004   0.002    0.015      0.000    0.000    3299.0    4002.0   1.00
