BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,empirical_estimate_ct,p_y,p_y_CI_lower,p_y_CI_upper,empirical_estimate_p_alop,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,n_children,n_elderly,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_1_frac,dep_moderate_2_area,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Brooklyn,3013400,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.000429604396935,7.052795036101118e-06,0.0024561310064666,0.0,0.1922636426257553,0.0047844354872798,0.8121710393498965,4343,2412,82,893,873,1143,600,1380,1238,1235,108654,732,722,684,123,53.0,84.0,69.10683849511535,2887191.2016268168,0.0,5499.506924857219,0.001904794847586979,5499.506924857219,0.001904794847586979,36047013400,0,0,0,0,0
Brooklyn,3013500,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0082910045623948,0.0002215329146736,0.03947839617827,0.0,1.0,1.0,1.0,3985,2716,152,346,498,1196,366,1506,1444,1477,210667,44,1181,1195,9,19.0,72.0,42.63166585127202,1635301.6034116242,0.0,0.0,0.0,0.0,0.0,36047013500,2,3,0,0,0
Brooklyn,3013600,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0004027478808427,5.780338413387985e-06,0.0025579865902696,0.0,0.0907270731679407,0.001657586602613,0.5205342022790814,3973,2465,2,955,454,883,530,1489,1428,1400,104191,384,1047,716,40,53.0,90.0,68.9034700588439,2312744.0136779984,0.0,28822.90524585334,0.012462643974166321,36912.151750550125,0.015960327443177796,36047013600,0,0,0,0,0
Brooklyn,3013700,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0024109264997645,5.6292915910502656e-05,0.0128836433936381,0.0,0.3759669450490709,0.017908241550015,0.9844317499008836,3411,2175,301,678,206,678,290,1486,1381,1415,158594,190,963,960,32,17.0,89.0,50.04168701171875,1638366.6007456013,0.0,0.0,0.0,0.0,0.0,36047013700,5,3,0,0,0
Brooklyn,3013800,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0003390533769131,1.952157757929757e-06,0.0023338215115156,0.0,0.0469702340147853,0.0003298605671351,0.3262369586799749,3670,2317,61,830,330,835,418,1286,1255,1193,93117,366,929,383,83,62.0,81.0,70.93958619112941,1749765.728398409,0.0,22934.12007622252,0.013106966094949477,42467.08718659439,0.024270155997091824,36047013800,0,0,0,0,0
Brooklyn,3013900,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0013022398995886,2.462239834216128e-05,0.0072931665061221,0.0,0.3375600074867998,0.0126735646896095,0.9774428649947848,3412,2115,311,530,198,629,279,1400,1317,1285,163125,295,880,1007,41,36.0,102.0,70.13913576463378,1631337.3575306032,0.0,0.0,0.0,0.0,0.0,36047013900,4,0,0,0,0
Brooklyn,3014000,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0004116741069774,4.86076866047308e-06,0.0026867360264935,0.0,0.0474624149320004,0.0006559901083296,0.3045509244057,1831,1372,15,138,305,304,511,767,717,623,55250,401,528,185,121,74.0,93.0,82.32366170414952,1578343.6963417192,0.0,7453.36459201387,0.0047222696864372814,7453.36459201387,0.0047222696864372814,36047014000,0,0,0,0,0
Brooklyn,3014200,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0003475348951751,2.6623019705790635e-06,0.0022696690460079,0.0,0.1471750864754265,0.001713055793383,0.7685353490096181,3496,1762,162,571,632,805,513,1290,1239,1165,80476,432,681,444,147,55.0,92.0,74.31610126347942,2160046.2658772077,0.0,0.0,0.0,0.0,0.0,36047014200,0,0,0,0,0
Brooklyn,3014700,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,0.0045454545454545,0.0038317747123408,2.592843778127737e-05,0.0243817044159176,0.0045454545454545,0.3458543123284477,0.0056880914640264,0.9956188713823418,2404,1583,24,324,135,820,119,855,842,831,133194,54,528,647,5,97.0,160.0,126.59835419767136,1142138.6635296235,0.0,0.0,0.0,0.0,0.0,36047014700,2,1,0,0,0
Brooklyn,3014800,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0013846876104513,6.822326985515616e-06,0.0101729880170363,0.0,0.0612797314114136,0.0003819786420067,0.4359457495847886,1202,747,0,227,228,252,399,431,359,293,71250,266,155,183,86,25.0,83.0,52.18049662655631,1437564.4585672729,0.0,0.0,0.0,0.0,0.0,36047014800,0,0,0,0,0
Brooklyn,3014901,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0015474524037338,2.0867480835894076e-05,0.0099585353162685,0.0,0.1507725586275635,0.003000438254224,0.7633604691061826,1644,1148,41,253,94,289,228,663,663,663,143859,98,505,447,0,103.0,156.0,132.98327552031714,807279.9886858675,0.0,0.0,0.0,0.0,0.0,36047014901,4,0,0,0,0
Brooklyn,3014902,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,0.0,0.0015502194050971,3.342117711506199e-05,0.0084289599463852,0.0,0.3055802786373374,0.0119597318430755,0.952512377296017,4275,2842,10,850,433,814,268,1868,1868,1825,142625,160,1198,1412,26,95.0,164.0,143.59004953923187,1877520.592758514,0.0,0.0,0.0,0.0,0.0,36047014902,5,0,0,0,0
Brooklyn,3015000,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0014247383099769,1.0075518837043476e-05,0.0098745854394133,0.0,0.0776957964326406,0.0007553822746857,0.5249212421923737,1711,1036,3,247,376,330,374,594,555,533,78235,265,325,261,88,18.0,47.0,28.617827298050138,1436080.531325429,0.0,0.0,0.0,0.0,0.0,36047015000,0,0,0,0,0
Brooklyn,3015100,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0009849110553296,1.129362449533153e-05,0.0060470421551278,0.0,0.2115948958013062,0.0041137116290029,0.8907231521281378,4149,3231,42,369,285,807,654,1768,1711,1728,192411,103,1297,1413,21,89.0,152.0,121.97598008711886,1607114.8175006653,0.0,0.0,0.0,0.0,0.0,36047015100,1,0,0,0,0
Brooklyn,3015200,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0008048959980857,7.373430817307193e-06,0.005390626367694,0.0,0.0756686248459783,0.0008844236267798,0.477235905701707,2638,1311,146,502,669,383,577,974,871,882,87667,434,556,279,55,24.0,84.0,50.46392288755591,2884402.6788173146,0.0,0.0,0.0,0.0,0.0,36047015200,2,0,0,0,0
Brooklyn,3015300,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0012210168996107,2.283551727592929e-05,0.0067775939674207,0.0,0.3093311714997929,0.0109239052368977,0.9620361310106303,2645,1854,86,371,202,608,460,1102,971,943,138182,150,725,731,0,69.0,142.0,108.2918364826479,1619490.8096577784,0.0,0.0,0.0,0.0,0.0,36047015300,2,0,0,0,0
Brooklyn,3015400,Dyker Beach Park,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0020661157024793,0.0027979269898858,8.540266094978799e-05,0.0135906583073709,0.0020661157024793,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,6.0,77.0,29.199799779757733,9989381.376698324,0.0,0.0,0.0,0.0,0.0,36047015400,0,0,0,0,0
Brooklyn,3015500,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.001578198416254,3.007711027884377e-05,0.0092339833057303,0.0,0.2568072174023242,0.0083565284382067,0.9248485321872284,3693,2736,144,388,184,992,336,1463,1455,1358,215583,96,718,1546,0,63.0,134.0,92.69733656174334,1610815.2554112482,0.0,0.0,0.0,0.0,0.0,36047015500,2,0,2,0,0
Brooklyn,3015700,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.001612815924183,2.4810170809030827e-05,0.0092423716448394,0.0,0.3166216946040611,0.0096048520728791,0.9730022035955328,4996,3343,435,440,516,1085,876,2168,2111,2049,186686,64,1223,2329,35,68.0,123.0,95.36933237138577,1802056.9531016028,0.0,0.0,0.0,0.0,0.0,36047015700,6,1,0,0,0
Brooklyn,3015900,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0010787486515641,0.0018880527193182,8.282640475225817e-05,0.0086282865535018,0.0010787486515641,0.6021676477004914,0.0739094445818311,0.9996754682971832,5232,3767,283,423,409,975,682,2480,2420,2360,203936,142,1227,2295,72,66.0,150.0,104.6683824618575,2698938.114855547,0.0,0.0,0.0,0.0,0.0,36047015900,2,0,1,0,0
Brooklyn,3016000,Bay Ridge,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0003565639833304,4.5392889211846776e-06,0.0021325663382151,0.0,0.164693933389548,0.0031724665161627,0.7756146513190347,4603,2265,212,1021,852,762,617,1767,1575,1630,96411,728,1100,560,160,40.0,95.0,74.6627410146853,2785265.0722323526,0.0,10957.088179496006,0.003933948078670317,16971.371200470712,0.0060932696746411955,36047016000,1,0,0,0,0
Brooklyn,3016100,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,0.0026246719160104,0.0054458760396411,0.0002183402787857,0.0217075653810609,0.0026246719160104,1.0,1.0,1.0,3729,2340,315,569,303,532,676,1539,1520,1453,168594,303,1147,989,44,34.0,107.0,68.5367579676204,1964157.4934973742,0.0,2578.641299414206,0.0013128485408889913,4115.773879467567,0.0020954398479212733,36047016100,2,1,0,0,0
Brooklyn,3016300,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,0.0021186440677966,0.0013416144674088,2.741506532578524e-05,0.0075025576036336,0.0021186440677966,0.3258981058605206,0.0128567252317112,0.9714059906176308,4004,2566,647,316,258,828,460,1751,1691,1668,145481,245,1126,1331,55,36.0,120.0,84.16102636629962,1980071.42522669,0.0,0.0,0.0,0.0,0.0,36047016300,1,0,0,0,0
Brooklyn,3016500,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.0014420927144303,4.031875936388805e-05,0.007203657823462,0.0,0.4562021579356904,0.0286127669323061,0.9945131731322742,6356,4558,175,571,629,1536,765,2450,2358,2432,241579,36,1651,2535,0,111.0,160.0,133.70646766169153,2010391.5567415038,0.0,0.0,0.0,0.0,0.0,36047016500,1,0,0,1,0
Brooklyn,3016600,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0008569524411823,8.379282262238783e-06,0.0058000459450113,0.0,0.0888461997776473,0.0011473078177041,0.5492847956505408,1830,1437,0,112,218,307,492,686,632,536,130417,396,373,349,46,45.0,110.0,84.61931442491735,2873521.018393996,0.0,5693.093781408155,0.001981225731416439,5693.093781408155,0.001981225731416439,36047016600,1,0,0,0,0
Brooklyn,3016700,Park Slope,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,0.0,0.001412392601287,4.092028352594357e-05,0.0071474394865279,0.0,0.4321333544246628,0.027084525946278,0.991877788247502,4756,3296,62,457,797,714,692,2300,2225,2208,207095,46,1329,1851,119,135.0,165.0,150.21471785282148,1818331.5759916883,0.0,0.0,0.0,0.0,0.0,36047016700,0,2,1,0,0
Brooklyn,3016800,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0023094688221709,0.0061397664264329,6.667160943552021e-05,0.0287350413141322,0.0023094688221709,0.643689291003892,0.0284570190186054,0.9999967097007064,2122,1312,0,142,615,405,363,817,769,746,111673,315,409,219,40,0.0,29.0,18.977533727282864,1793313.1384559434,0.0,25064.418568317367,0.013976598972501827,25064.418568317367,0.013976598972501827,36047016800,0,0,1,0,0
Brooklyn,3016900,Windsor Terrace-South Slope,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,0.0,0.0024716890024768,4.823842780243293e-05,0.012935183912347,0.0,0.4302687272453689,0.0193947284559147,0.9949377586632308,5635,4724,43,98,491,1649,300,2059,2055,1969,155873,199,1804,1388,90,145.0,182.0,162.98688815060908,2257355.3136999086,0.0,0.0,0.0,0.0,0.0,36047016900,2,1,0,0,0
Brooklyn,3017000,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.001282438166505,7.338033211496143e-06,0.0090182811579643,0.0,0.1667114812081187,0.0015910919182755,0.8599624480360342,3417,1461,0,559,1365,676,884,1074,985,956,98095,571,568,182,258,15.0,32.0,22.527296167866982,2249707.549965701,0.0,0.0,0.0,0.0,0.0,36047017000,0,0,0,0,0
Brooklyn,3017200,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0017078953717464,1.8812371529435176e-05,0.0108787056267733,0.0,0.1397082579848457,0.0022549595682069,0.7308798560833986,3098,1232,49,606,1186,618,666,986,986,965,127188,694,506,283,160,13.0,33.0,22.7050622631294,2216346.726672056,0.0,0.0,0.0,0.0,0.0,36047017200,2,2,2,0,0
Brooklyn,3017400,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0023471357219164,2.943140539650369e-05,0.0126668052532,0.0,0.4398871390128299,0.0140279606880321,0.9977991295298998,2293,1091,0,207,995,545,302,731,623,630,101701,353,286,296,157,0.0,30.0,20.86050836949783,1773779.134311243,0.0,9329.968263394521,0.005259937995052208,9329.968263394521,0.005259937995052208,36047017400,0,0,0,0,0
Brooklyn,3017500,Green-Wood Cemetery,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,0.0011890606420927,0.0031564163247915,0.0001716508855439,0.0128599805727898,0.0011890606420927,0.7256817862051402,0.1344332512929123,0.9999812700635808,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,18.0,218.0,115.80844308170586,21101606.711884674,0.0,552.7340799449794,2.619393335739089e-05,1067.862824185514,5.060575901948173e-05,36047017500,0,0,0,0,0
Brooklyn,3017600,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0025876095538279,1.8892410157678578e-05,0.015739796077178,0.0,0.3585749513599906,0.0062714836462242,0.994923020853001,2428,1414,5,231,724,360,358,841,774,748,102344,600,372,204,168,0.0,30.0,19.144,1437607.3302611725,0.0,0.0,0.0,0.0,0.0,36047017600,0,0,0,0,0
Brooklyn,3017800,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0009425607460913,9.793404118082382e-06,0.0062516599166798,0.0,0.1237544991943621,0.0018688009589706,0.698146995547321,2812,1045,30,593,1120,679,483,861,761,811,73417,368,512,280,246,22.0,34.0,30.212667119873103,1765215.8693619194,0.0,0.0,0.0,0.0,0.0,36047017800,0,0,0,0,0
Brooklyn,3017900,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0006610532477251,1.3322717618239128e-05,0.0038602207227205,0.0,0.2373888459977207,0.0080014686961,0.9029197543639996,4119,1217,1260,765,343,883,811,1422,1146,1166,110625,453,758,734,99,50.0,89.0,70.90080947911778,1705007.6183562975,0.0,0.0,0.0,0.0,0.0,36047017900,0,0,0,0,0
Brooklyn,3018000,Bath Beach,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0007846688195013,8.026512098407952e-06,0.0053181216514529,0.0,0.0982286999877499,0.0013635820089396,0.596061743435422,3145,1429,0,780,890,721,487,1113,1034,979,62637,506,569,321,212,18.0,35.0,27.914130492114563,1896109.4326081781,0.0,0.0,0.0,0.0,0.0,36047018000,0,0,0,0,0
Brooklyn,3018100,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0008075406186379,1.5694966732466352e-05,0.0046833104012864,0.0,0.2480795464380507,0.0082371991880622,0.9157444953182974,4037,2618,583,203,259,651,473,2043,2013,2007,164904,156,1414,1233,62,52.0,93.0,73.3990458433867,1823380.8713999852,0.0,0.0,0.0,0.0,0.0,36047018100,2,0,0,0,0
Brooklyn,3018200,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0023710064433596,2.8264047419234703e-05,0.0153062410234259,0.0,0.1736253952724963,0.0031887874704044,0.8250016527469431,3332,894,0,574,1849,714,564,1096,888,941,66083,430,450,62,371,14.0,37.0,25.709939944996357,1781149.4366408791,1.0,48345.888700834905,0.027143083958194886,52745.73343611696,0.02961331169134896,36047018200,0,0,0,0,0
Brooklyn,3018300,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0008793002843048,1.4817631562012718e-05,0.0050937131995135,0.0,0.238730459062398,0.0066752400265938,0.900564082252455,2741,1593,256,198,173,390,115,1291,1257,1253,182401,24,1114,842,0,55.0,82.0,65.7562263129399,1477790.2843983467,0.0,0.0,0.0,0.0,0.0,36047018300,0,0,0,0,0
Brooklyn,3018400,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0014146088741296,1.0704465422653362e-05,0.0096694497365604,0.0,0.0635885774172555,0.0006099716863853,0.4252617758215478,2112,885,0,125,1002,360,505,789,762,724,69844,349,418,231,156,17.0,30.0,21.909650158453985,1609240.2919972762,0.0,0.0,0.0,0.0,0.0,36047018400,0,0,1,0,0
Brooklyn,3018501,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0021824391641912,3.334164823350882e-05,0.0126639747543982,0.0,0.3780969156310094,0.013083823396263,0.993488687984804,4791,453,2111,1637,473,1140,615,1806,1483,1532,46723,590,532,297,121,26.0,61.0,44.95568821996133,1189362.665195045,0.0,0.0,0.0,0.0,0.0,36047018501,0,0,0,0,0
Brooklyn,3018600,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0028655992613161,1.0097815776648256e-05,0.0207774017637928,0.0,0.0769578371243189,0.0003836453261688,0.5497079873784532,2115,820,0,500,788,239,406,680,627,584,77500,587,418,192,102,16.0,32.0,24.16346153846154,1216850.9590414893,0.0,27664.90835947897,0.02273483712522243,31395.411019778683,0.025800539323656183,36047018600,0,0,0,0,0
Brooklyn,3018700,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0023529411764705,0.0048711396130494,0.0001472903550956,0.0226345152261843,0.0023529411764705,1.0,1.0,1.0,1460,689,368,256,90,189,197,520,499,480,116842,127,372,339,8,27.0,63.0,47.3360575351422,917703.4895529271,0.0,0.0,0.0,0.0,0.0,36047018700,0,0,0,0,0
Brooklyn,3018800,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0012998873187448,1.6643147961270338e-05,0.0083971936639177,0.0,0.1072284937318401,0.0018290866889617,0.6044947823915069,2867,1352,2,332,1015,451,439,1092,918,980,68304,727,323,233,199,20.0,43.0,31.67149143735751,1885933.196313004,0.0,2864.5082783022535,0.0015188810949944367,2864.5082783022535,0.0015188810949944367,36047018800,0,0,0,0,0
Brooklyn,3019000,Bensonhurst,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),4311,0.0,0.0011776504931806,1.2816606195675753e-05,0.0073588041045768,0.0,0.1676718086487434,0.0028796008469826,0.8102130156402565,4614,1186,26,1197,2150,906,731,1574,1480,1494,63289,1042,593,301,373,31.0,49.0,41.4224239514686,2291794.7334027146,0.0,14258.603020627559,0.0062215881783868445,15892.882449858642,0.006934688442302979,36047019000,0,0,0,0,0
Brooklyn,3019100,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.00110879732627,4.543801811944057e-05,0.0050194542004965,0.0,0.5304218175241355,0.0519906219148439,0.9972951539011072,2852,1300,286,615,366,611,57,1161,1154,1154,148051,93,901,577,56,14.0,63.0,38.41331667524069,2721583.3692347333,0.0,0.0,0.0,0.0,0.0,36047019100,0,0,0,0,0
Brooklyn,3019200,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,0.0,0.0017431721925219,2.272532111426073e-05,0.0109037095679731,0.0,0.1770825960958155,0.003584202890423,0.8231135572496736,2792,936,7,621,1035,892,382,729,585,578,63807,490,316,103,285,23.0,77.0,52.50066088999853,2042875.3437433252,0.0,0.0,0.0,0.0,0.0,36047019200,0,0,1,0,0
Brooklyn,3019300,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0010689550322301,1.6727838729453055e-05,0.00654910419514,0.0,0.1954343956653184,0.0049392433000942,0.8569999584009658,5774,2293,1658,725,958,262,1159,2483,2170,1948,72806,337,1471,736,0,39.0,76.0,58.657045431061206,2903180.1675926875,0.0,0.0,0.0,0.0,0.0,36047019300,1,0,2,0,0
Brooklyn,3019400,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0010697381983587,1.2545835838562538e-05,0.0068406792880302,0.0,0.1956486937481391,0.0037192031842297,0.8697972357157113,3149,425,11,573,2115,687,550,1081,956,958,49309,726,282,144,313,34.0,85.0,58.30665486357009,1920212.511664392,0.0,14900.320874232162,0.0077597249177993,15925.656662995752,0.008293694872965801,36047019400,0,0,0,0,0
Brooklyn,3019500,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0011106368471426,1.2341886665764516e-05,0.0074207789537402,0.0,0.1953941098419807,0.0036096645491933,0.8872289727879538,3506,1739,1189,300,53,586,677,1718,1637,1613,110594,365,1010,971,0,56.0,89.0,72.46359322033898,1475083.2524435283,0.0,0.0,0.0,0.0,0.0,36047019500,1,0,0,0,0
Brooklyn,3019600,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0007866050174909,1.1377052950803936e-05,0.0050046461356794,0.0,0.0661171315257506,0.0011825205086181,0.4065426764079893,4845,1606,383,1126,1694,1144,1023,1586,1405,1323,82500,1252,656,102,423,36.0,73.0,54.529986190570135,2027286.749537218,0.0,0.0,0.0,0.0,0.0,36047019600,0,0,0,0,0
Brooklyn,3019700,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0006245261270392,1.081885485800574e-05,0.0035949643440957,0.0,0.2192205623257797,0.0060617821198006,0.8678754535154278,3680,2022,889,472,147,760,422,1742,1679,1675,114191,162,1189,1055,8,57.0,97.0,82.06504376367614,1828072.9944854868,0.0,0.0,0.0,0.0,0.0,36047019700,0,0,1,0,0
Brooklyn,3019800,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0011750359253862,1.1464109117775089e-05,0.0079481433400099,0.0,0.0511648124196718,0.0005959594368004,0.3396298095891031,2057,880,1,154,969,442,281,697,639,630,81719,304,305,236,20,21.0,55.0,42.37219885540922,1450202.1360837552,0.0,0.0,0.0,0.0,0.0,36047019800,0,0,0,0,0
Brooklyn,3019900,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0022701475595913,0.0008645045624892,7.683072793897055e-06,0.0054463349956079,0.0022701475595913,0.3276937113584031,0.0067459563186469,0.991863010410264,3582,1665,699,544,364,495,269,1951,1842,1863,123107,275,1404,709,230,65.0,92.0,78.69337585868499,2037877.3902859287,0.0,0.0,0.0,0.0,0.0,36047019900,1,0,0,0,0
Brooklyn,3020000,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0011417569496074,6.124268707124261e-06,0.0074391411233289,0.0,0.0506297919020939,0.0003490234623705,0.3466328934056723,2306,885,0,426,995,472,524,707,670,622,91750,565,234,205,117,46.0,81.0,62.39884233737597,1451580.7323100045,0.0,0.0,0.0,0.0,0.0,36047020000,1,0,0,0,0
Brooklyn,3020100,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,0.0,0.0005213918354435,4.0678273721550265e-06,0.0036296748714991,0.0,0.1528822026473674,0.0018897557337305,0.815640811120523,4254,2129,1076,389,267,607,462,1990,1895,1875,142589,371,1375,1143,32,57.0,84.0,70.36260412797793,1884867.6158615185,0.0,0.0,0.0,0.0,0.0,36047020100,0,0,0,0,0
Brooklyn,3020200,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0009001618163699,3.658557977941325e-06,0.0066710606454699,0.0,0.0317728095765416,0.0001536479111086,0.2450647414700507,1780,922,28,211,587,459,324,631,598,571,87917,264,358,272,92,63.0,98.0,80.79674796747967,1451353.1881902094,0.0,0.0,0.0,0.0,0.0,36047020200,0,0,0,0,0
Brooklyn,3020300,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,0.0,0.0009338680675261,1.6115857193931326e-05,0.0054047080615529,0.0,0.2784815677706466,0.008744753212952,0.9478460111029196,2057,1113,253,314,165,424,176,805,722,759,191083,101,676,608,12,72.0,112.0,89.42493386243386,1512111.7776696635,0.0,0.0,0.0,0.0,0.0,36047020300,11,2,0,0,0
Brooklyn,3020400,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0009024470356094,2.65169376216333e-06,0.006804717229417,0.0,0.0471346299479597,0.0001802991590484,0.3714264656072827,1842,1131,12,69,558,323,397,695,656,570,95855,327,342,332,55,77.0,100.0,88.76988283942109,1450946.2106231356,1.0,0.0,0.0,0.0,0.0,36047020400,0,0,0,0,0
Brooklyn,3020500,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,0.0,0.0010304128136331,1.3838942762599469e-05,0.0062499078400055,0.0,0.2456667662081592,0.0058643286737471,0.9303690440001816,3555,2075,399,254,494,741,248,1580,1541,1503,149643,111,1057,1269,32,86.0,125.0,109.39674229203024,1718970.6298119447,0.0,0.0,0.0,0.0,0.0,36047020500,1,0,0,0,0
Brooklyn,3020600,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0004363041491466,4.46577709567369e-06,0.0028634061156119,0.0,0.0470898577150168,0.0005803838308348,0.3111810078121665,2499,1520,13,310,596,560,359,812,784,768,95104,358,472,295,90,73.0,100.0,89.55398345668263,1838035.95687257,0.0,0.0,0.0,0.0,0.0,36047020600,0,0,0,0,0
Brooklyn,3020700,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,0.0,0.0020324273309116,4.39737465148611e-05,0.0112671582701223,0.0,0.3700319428109607,0.0164418004468699,0.986043770781253,4562,3084,355,487,267,796,692,2296,2241,2179,175833,74,1562,1735,18,113.0,151.0,130.35898993990952,1480909.8305774268,0.0,0.0,0.0,0.0,0.0,36047020700,3,1,0,0,0
Brooklyn,3020800,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,0.0,0.0005566774623233,5.733428039023645e-06,0.003783527459103,0.0,0.0420617333765708,0.0005044158533437,0.2836467538684482,3148,1245,83,57,1695,608,405,1220,1152,1126,62723,733,705,259,394,66.0,85.0,75.17089141004863,1542689.6238298668,0.0,0.0,0.0,0.0,0.0,36047020800,0,0,0,0,0
