                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[916]                                   0.002  0.006   0.000    0.007      0.000    0.000   12858.0   15467.0    1.0
p_y[917]                                   0.000  0.001   0.000    0.001      0.000    0.000   14204.0   13251.0    1.0
p_y[918]                                   0.001  0.003   0.000    0.004      0.000    0.000   19042.0   19728.0    1.0
p_y[919]                                   0.008  0.014   0.000    0.027      0.000    0.000   17310.0   18541.0    1.0
p_y[920]                                   0.002  0.005   0.000    0.006      0.000    0.000   20028.0   18029.0    1.0
p_y[921]                                   0.000  0.001   0.000    0.001      0.000    0.000   11935.0   17658.0    1.0
p_y[922]                                   0.001  0.003   0.000    0.002      0.000    0.000   15694.0   17950.0    1.0
p_y[923]                                   0.002  0.004   0.000    0.009      0.000    0.000   11521.0   13751.0    1.0
p_y[924]                                   0.001  0.004   0.000    0.004      0.000    0.000   11424.0   18659.0    1.0
p_y[925]                                   0.001  0.001   0.000    0.002      0.000    0.000   11560.0   11874.0    1.0
p_y[926]                                   0.000  0.001   0.000    0.001      0.000    0.000   14337.0   14174.0    1.0
p_y[927]                                   0.001  0.004   0.000    0.002      0.000    0.001   12901.0   14507.0    1.0
p_y[928]                                   0.001  0.002   0.000    0.003      0.000    0.000   14170.0   17604.0    1.0
p_y[929]                                   0.006  0.011   0.000    0.022      0.000    0.000   17733.0   17704.0    1.0
p_y[930]                                   0.001  0.001   0.000    0.002      0.000    0.000   13317.0   16754.0    1.0
p_y[931]                                   0.002  0.003   0.000    0.005      0.000    0.000   14395.0   17351.0    1.0
p_y[932]                                   0.008  0.014   0.000    0.029      0.000    0.000   18508.0   18777.0    1.0
p_y[933]                                   0.002  0.004   0.000    0.008      0.000    0.000   14134.0   11395.0    1.0
p_y[934]                                   0.001  0.002   0.000    0.004      0.000    0.000   12727.0   12361.0    1.0
p_y[935]                                   0.027  0.025   0.000    0.071      0.000    0.000   17377.0   16152.0    1.0
p_y[936]                                   0.002  0.004   0.000    0.007      0.000    0.000   11639.0   16278.0    1.0
p_y[937]                                   0.002  0.005   0.000    0.008      0.000    0.000   14015.0   17092.0    1.0
p_y[938]                                   0.004  0.008   0.000    0.015      0.000    0.000   18367.0   19902.0    1.0
p_y[939]                                   0.003  0.006   0.000    0.011      0.000    0.000   15857.0   15414.0    1.0
p_y[940]                                   0.003  0.006   0.000    0.012      0.000    0.000   17480.0   18831.0    1.0
p_y[941]                                   0.003  0.004   0.000    0.010      0.000    0.000   17468.0   17097.0    1.0
p_y[942]                                   0.003  0.007   0.000    0.012      0.000    0.000   15107.0   17679.0    1.0
p_y[943]                                   0.001  0.003   0.000    0.003      0.000    0.000   15004.0   17880.0    1.0
p_y[944]                                   0.004  0.011   0.000    0.013      0.000    0.001   13860.0   13051.0    1.0
p_y[945]                                   0.001  0.001   0.000    0.002      0.000    0.000    9487.0   11914.0    1.0
p_y[946]                                   0.001  0.004   0.000    0.005      0.000    0.000   11081.0   10444.0    1.0
p_y[947]                                   0.019  0.013   0.001    0.041      0.000    0.000   16510.0   12883.0    1.0
p_y[948]                                   0.002  0.004   0.000    0.006      0.000    0.000   14831.0   14453.0    1.0
p_y[949]                                   0.000  0.000   0.000    0.000      0.000    0.000   11149.0   16411.0    1.0
p_y[950]                                   0.000  0.001   0.000    0.001      0.000    0.000   15274.0   17711.0    1.0
p_y[951]                                   0.002  0.004   0.000    0.006      0.000    0.000   18011.0   19048.0    1.0
p_y[952]                                   0.005  0.007   0.000    0.017      0.000    0.000   18672.0   13050.0    1.0
p_y[953]                                   0.003  0.005   0.000    0.011      0.000    0.000   18905.0   17857.0    1.0
p_y[954]                                   0.001  0.003   0.000    0.004      0.000    0.000   14575.0   13736.0    1.0
p_y[955]                                   0.006  0.011   0.000    0.022      0.000    0.000   13817.0   13236.0    1.0
p_y[956]                                   0.002  0.003   0.000    0.006      0.000    0.000   18884.0   18767.0    1.0
p_y[957]                                   0.004  0.007   0.000    0.015      0.000    0.000   11373.0   14586.0    1.0
p_y[958]                                   0.001  0.003   0.000    0.005      0.000    0.000   10636.0   13691.0    1.0
p_y[959]                                   0.001  0.003   0.000    0.006      0.000    0.000   14809.0   16553.0    1.0
p_y[960]                                   0.008  0.012   0.000    0.027      0.000    0.000   16268.0   16825.0    1.0
p_y[961]                                   0.004  0.007   0.000    0.014      0.000    0.000   12942.0   18789.0    1.0
p_y[962]                                   0.004  0.007   0.000    0.013      0.000    0.000   18889.0   15416.0    1.0
p_y[963]                                   0.063  0.037   0.009    0.131      0.000    0.000   17291.0   14114.0    1.0
p_y[964]                                   0.065  0.047   0.004    0.151      0.000    0.001   18575.0   16597.0    1.0
p_y[965]                                   0.013  0.018   0.000    0.042      0.000    0.000   16123.0   11783.0    1.0
p_y[966]                                   0.008  0.011   0.000    0.025      0.000    0.000   18259.0   15951.0    1.0
p_y[967]                                   0.001  0.002   0.000    0.002      0.000    0.000   14913.0   16540.0    1.0
p_y[968]                                   0.004  0.008   0.000    0.015      0.000    0.000   18355.0   21749.0    1.0
p_y[969]                                   0.000  0.001   0.000    0.001      0.000    0.000   12318.0   16831.0    1.0
p_y[970]                                   0.001  0.004   0.000    0.005      0.000    0.000   14579.0   15578.0    1.0
p_y[971]                                   0.001  0.001   0.000    0.002      0.000    0.000   14881.0   18277.0    1.0
p_y[972]                                   0.001  0.003   0.000    0.004      0.000    0.000   16666.0   20043.0    1.0
p_y[973]                                   0.001  0.003   0.000    0.002      0.000    0.000   13529.0   17719.0    1.0
p_y[974]                                   0.000  0.001   0.000    0.000      0.000    0.000    9469.0   12912.0    1.0
p_y[975]                                   0.003  0.005   0.000    0.009      0.000    0.000   19768.0   19289.0    1.0
p_y[976]                                   0.005  0.007   0.000    0.016      0.000    0.000   15868.0   14299.0    1.0
p_y[977]                                   0.002  0.006   0.000    0.010      0.000    0.000    8467.0   13605.0    1.0
p_y[978]                                   0.001  0.002   0.000    0.003      0.000    0.000   12972.0   16664.0    1.0
p_y[979]                                   0.001  0.002   0.000    0.004      0.000    0.000   12988.0   18162.0    1.0
p_y[980]                                   0.001  0.003   0.000    0.005      0.000    0.000   18055.0   18314.0    1.0
p_y[981]                                   0.001  0.002   0.000    0.003      0.000    0.000   14981.0   14374.0    1.0
p_y[982]                                   0.001  0.002   0.000    0.004      0.000    0.000   15394.0   16551.0    1.0
p_y[983]                                   0.002  0.002   0.000    0.005      0.000    0.000   17548.0   17146.0    1.0
p_y[984]                                   0.006  0.011   0.000    0.023      0.000    0.000   15175.0   11170.0    1.0
p_y[985]                                   0.003  0.005   0.000    0.009      0.000    0.000   16776.0   17787.0    1.0
p_y[986]                                   0.001  0.005   0.000    0.005      0.000    0.000   15840.0   11597.0    1.0
p_y[987]                                   0.001  0.002   0.000    0.002      0.000    0.000   17073.0   18745.0    1.0
p_y[988]                                   0.000  0.002   0.000    0.001      0.000    0.000   15768.0   13538.0    1.0
p_y[989]                                   0.000  0.000   0.000    0.000      0.000    0.000   13134.0   19316.0    1.0
p_y[990]                                   0.000  0.001   0.000    0.001      0.000    0.000   16115.0   19627.0    1.0
p_y[991]                                   0.000  0.001   0.000    0.001      0.000    0.000   13133.0   16801.0    1.0
p_y[992]                                   0.000  0.001   0.000    0.001      0.000    0.000   13300.0   17268.0    1.0
p_y[993]                                   0.001  0.003   0.000    0.004      0.000    0.000   15372.0    9696.0    1.0
p_y[994]                                   0.002  0.005   0.000    0.007      0.000    0.000   11891.0   14085.0    1.0
p_y[995]                                   0.001  0.004   0.000    0.003      0.000    0.000   17829.0   19500.0    1.0
p_y[996]                                   0.001  0.002   0.000    0.003      0.000    0.000   14063.0   12519.0    1.0
p_y[997]                                   0.000  0.002   0.000    0.001      0.000    0.000   10408.0   16703.0    1.0
p_y[998]                                   0.000  0.001   0.000    0.002      0.000    0.000    9365.0   12720.0    1.0
p_y[999]                                   0.001  0.002   0.000    0.003      0.000    0.000   12202.0   10626.0    1.0
p_y[1000]                                  0.000  0.001   0.000    0.001      0.000    0.000    9627.0   13112.0    1.0
p_y[1001]                                  0.001  0.002   0.000    0.002      0.000    0.000   11563.0   14953.0    1.0
p_y[1002]                                  0.001  0.003   0.000    0.002      0.000    0.000   10020.0   13159.0    1.0
p_y[1003]                                  0.001  0.002   0.000    0.003      0.000    0.000    9842.0   12002.0    1.0
p_y[1004]                                  0.002  0.003   0.000    0.006      0.000    0.000   11122.0   12453.0    1.0
p_y[1005]                                  0.003  0.005   0.000    0.012      0.000    0.000   13297.0   12775.0    1.0
p_y[1006]                                  0.000  0.001   0.000    0.001      0.000    0.000   12725.0   11948.0    1.0
p_y[1007]                                  0.000  0.000   0.000    0.001      0.000    0.000   13680.0   17164.0    1.0
p_y[1008]                                  0.004  0.005   0.000    0.013      0.000    0.000   18256.0   18662.0    1.0
p_y[1009]                                  0.003  0.004   0.000    0.010      0.000    0.000   17819.0   19712.0    1.0
p_y[1010]                                  0.002  0.003   0.000    0.006      0.000    0.000   14531.0   12949.0    1.0
p_y[1011]                                  0.002  0.005   0.000    0.006      0.000    0.000   17593.0   14014.0    1.0
p_y[1012]                                  0.002  0.004   0.000    0.009      0.000    0.000   16471.0   15223.0    1.0
p_y[1013]                                  0.002  0.003   0.000    0.006      0.000    0.000   15646.0   12834.0    1.0
p_y[1014]                                  0.001  0.003   0.000    0.005      0.000    0.000   18349.0   12632.0    1.0
p_y[1015]                                  0.001  0.001   0.000    0.002      0.000    0.000   18850.0   19306.0    1.0
p_y[1016]                                  0.003  0.005   0.000    0.009      0.000    0.000   12458.0   13066.0    1.0
p_y[1017]                                  0.001  0.002   0.000    0.003      0.000    0.000   12781.0   18089.0    1.0
p_y[1018]                                  0.002  0.004   0.000    0.006      0.000    0.000   13583.0    9995.0    1.0
p_y[1019]                                  0.001  0.002   0.000    0.003      0.000    0.000   12464.0   13761.0    1.0
p_y[1020]                                  0.000  0.001   0.000    0.002      0.000    0.000    9957.0   13589.0    1.0
p_y[1021]                                  0.001  0.003   0.000    0.006      0.000    0.000   10817.0   15836.0    1.0
p_y[1022]                                  0.002  0.002   0.000    0.005      0.000    0.000   19466.0   17716.0    1.0
p_y[1023]                                  0.006  0.006   0.000    0.017      0.000    0.000   16502.0   14056.0    1.0
p_y[1024]                                  0.001  0.002   0.000    0.003      0.000    0.000   13096.0   15040.0    1.0
p_y[1025]                                  0.001  0.004   0.000    0.006      0.000    0.000   15763.0   14064.0    1.0
p_y[1026]                                  0.002  0.003   0.000    0.006      0.000    0.000   17175.0   18918.0    1.0
p_y[1027]                                  0.004  0.006   0.000    0.014      0.000    0.000   13695.0   11926.0    1.0
p_y[1028]                                  0.004  0.004   0.000    0.011      0.000    0.000   16049.0   16165.0    1.0
p_y[1029]                                  0.002  0.003   0.000    0.007      0.000    0.000   17559.0   18509.0    1.0
p_y[1030]                                  0.002  0.003   0.000    0.006      0.000    0.000   14068.0   16185.0    1.0
p_y[1031]                                  0.001  0.002   0.000    0.002      0.000    0.000   16057.0   16818.0    1.0
p_y[1032]                                  0.000  0.001   0.000    0.001      0.000    0.000   15553.0   19214.0    1.0
p_y[1033]                                  0.001  0.002   0.000    0.003      0.000    0.000   13794.0   15965.0    1.0
p_y[1034]                                  0.001  0.002   0.000    0.003      0.000    0.000   13316.0   17071.0    1.0
p_y[1035]                                  0.000  0.001   0.000    0.001      0.000    0.000   12471.0   17225.0    1.0
p_y[1036]                                  0.001  0.003   0.000    0.004      0.000    0.000   11563.0   13974.0    1.0
p_y[1037]                                  0.001  0.002   0.000    0.003      0.000    0.000   15286.0   19068.0    1.0
p_y[1038]                                  0.001  0.005   0.000    0.004      0.000    0.000   13725.0   13321.0    1.0
p_y[1039]                                  0.004  0.005   0.000    0.013      0.000    0.000   16964.0   18018.0    1.0
p_y[1040]                                  0.001  0.001   0.000    0.002      0.000    0.000   16080.0   18233.0    1.0
p_y[1041]                                  0.001  0.002   0.000    0.003      0.000    0.000   13794.0   13909.0    1.0
p_y[1042]                                  0.002  0.005   0.000    0.009      0.000    0.000   18783.0   20227.0    1.0
p_y[1043]                                  0.001  0.001   0.000    0.002      0.000    0.000   13274.0   13876.0    1.0
p_y[1044]                                  0.000  0.001   0.000    0.001      0.000    0.000   10360.0    9786.0    1.0
p_y[1045]                                  0.002  0.003   0.000    0.006      0.000    0.000   20451.0   20534.0    1.0
p_y[1046]                                  0.001  0.003   0.000    0.003      0.000    0.000   11420.0   15852.0    1.0
p_y[1047]                                  0.001  0.002   0.000    0.003      0.000    0.000   13201.0   10749.0    1.0
p_y[1048]                                  0.003  0.006   0.000    0.011      0.000    0.000   17543.0   18780.0    1.0
p_y[1049]                                  0.000  0.001   0.000    0.001      0.000    0.000   13182.0   14007.0    1.0
p_y[1050]                                  0.000  0.001   0.000    0.001      0.000    0.000   14405.0   13651.0    1.0
p_y[1051]                                  0.001  0.004   0.000    0.004      0.000    0.000   19663.0   20184.0    1.0
p_y[1052]                                  0.001  0.002   0.000    0.004      0.000    0.000   18197.0   18453.0    1.0
p_y[1053]                                  0.001  0.003   0.000    0.003      0.000    0.000   18960.0   18059.0    1.0
p_y[1054]                                  0.001  0.004   0.000    0.003      0.000    0.000   14306.0   18289.0    1.0
p_y[1055]                                  0.001  0.002   0.000    0.003      0.000    0.000   12121.0   19300.0    1.0
p_y[1056]                                  0.000  0.001   0.000    0.001      0.000    0.000   11672.0   18061.0    1.0
p_y[1057]                                  0.001  0.003   0.000    0.003      0.000    0.000   13197.0   17035.0    1.0
p_y[1058]                                  0.000  0.001   0.000    0.001      0.000    0.000   11109.0   15513.0    1.0
p_y[1059]                                  0.001  0.001   0.000    0.002      0.000    0.000   17494.0   16681.0    1.0
p_y[1060]                                  0.001  0.002   0.000    0.002      0.000    0.000   17416.0   20330.0    1.0
p_y[1061]                                  0.001  0.003   0.000    0.004      0.000    0.000   14436.0   15008.0    1.0
p_y[1062]                                  0.007  0.008   0.000    0.021      0.000    0.000   19579.0   16272.0    1.0
p_y[1063]                                  0.002  0.002   0.000    0.006      0.000    0.000   16808.0   15505.0    1.0
p_y[1064]                                  0.018  0.018   0.000    0.050      0.000    0.000   15082.0   11911.0    1.0
p_y[1065]                                  0.001  0.003   0.000    0.003      0.000    0.000   14685.0   19867.0    1.0
p_y[1066]                                  0.001  0.002   0.000    0.004      0.000    0.000   11696.0   13553.0    1.0
p_y[1067]                                  0.001  0.002   0.000    0.003      0.000    0.000    9807.0   11633.0    1.0
p_y[1068]                                  0.005  0.009   0.000    0.019      0.000    0.000   13390.0   17677.0    1.0
p_y[1069]                                  0.001  0.001   0.000    0.002      0.000    0.000   15261.0   18356.0    1.0
p_y[1070]                                  0.000  0.002   0.000    0.002      0.000    0.000   12145.0   12808.0    1.0
p_y[1071]                                  0.001  0.002   0.000    0.003      0.000    0.000   15486.0   12032.0    1.0
p_y[1072]                                  0.001  0.002   0.000    0.003      0.000    0.000   14933.0   11793.0    1.0
p_y[1073]                                  0.003  0.006   0.000    0.010      0.000    0.000   17783.0   16948.0    1.0
p_y[1074]                                  0.004  0.009   0.000    0.016      0.000    0.000   17048.0   17660.0    1.0
p_y[1075]                                  0.009  0.012   0.000    0.029      0.000    0.000   16500.0   15256.0    1.0
p_y[1076]                                  0.001  0.002   0.000    0.003      0.000    0.000   16652.0   18143.0    1.0
p_y[1077]                                  0.001  0.002   0.000    0.002      0.000    0.000   15406.0   18956.0    1.0
p_y[1078]                                  0.001  0.002   0.000    0.003      0.000    0.000   16365.0   19664.0    1.0
p_y[1079]                                  0.001  0.002   0.000    0.003      0.000    0.000   14097.0   17017.0    1.0
p_y[1080]                                  0.056  0.041   0.002    0.130      0.000    0.000   20868.0   17225.0    1.0
p_y[1081]                                  0.002  0.004   0.000    0.008      0.000    0.000   17419.0   15576.0    1.0
p_y[1082]                                  0.002  0.002   0.000    0.006      0.000    0.000   14002.0   14247.0    1.0
p_y[1083]                                  0.002  0.004   0.000    0.006      0.000    0.000   12137.0   14057.0    1.0
p_y[1084]                                  0.000  0.002   0.000    0.002      0.000    0.000   12890.0   11056.0    1.0
p_y[1085]                                  0.002  0.005   0.000    0.006      0.000    0.000   12521.0   16298.0    1.0
p_y[1086]                                  0.002  0.006   0.000    0.009      0.000    0.000   18181.0   16777.0    1.0
p_y[1087]                                  0.001  0.004   0.000    0.003      0.000    0.000   12541.0   17963.0    1.0
p_y[1088]                                  0.003  0.008   0.000    0.014      0.000    0.000   17103.0   18035.0    1.0
p_y[1089]                                  0.001  0.002   0.000    0.003      0.000    0.000   10932.0   13844.0    1.0
p_y[1090]                                  0.002  0.005   0.000    0.007      0.000    0.000   11292.0   15342.0    1.0
p_y[1091]                                  0.001  0.002   0.000    0.003      0.000    0.000   12545.0   16094.0    1.0
p_y[1092]                                  0.004  0.009   0.000    0.014      0.000    0.000   18781.0   16887.0    1.0
p_y[1093]                                  0.000  0.001   0.000    0.002      0.000    0.000   12903.0   12006.0    1.0
p_y[1094]                                  0.001  0.002   0.000    0.003      0.000    0.000   12808.0   15414.0    1.0
p_y[1095]                                  0.005  0.009   0.000    0.018      0.000    0.000   14334.0   13643.0    1.0
p_y[1096]                                  0.001  0.002   0.000    0.003      0.000    0.000   14686.0   18963.0    1.0
p_y[1097]                                  0.003  0.007   0.000    0.011      0.000    0.000   15621.0   18925.0    1.0
p_y[1098]                                  0.002  0.004   0.000    0.008      0.000    0.000   17386.0   15560.0    1.0
p_y[1099]                                  0.002  0.003   0.000    0.005      0.000    0.000   14727.0   13557.0    1.0
p_y[1100]                                  0.001  0.002   0.000    0.004      0.000    0.000   16683.0   15379.0    1.0
p_y[1101]                                  0.011  0.017   0.000    0.041      0.000    0.000   10585.0   13517.0    1.0
p_y[1102]                                  0.003  0.005   0.000    0.010      0.000    0.000   18676.0   13402.0    1.0
p_y[1103]                                  0.008  0.011   0.000    0.027      0.000    0.000   17922.0   11709.0    1.0
p_y[1104]                                  0.001  0.002   0.000    0.003      0.000    0.000   10696.0   14934.0    1.0
p_y[1105]                                  0.007  0.008   0.000    0.020      0.000    0.000   16798.0   15274.0    1.0
p_y[1106]                                  0.004  0.007   0.000    0.014      0.000    0.000   17970.0   14880.0    1.0
p_y[1107]                                  0.006  0.010   0.000    0.021      0.000    0.000   17805.0   13827.0    1.0
p_y[1108]                                  0.004  0.006   0.000    0.013      0.000    0.000   15396.0   15092.0    1.0
p_y[1109]                                  0.002  0.004   0.000    0.006      0.000    0.000   17678.0   17056.0    1.0
p_y[1110]                                  0.003  0.007   0.000    0.012      0.000    0.000   19135.0   15120.0    1.0
p_y[1111]                                  0.029  0.030   0.000    0.082      0.000    0.000   18985.0   17206.0    1.0
p_y[1112]                                  0.002  0.004   0.000    0.006      0.000    0.000   18074.0   17032.0    1.0
p_y[1113]                                  0.001  0.004   0.000    0.006      0.000    0.000   21317.0   15866.0    1.0
p_y[1114]                                  0.001  0.003   0.000    0.005      0.000    0.000   16531.0   12997.0    1.0
p_y[1115]                                  0.077  0.042   0.013    0.155      0.000    0.000   19354.0   21055.0    1.0
p_y[1116]                                  0.037  0.028   0.000    0.086      0.000    0.000   19360.0   15544.0    1.0
p_y[1117]                                  0.001  0.002   0.000    0.004      0.000    0.000   18510.0   16458.0    1.0
p_y[1118]                                  0.082  0.055   0.008    0.182      0.000    0.001   18809.0   17683.0    1.0
p_y[1119]                                  0.050  0.037   0.002    0.116      0.000    0.000   18025.0   13976.0    1.0
p_y[1120]                                  0.001  0.001   0.000    0.003      0.000    0.000   16934.0   19261.0    1.0
p_y[1121]                                  0.005  0.006   0.000    0.016      0.000    0.000   16127.0   12956.0    1.0
p_y[1122]                                  0.054  0.048   0.000    0.140      0.000    0.000   19618.0   16519.0    1.0
p_y[1123]                                  0.002  0.003   0.000    0.006      0.000    0.000   18041.0   16411.0    1.0
p_y[1124]                                  0.006  0.009   0.000    0.020      0.000    0.000   18857.0   16886.0    1.0
p_y[1125]                                  0.001  0.002   0.000    0.003      0.000    0.000   17048.0   19415.0    1.0
p_y[1126]                                  0.000  0.000   0.000    0.001      0.000    0.000   16903.0   19453.0    1.0
p_y[1127]                                  0.001  0.001   0.000    0.003      0.000    0.000   18136.0   17646.0    1.0
p_y[1128]                                  0.008  0.007   0.000    0.021      0.000    0.000   12305.0    9155.0    1.0
p_y[1129]                                  0.036  0.059   0.000    0.134      0.000    0.001   14702.0   16370.0    1.0
p_y[1130]                                  0.000  0.001   0.000    0.001      0.000    0.000   15327.0   11594.0    1.0
p_y[1131]                                  0.001  0.001   0.000    0.002      0.000    0.000   15613.0   16577.0    1.0
p_y[1132]                                  0.001  0.003   0.000    0.003      0.000    0.000   17853.0   18622.0    1.0
p_y[1133]                                  0.001  0.002   0.000    0.003      0.000    0.000   17077.0   17589.0    1.0
p_y[1134]                                  0.001  0.002   0.000    0.004      0.000    0.000   14927.0   14909.0    1.0
p_y[1135]                                  0.018  0.016   0.000    0.047      0.000    0.000   13686.0    9289.0    1.0
p_y[1136]                                  0.003  0.004   0.000    0.009      0.000    0.000   17455.0   14828.0    1.0
p_y[1137]                                  0.001  0.003   0.000    0.005      0.000    0.000   18538.0   11829.0    1.0
p_y[1138]                                  0.001  0.002   0.000    0.004      0.000    0.000   16687.0   17486.0    1.0
p_y[1139]                                  0.053  0.045   0.001    0.132      0.000    0.000   18032.0   15393.0    1.0
p_y[1140]                                  0.001  0.001   0.000    0.003      0.000    0.000   17687.0   15770.0    1.0
p_y[1141]                                  0.004  0.007   0.000    0.015      0.000    0.000   17039.0   11525.0    1.0
p_y[1142]                                  0.353  0.157   0.085    0.646      0.001    0.001   17506.0   16870.0    1.0
p_y[1143]                                  0.003  0.006   0.000    0.011      0.000    0.000   18751.0   16740.0    1.0
p_y[1144]                                  0.393  0.185   0.083    0.739      0.001    0.001   17334.0   15281.0    1.0
p_y[1145]                                  0.004  0.006   0.000    0.014      0.000    0.000   18824.0   17807.0    1.0
p_y[1146]                                  0.005  0.009   0.000    0.020      0.000    0.000   15583.0   14641.0    1.0
p_y[1147]                                  0.006  0.010   0.000    0.021      0.000    0.000   15853.0   16364.0    1.0
p_y[1148]                                  0.007  0.007   0.000    0.019      0.000    0.000   14234.0   13114.0    1.0
p_y[1149]                                  0.000  0.001   0.000    0.001      0.000    0.000   12683.0   15655.0    1.0
p_y[1150]                                  0.001  0.001   0.000    0.002      0.000    0.000   13977.0   16602.0    1.0
p_y[1151]                                  0.004  0.007   0.000    0.015      0.000    0.000   17692.0   12489.0    1.0
p_y[1152]                                  0.000  0.001   0.000    0.002      0.000    0.000   14611.0   16173.0    1.0
p_y[1153]                                  0.000  0.001   0.000    0.001      0.000    0.000   13678.0   17314.0    1.0
p_y[1154]                                  0.041  0.030   0.001    0.096      0.000    0.000   16902.0   15237.0    1.0
p_y[1155]                                  0.001  0.001   0.000    0.002      0.000    0.000   17699.0   13867.0    1.0
p_y[1156]                                  0.001  0.003   0.000    0.003      0.000    0.000   12402.0   10946.0    1.0
p_y[1157]                                  0.001  0.002   0.000    0.003      0.000    0.000   16121.0   17439.0    1.0
p_y[1158]                                  0.007  0.012   0.000    0.023      0.000    0.000   20197.0   18709.0    1.0
p_y[1159]                                  0.007  0.010   0.000    0.023      0.000    0.000   15884.0   16139.0    1.0
p_y[1160]                                  0.001  0.003   0.000    0.005      0.000    0.000   14415.0   11154.0    1.0
p_y[1161]                                  0.002  0.004   0.000    0.006      0.000    0.000   14873.0   12685.0    1.0
p_y[1162]                                  0.001  0.003   0.000    0.004      0.000    0.000   19214.0   20725.0    1.0
p_y[1163]                                  0.010  0.013   0.000    0.030      0.000    0.000   14607.0   18152.0    1.0
p_y[1164]                                  0.004  0.009   0.000    0.013      0.000    0.000   18285.0   16328.0    1.0
p_y[1165]                                  0.000  0.001   0.000    0.002      0.000    0.000   17679.0   18996.0    1.0
p_y[1166]                                  0.002  0.004   0.000    0.007      0.000    0.000   18804.0   18281.0    1.0
p_y[1167]                                  0.001  0.002   0.000    0.003      0.000    0.000   16800.0   18275.0    1.0
p_y[1168]                                  0.004  0.006   0.000    0.013      0.000    0.000   14198.0   16646.0    1.0
p_y[1169]                                  0.000  0.001   0.000    0.002      0.000    0.000   15518.0   16917.0    1.0
p_y[1170]                                  0.000  0.001   0.000    0.001      0.000    0.000   16134.0   14983.0    1.0
p_y[1171]                                  0.001  0.001   0.000    0.002      0.000    0.000   15650.0   18357.0    1.0
p_y[1172]                                  0.001  0.003   0.000    0.005      0.000    0.000   17937.0   15081.0    1.0
p_y[1173]                                  0.001  0.002   0.000    0.002      0.000    0.000   16585.0   18096.0    1.0
p_y[1174]                                  0.001  0.003   0.000    0.005      0.000    0.000   16654.0   19231.0    1.0
p_y[1175]                                  0.002  0.004   0.000    0.006      0.000    0.000   16509.0   17935.0    1.0
p_y[1176]                                  0.001  0.002   0.000    0.003      0.000    0.000   15055.0   13904.0    1.0
p_y[1177]                                  0.023  0.032   0.000    0.078      0.000    0.000   16195.0   14294.0    1.0
p_y[1178]                                  0.002  0.003   0.000    0.005      0.000    0.000   15491.0   16628.0    1.0
p_y[1179]                                  0.002  0.004   0.000    0.007      0.000    0.000   19585.0   20508.0    1.0
p_y[1180]                                  0.001  0.003   0.000    0.004      0.000    0.000   13764.0   13529.0    1.0
p_y[1181]                                  0.001  0.002   0.000    0.004      0.000    0.000   15320.0   10617.0    1.0
p_y[1182]                                  0.003  0.005   0.000    0.010      0.000    0.000   14681.0   10780.0    1.0
p_y[1183]                                  0.014  0.017   0.000    0.043      0.000    0.000   21600.0   17191.0    1.0
p_y[1184]                                  0.003  0.004   0.000    0.009      0.000    0.000   14770.0   15475.0    1.0
p_y[1185]                                  0.002  0.004   0.000    0.007      0.000    0.000   15353.0   15400.0    1.0
p_y[1186]                                  0.002  0.004   0.000    0.007      0.000    0.000   20032.0   21251.0    1.0
p_y[1187]                                  0.038  0.032   0.000    0.095      0.000    0.000   21579.0   16921.0    1.0
p_y[1188]                                  0.000  0.001   0.000    0.001      0.000    0.000   15714.0   15998.0    1.0
p_y[1189]                                  0.002  0.005   0.000    0.009      0.000    0.000   14317.0   14330.0    1.0
p_y[1190]                                  0.000  0.001   0.000    0.001      0.000    0.000   15143.0   14526.0    1.0
p_y[1191]                                  0.007  0.014   0.000    0.026      0.000    0.000   15650.0   16811.0    1.0
p_y[1192]                                  0.002  0.007   0.000    0.007      0.000    0.000   14151.0   15594.0    1.0
p_y[1193]                                  0.001  0.004   0.000    0.006      0.000    0.000   15749.0   16802.0    1.0
p_y[1194]                                  0.001  0.005   0.000    0.005      0.000    0.000   12362.0   16032.0    1.0
p_y[1195]                                  0.001  0.003   0.000    0.004      0.000    0.000   13937.0   13418.0    1.0
p_y[1196]                                  0.002  0.005   0.000    0.009      0.000    0.000   15756.0   15190.0    1.0
p_y[1197]                                  0.007  0.013   0.000    0.026      0.000    0.000   16285.0   17359.0    1.0
p_y[1198]                                  0.039  0.033   0.000    0.097      0.000    0.000   12347.0    6395.0    1.0
p_y[1199]                                  0.002  0.004   0.000    0.008      0.000    0.000   12962.0   15053.0    1.0
p_y[1200]                                  0.000  0.001   0.000    0.001      0.000    0.000   12954.0   13141.0    1.0
p_y[1201]                                  0.003  0.004   0.000    0.008      0.000    0.000   16466.0   11856.0    1.0
p_y[1202]                                  0.002  0.003   0.000    0.006      0.000    0.000   17561.0   13613.0    1.0
p_y[1203]                                  0.001  0.002   0.000    0.004      0.000    0.000   14890.0   15023.0    1.0
p_y[1204]                                  0.002  0.004   0.000    0.008      0.000    0.000   15448.0   13224.0    1.0
p_y[1205]                                  0.028  0.024   0.000    0.069      0.000    0.000   15525.0   15204.0    1.0
p_y[1206]                                  0.001  0.003   0.000    0.005      0.000    0.000   13359.0    9034.0    1.0
p_y[1207]                                  0.012  0.015   0.000    0.037      0.000    0.000   17397.0   15572.0    1.0
