geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36061010000.0,36061010000.0,0.0007072135785007072,0.0012116774278799142,2.2685004178402948e-05,0.006259927251485518,1414
36061010100.0,36061010100.0,0.0021231422505307855,0.0015894436480395925,7.920849054154065e-06,0.010209101791772762,942
36061010200.0,36061010200.0,0.0007936507936507937,0.0011179356740819316,1.653125088088721e-05,0.006101814378545657,1260
36061010400.0,36061010400.0,0.0,0.0008137181749776654,1.5426159027734138e-05,0.004485003287555041,1130
36061010801.0,36061010801.0,0.00390625,0.00279710604009562,1.244994249324659e-05,0.01904102865246119,256
36061010802.0,36061010802.0,0.0,0.0018787367710259198,7.74490651792474e-06,0.0128180842525193,230
36061010803.0,36061010803.0,0.004048582995951417,0.005533067671599692,1.822097279220131e-05,0.028683720106783172,494
36061010900.0,36061010900.0,0.0,0.0004493053450871553,6.042371479184181e-06,0.0025610602317179655,1669
36061011201.0,36061011201.0,0.0,0.0012564950921774532,1.7435753158129577e-05,0.007213278903727304,639
36061011202.0,36061011202.0,0.0033222591362126247,0.0038267744857736928,3.3016746126577464e-05,0.020239993066147696,602
36061011203.0,36061011203.0,0.0,0.0012054095637639027,1.9886593174934677e-05,0.00653164389929499,648
36061011300.0,36061011300.0,0.0,0.0005015717148012252,5.221859366535801e-06,0.0031088291704051436,914
36061011402.0,36061011402.0,0.0,0.0012049013633030675,2.4447272577430616e-05,0.0066847673654927605,754
36061011800.0,36061011800.0,0.0,0.0016348694285853384,5.86444842241298e-05,0.007846354839608757,686
36061011900.0,36061011900.0,0.0,0.000489659664767998,5.300624279276946e-06,0.00307311714361698,952
36061012000.0,36061012000.0,0.0013175230566534915,0.0015959012496506353,2.5981781667153555e-05,0.00890592350925947,759
36061012101.0,36061012101.0,0.0,0.0006031497454472836,3.865305883571471e-06,0.003996514745031274,563
36061012102.0,36061012102.0,0.0,0.0007485824492433535,5.681583899249634e-06,0.005100736075158236,511
36061012200.0,36061012200.0,0.0008665511265164644,0.0015140838499423637,1.8875266706700722e-05,0.008014581038698966,1154
36061012500.0,36061012500.0,0.0029791459781529296,0.0009002795325716417,7.208218898967612e-06,0.005702851525423637,1007
36061012601.0,36061012601.0,0.0051813471502590676,0.013228227268117112,0.00023392191003816012,0.05983007660213413,193
36061012602.0,36061012602.0,0.0,0.00201458583408566,2.0217626367386845e-05,0.012031334832053214,412
36061012700.0,36061012700.0,0.0018814675446848542,0.0004792876033361074,7.224459446917725e-06,0.002767002729086124,1063
36061013000.0,36061013000.0,0.0,0.0010673519546998017,1.790046625953359e-05,0.0059058609242349765,947
36061013100.0,36061013100.0,0.0025167785234899327,0.002607833180256938,1.0201680353620778e-05,0.01426430963125886,1192
36061013201.0,36061013201.0,0.015463917525773196,0.06685286799900067,0.01866518850350321,0.15453567450868028,388
36061013202.0,36061013202.0,0.023255813953488372,0.10072326862267196,0.031830332512129744,0.21940526147717182,344
36061013300.0,36061013300.0,0.002244668911335578,0.0008682095332049474,7.761607589405653e-06,0.005454451053913066,891
36061013601.0,36061013601.0,0.007220216606498195,0.02706114023407232,0.002410173042679807,0.08817866300669115,277
36061013602.0,36061013602.0,0.0,0.006668553923988947,9.797279199294844e-05,0.03476394535608631,209
36061014801.0,36061014801.0,0.0,0.0017557102861534223,2.352935343095301e-05,0.01112763927851176,139
36061014900.0,36061014900.0,0.0,0.0008955799106606807,1.2799875767848901e-05,0.005009592689975397,1147
36061015001.0,36061015001.0,0.0,0.001762680602345332,1.7362596998672222e-05,0.011114287701981264,310
