                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[985]                                   0.001  0.003   0.000    0.004      0.000    0.000    4492.0    6384.0   1.00
p_y[986]                                   0.003  0.004   0.000    0.010      0.000    0.000    6012.0    9153.0   1.00
p_y[987]                                   0.006  0.007   0.000    0.018      0.000    0.000    6465.0    7040.0   1.00
p_y[988]                                   0.002  0.002   0.000    0.005      0.000    0.000    6486.0    7583.0   1.00
p_y[989]                                   0.001  0.002   0.000    0.003      0.000    0.000    5010.0    8203.0   1.00
p_y[990]                                   0.000  0.001   0.000    0.001      0.000    0.000    4494.0    8490.0   1.00
p_y[991]                                   0.000  0.001   0.000    0.001      0.000    0.000    4155.0    6788.0   1.00
p_y[992]                                   0.000  0.001   0.000    0.001      0.000    0.000    4767.0    6507.0   1.00
p_y[993]                                   0.001  0.002   0.000    0.003      0.000    0.000    5354.0    6771.0   1.00
p_y[994]                                   0.001  0.002   0.000    0.004      0.000    0.000    6296.0    7256.0   1.00
p_y[995]                                   0.001  0.001   0.000    0.002      0.000    0.000    6355.0    8745.0   1.00
p_y[996]                                   0.000  0.001   0.000    0.002      0.000    0.000    5805.0    8508.0   1.00
p_y[997]                                   0.004  0.006   0.000    0.014      0.000    0.000    6988.0    7199.0   1.00
p_y[998]                                   0.003  0.004   0.000    0.008      0.000    0.000    7340.0    8870.0   1.00
p_y[999]                                   0.001  0.002   0.000    0.004      0.000    0.000    5203.0    6479.0   1.00
p_y[1000]                                  0.002  0.002   0.000    0.005      0.000    0.000    6598.0   10041.0   1.00
p_y[1001]                                  0.001  0.002   0.000    0.004      0.000    0.000    6622.0    8609.0   1.00
p_y[1002]                                  0.005  0.007   0.000    0.016      0.000    0.000    6728.0    6309.0   1.00
p_y[1003]                                  0.005  0.008   0.000    0.016      0.000    0.000    6690.0    7942.0   1.00
p_y[1004]                                  0.020  0.017   0.000    0.050      0.000    0.000    5613.0    4515.0   1.00
p_y[1005]                                  0.002  0.002   0.000    0.006      0.000    0.000    6820.0    8341.0   1.00
p_y[1006]                                  0.001  0.002   0.000    0.004      0.000    0.000    5431.0    8211.0   1.00
p_y[1007]                                  0.001  0.001   0.000    0.002      0.000    0.000    4621.0    7683.0   1.00
p_y[1008]                                  0.002  0.003   0.000    0.006      0.000    0.000    5883.0    8116.0   1.00
p_y[1009]                                  0.003  0.004   0.000    0.009      0.000    0.000    7238.0    8644.0   1.00
p_y[1010]                                  0.002  0.003   0.000    0.006      0.000    0.000    5413.0    6567.0   1.00
p_y[1011]                                  0.001  0.002   0.000    0.004      0.000    0.000    5517.0    7012.0   1.00
p_y[1012]                                  0.001  0.002   0.000    0.003      0.000    0.000    4969.0    8670.0   1.00
p_y[1013]                                  0.000  0.001   0.000    0.001      0.000    0.000    5230.0    6416.0   1.00
p_y[1014]                                  0.003  0.006   0.000    0.010      0.000    0.000    6535.0    7824.0   1.00
p_y[1015]                                  0.003  0.006   0.000    0.010      0.000    0.000    6414.0    6852.0   1.00
p_y[1016]                                  0.001  0.003   0.000    0.004      0.000    0.000    4209.0    5621.0   1.00
p_y[1017]                                  0.002  0.004   0.000    0.007      0.000    0.000    4191.0    7941.0   1.00
p_y[1018]                                  0.003  0.009   0.000    0.009      0.000    0.001    4715.0    7431.0   1.00
p_y[1019]                                  0.002  0.005   0.000    0.007      0.000    0.000    5174.0    5222.0   1.00
p_y[1020]                                  0.001  0.002   0.000    0.004      0.000    0.000    4686.0    6618.0   1.00
p_y[1021]                                  0.002  0.005   0.000    0.007      0.000    0.000    5662.0    8281.0   1.00
p_y[1022]                                  0.001  0.003   0.000    0.005      0.000    0.000    5943.0    8597.0   1.00
p_y[1023]                                  0.001  0.003   0.000    0.005      0.000    0.000    5360.0    8199.0   1.00
p_y[1024]                                  0.008  0.010   0.000    0.024      0.000    0.000    5927.0    7743.0   1.00
p_y[1025]                                  0.007  0.010   0.000    0.023      0.000    0.000    7729.0    9950.0   1.00
p_y[1026]                                  0.001  0.002   0.000    0.003      0.000    0.000    4390.0    7306.0   1.00
p_y[1027]                                  0.001  0.002   0.000    0.003      0.000    0.000    4395.0    6488.0   1.00
p_y[1028]                                  0.001  0.002   0.000    0.003      0.000    0.000    4854.0    7121.0   1.00
p_y[1029]                                  0.001  0.003   0.000    0.005      0.000    0.000    5202.0    9082.0   1.00
p_y[1030]                                  0.002  0.006   0.000    0.007      0.000    0.000    5674.0    7877.0   1.00
p_y[1031]                                  0.001  0.002   0.000    0.004      0.000    0.000    3689.0    4589.0   1.00
p_y[1032]                                  0.001  0.002   0.000    0.004      0.000    0.000    3554.0    7081.0   1.00
p_y[1033]                                  0.047  0.028   0.006    0.099      0.000    0.000    6638.0    7814.0   1.00
p_y[1034]                                  0.006  0.009   0.000    0.020      0.000    0.000    7687.0    8983.0   1.00
p_y[1035]                                  0.001  0.002   0.000    0.003      0.000    0.000    5789.0    8256.0   1.00
p_y[1036]                                  0.000  0.001   0.000    0.001      0.000    0.000    4941.0    6949.0   1.00
p_y[1037]                                  0.000  0.001   0.000    0.001      0.000    0.000    4969.0    6429.0   1.00
p_y[1038]                                  0.001  0.004   0.000    0.006      0.000    0.000    5507.0    7213.0   1.00
p_y[1039]                                  0.003  0.003   0.000    0.009      0.000    0.000    6455.0    5740.0   1.00
p_y[1040]                                  0.007  0.003   0.002    0.013      0.000    0.000    5881.0    7256.0   1.00
p_y[1041]                                  0.001  0.002   0.000    0.004      0.000    0.000    6406.0    8903.0   1.00
p_y[1042]                                  0.001  0.003   0.000    0.005      0.000    0.000    6810.0    8184.0   1.00
p_y[1043]                                  0.007  0.007   0.000    0.019      0.000    0.000    7369.0    8780.0   1.00
p_y[1044]                                  0.016  0.008   0.003    0.031      0.000    0.000    6174.0    7865.0   1.00
p_y[1045]                                  0.019  0.012   0.002    0.042      0.000    0.000    7091.0    8035.0   1.00
p_y[1046]                                  0.002  0.003   0.000    0.006      0.000    0.000    5975.0    7059.0   1.00
p_y[1047]                                  0.012  0.040   0.000    0.048      0.000    0.002    7484.0    9544.0   1.00
p_y[1048]                                  0.001  0.001   0.000    0.002      0.000    0.000    4369.0    5731.0   1.00
p_y[1049]                                  0.001  0.002   0.000    0.004      0.000    0.000    7003.0    8783.0   1.00
p_y[1050]                                  0.003  0.002   0.000    0.007      0.000    0.000    6083.0    4400.0   1.00
p_y[1051]                                  0.040  0.050   0.000    0.126      0.000    0.001    7167.0    7103.0   1.00
p_y[1052]                                  0.001  0.003   0.000    0.006      0.000    0.000    5272.0    6136.0   1.00
p_y[1053]                                  0.002  0.003   0.000    0.006      0.000    0.000    5722.0    7033.0   1.00
p_y[1054]                                  0.005  0.008   0.000    0.019      0.000    0.000    5964.0    6210.0   1.00
p_y[1055]                                  0.004  0.006   0.000    0.013      0.000    0.000    5181.0    8389.0   1.00
p_y[1056]                                  0.003  0.005   0.000    0.011      0.000    0.000    5639.0    7638.0   1.00
p_y[1057]                                  0.003  0.005   0.000    0.009      0.000    0.000    6816.0    7687.0   1.00
p_y[1058]                                  0.020  0.018   0.000    0.051      0.000    0.000    6071.0    6163.0   1.00
p_y[1059]                                  0.001  0.002   0.000    0.004      0.000    0.000    4608.0    7227.0   1.00
p_y[1060]                                  0.002  0.003   0.000    0.006      0.000    0.000    5133.0    6949.0   1.00
p_y[1061]                                  0.001  0.002   0.000    0.004      0.000    0.000    7031.0    9150.0   1.00
p_y[1062]                                  0.002  0.003   0.000    0.006      0.000    0.000    5528.0    8562.0   1.00
p_y[1063]                                  0.003  0.006   0.000    0.010      0.000    0.000    5868.0    7756.0   1.00
p_y[1064]                                  0.002  0.004   0.000    0.008      0.000    0.000    4816.0    5894.0   1.00
p_y[1065]                                  0.004  0.007   0.000    0.015      0.000    0.000    6622.0    7253.0   1.00
p_y[1066]                                  0.003  0.003   0.000    0.008      0.000    0.000    5180.0    4941.0   1.00
p_y[1067]                                  0.002  0.003   0.000    0.007      0.000    0.000    3807.0    5496.0   1.00
p_y[1068]                                  0.002  0.004   0.000    0.008      0.000    0.000    5493.0    4571.0   1.00
p_y[1069]                                  0.049  0.025   0.011    0.094      0.000    0.000    6291.0    7255.0   1.00
p_y[1070]                                  0.007  0.012   0.000    0.025      0.000    0.000    7153.0    8349.0   1.00
p_y[1071]                                  0.001  0.001   0.000    0.002      0.000    0.000    7107.0    8700.0   1.00
p_y[1072]                                  0.001  0.002   0.000    0.005      0.000    0.000    7257.0    8505.0   1.00
p_y[1073]                                  0.001  0.002   0.000    0.003      0.000    0.000    5293.0    7217.0   1.00
p_y[1074]                                  0.001  0.001   0.000    0.002      0.000    0.000    6049.0    8004.0   1.00
p_y[1075]                                  0.001  0.001   0.000    0.002      0.000    0.000    4619.0    4098.0   1.00
p_y[1076]                                  0.002  0.004   0.000    0.007      0.000    0.000    5091.0    8963.0   1.00
p_y[1077]                                  0.002  0.005   0.000    0.008      0.000    0.000    5211.0    8035.0   1.00
p_y[1078]                                  0.004  0.003   0.000    0.009      0.000    0.000    6800.0    6446.0   1.00
p_y[1079]                                  0.002  0.003   0.000    0.007      0.000    0.000    6432.0    6712.0   1.00
p_y[1080]                                  0.001  0.001   0.000    0.002      0.000    0.000    5074.0    7025.0   1.00
p_y[1081]                                  0.003  0.003   0.000    0.009      0.000    0.000    7108.0    7427.0   1.00
p_y[1082]                                  0.029  0.013   0.007    0.053      0.000    0.000    6085.0    6833.0   1.00
p_y[1083]                                  0.002  0.003   0.000    0.006      0.000    0.000    5148.0    8001.0   1.00
p_y[1084]                                  0.005  0.005   0.000    0.013      0.000    0.000    5385.0    5264.0   1.00
p_y[1085]                                  0.003  0.008   0.000    0.013      0.000    0.000    3922.0    6798.0   1.00
p_y[1086]                                  0.004  0.011   0.000    0.018      0.000    0.000    3594.0    5217.0   1.00
p_y[1087]                                  0.004  0.013   0.000    0.016      0.000    0.001    4375.0    6103.0   1.00
p_y[1088]                                  0.002  0.005   0.000    0.008      0.000    0.000    3326.0    4749.0   1.00
p_y[1089]                                  0.004  0.013   0.000    0.013      0.000    0.001    3832.0    6327.0   1.00
p_y[1090]                                  0.003  0.011   0.000    0.012      0.000    0.001    3526.0    5788.0   1.00
p_y[1091]                                  0.005  0.021   0.000    0.019      0.000    0.001    3833.0    7613.0   1.00
p_y[1092]                                  0.009  0.029   0.000    0.034      0.000    0.002    3893.0    4915.0   1.00
p_y[1093]                                  0.002  0.005   0.000    0.008      0.000    0.000    2995.0    5893.0   1.00
p_y[1094]                                  0.002  0.006   0.000    0.008      0.000    0.000    3220.0    5538.0   1.00
p_y[1095]                                  0.010  0.026   0.000    0.044      0.000    0.001    2852.0    5019.0   1.00
p_y[1096]                                  0.002  0.007   0.000    0.009      0.000    0.000    3240.0    5761.0   1.00
p_y[1097]                                  0.003  0.008   0.000    0.010      0.000    0.000    3630.0    6718.0   1.00
p_y[1098]                                  0.001  0.002   0.000    0.004      0.000    0.000    3284.0    6074.0   1.00
p_y[1099]                                  0.001  0.002   0.000    0.003      0.000    0.000    3124.0    5411.0   1.00
p_y[1100]                                  0.001  0.003   0.000    0.004      0.000    0.000    2937.0    4334.0   1.00
p_y[1101]                                  0.001  0.003   0.000    0.004      0.000    0.000    2954.0    4953.0   1.00
p_y[1102]                                  0.006  0.012   0.000    0.026      0.000    0.000    2755.0    3462.0   1.00
p_y[1103]                                  0.004  0.009   0.000    0.015      0.000    0.000    3402.0    4160.0   1.00
p_y[1104]                                  0.003  0.010   0.000    0.009      0.000    0.001    3570.0    5603.0   1.00
p_y[1105]                                  0.002  0.006   0.000    0.009      0.000    0.000    3663.0    5169.0   1.00
p_y[1106]                                  0.002  0.005   0.000    0.007      0.000    0.000    3077.0    3819.0   1.00
p_y[1107]                                  0.001  0.006   0.000    0.005      0.000    0.001    3009.0    6192.0   1.00
p_y[1108]                                  0.005  0.025   0.000    0.015      0.000    0.002    4554.0    8170.0   1.00
p_y[1109]                                  0.001  0.003   0.000    0.004      0.000    0.000    3082.0    4984.0   1.00
p_y[1110]                                  0.002  0.005   0.000    0.008      0.000    0.000    2887.0    3730.0   1.00
p_y[1111]                                  0.001  0.003   0.000    0.005      0.000    0.000    2992.0    4328.0   1.00
p_y[1112]                                  0.002  0.007   0.000    0.008      0.000    0.000    3083.0    4507.0   1.00
p_y[1113]                                  0.002  0.007   0.000    0.008      0.000    0.000    3198.0    5344.0   1.00
p_y[1114]                                  0.001  0.004   0.000    0.004      0.000    0.000    3519.0    6190.0   1.00
p_y[1115]                                  0.001  0.004   0.000    0.006      0.000    0.000    3014.0    4433.0   1.00
p_y[1116]                                  0.014  0.032   0.000    0.061      0.000    0.001    2892.0    6326.0   1.00
p_y[1117]                                  0.002  0.007   0.000    0.009      0.000    0.000    2869.0    5175.0   1.00
p_y[1118]                                  0.003  0.017   0.000    0.010      0.000    0.001    3850.0    6985.0   1.00
p_y[1119]                                  0.001  0.002   0.000    0.003      0.000    0.000    2676.0    4787.0   1.00
p_y[1120]                                  0.001  0.004   0.000    0.005      0.000    0.000    2330.0    4200.0   1.00
p_y[1121]                                  0.002  0.005   0.000    0.008      0.000    0.000    3296.0    3893.0   1.00
p_y[1122]                                  0.003  0.011   0.000    0.011      0.000    0.001    4193.0    7101.0   1.00
p_y[1123]                                  0.001  0.003   0.000    0.003      0.000    0.000    3307.0    5752.0   1.00
p_y[1124]                                  0.004  0.014   0.000    0.016      0.000    0.001    3315.0    4960.0   1.00
p_y[1125]                                  0.001  0.004   0.000    0.005      0.000    0.000    3364.0    4337.0   1.00
p_y[1126]                                  0.002  0.008   0.000    0.007      0.000    0.000    3282.0    5094.0   1.00
p_y[1127]                                  0.001  0.001   0.000    0.002      0.000    0.000    3831.0    5940.0   1.00
p_y[1128]                                  0.004  0.011   0.000    0.017      0.000    0.000    3851.0    5117.0   1.00
p_y[1129]                                  0.002  0.007   0.000    0.008      0.000    0.000    3015.0    4724.0   1.00
p_y[1130]                                  0.002  0.009   0.000    0.008      0.000    0.001    3373.0    5631.0   1.00
p_y[1131]                                  0.002  0.004   0.000    0.006      0.000    0.000    2842.0    5038.0   1.00
p_y[1132]                                  0.006  0.018   0.000    0.024      0.000    0.001    4819.0    6114.0   1.00
p_y[1133]                                  0.004  0.012   0.000    0.013      0.000    0.001    3143.0    5293.0   1.00
p_y[1134]                                  0.003  0.013   0.000    0.012      0.000    0.001    3726.0    6217.0   1.00
p_y[1135]                                  0.002  0.005   0.000    0.007      0.000    0.000    3608.0    5694.0   1.00
p_y[1136]                                  0.001  0.002   0.000    0.003      0.000    0.000    2913.0    5006.0   1.00
p_y[1137]                                  0.003  0.014   0.000    0.012      0.000    0.001    4251.0    6059.0   1.00
p_y[1138]                                  0.001  0.002   0.000    0.003      0.000    0.000    2549.0    4157.0   1.00
p_y[1139]                                  0.001  0.002   0.000    0.003      0.000    0.000    2883.0    5102.0   1.00
p_y[1140]                                  0.004  0.011   0.000    0.019      0.000    0.000    3147.0    6840.0   1.00
p_y[1141]                                  0.003  0.007   0.000    0.013      0.000    0.000    3259.0    6056.0   1.00
p_y[1142]                                  0.001  0.003   0.000    0.003      0.000    0.000    3185.0    5059.0   1.00
p_y[1143]                                  0.001  0.001   0.000    0.003      0.000    0.000    4060.0    6103.0   1.00
p_y[1144]                                  0.001  0.006   0.000    0.005      0.000    0.000    3995.0    5651.0   1.00
p_y[1145]                                  0.001  0.002   0.000    0.003      0.000    0.000    2637.0    4682.0   1.00
p_y[1146]                                  0.001  0.004   0.000    0.005      0.000    0.000    3136.0    6007.0   1.00
p_y[1147]                                  0.001  0.004   0.000    0.004      0.000    0.000    2768.0    5570.0   1.00
p_y[1148]                                  0.002  0.004   0.000    0.006      0.000    0.000    2795.0    4345.0   1.00
p_y[1149]                                  0.003  0.007   0.000    0.010      0.000    0.000    3191.0    4591.0   1.00
p_y[1150]                                  0.003  0.007   0.000    0.010      0.000    0.000    3078.0    5115.0   1.00
p_y[1151]                                  0.001  0.003   0.000    0.004      0.000    0.000    2923.0    3960.0   1.00
p_y[1152]                                  0.002  0.004   0.000    0.007      0.000    0.000    3631.0    5824.0   1.00
p_y[1153]                                  0.015  0.019   0.000    0.048      0.000    0.000    3580.0    4020.0   1.00
p_y[1154]                                  0.001  0.004   0.000    0.005      0.000    0.000    3051.0    3947.0   1.00
p_y[1155]                                  0.001  0.003   0.000    0.003      0.000    0.000    2654.0    3835.0   1.00
p_y[1156]                                  0.002  0.006   0.000    0.007      0.000    0.000    3527.0    4846.0   1.00
p_y[1157]                                  0.003  0.012   0.000    0.012      0.000    0.001    4632.0    6231.0   1.00
p_y[1158]                                  0.001  0.002   0.000    0.003      0.000    0.000    2996.0    4740.0   1.00
p_y[1159]                                  0.001  0.002   0.000    0.004      0.000    0.000    3425.0    5700.0   1.00
p_y[1160]                                  0.005  0.012   0.000    0.022      0.000    0.000    4074.0    7992.0   1.00
p_y[1161]                                  0.003  0.011   0.000    0.013      0.000    0.001    4280.0    6567.0   1.00
p_y[1162]                                  0.005  0.016   0.000    0.017      0.000    0.001    5374.0    7585.0   1.00
p_y[1163]                                  0.001  0.002   0.000    0.004      0.000    0.000    2817.0    4541.0   1.00
p_y[1164]                                  0.003  0.007   0.000    0.011      0.000    0.000    4120.0    5905.0   1.00
p_y[1165]                                  0.001  0.003   0.000    0.004      0.000    0.000    3131.0    5084.0   1.00
p_y[1166]                                  0.002  0.005   0.000    0.007      0.000    0.000    3344.0    4759.0   1.00
p_y[1167]                                  0.002  0.003   0.000    0.007      0.000    0.000    7428.0    8601.0   1.00
p_y[1168]                                  0.022  0.014   0.002    0.048      0.000    0.000    6443.0    7377.0   1.00
p_y[1169]                                  0.004  0.007   0.000    0.014      0.000    0.000    6788.0    7489.0   1.00
p_y[1170]                                  0.003  0.005   0.000    0.009      0.000    0.000    6600.0    8176.0   1.00
p_y[1171]                                  0.002  0.003   0.000    0.007      0.000    0.000    6044.0    6386.0   1.00
p_y[1172]                                  0.001  0.002   0.000    0.004      0.000    0.000    7366.0    9277.0   1.00
p_y[1173]                                  0.048  0.042   0.000    0.124      0.000    0.001    7067.0    6388.0   1.00
p_y[1174]                                  0.002  0.002   0.000    0.006      0.000    0.000    6006.0    7324.0   1.00
p_y[1175]                                  0.002  0.006   0.000    0.009      0.000    0.000    6506.0    9515.0   1.00
p_y[1176]                                  0.004  0.007   0.000    0.016      0.000    0.000    6873.0    7717.0   1.00
p_y[1177]                                  0.003  0.005   0.000    0.010      0.000    0.000    6735.0    8904.0   1.00
p_y[1178]                                  0.001  0.002   0.000    0.004      0.000    0.000    6973.0    8750.0   1.00
p_y[1179]                                  0.001  0.003   0.000    0.005      0.000    0.000    6446.0    8636.0   1.00
p_y[1180]                                  0.001  0.002   0.000    0.004      0.000    0.000    6745.0    8518.0   1.00
p_y[1181]                                  0.002  0.004   0.000    0.005      0.000    0.000    5164.0    8378.0   1.00
p_y[1182]                                  0.001  0.002   0.000    0.003      0.000    0.000    5696.0    6666.0   1.00
p_y[1183]                                  0.002  0.008   0.000    0.010      0.000    0.000    6216.0    8850.0   1.00
p_y[1184]                                  0.001  0.002   0.000    0.003      0.000    0.000    6259.0    9371.0   1.00
p_y[1185]                                  0.001  0.002   0.000    0.004      0.000    0.000    5907.0    7037.0   1.00
p_y[1186]                                  0.001  0.002   0.000    0.004      0.000    0.000    5789.0    6982.0   1.00
p_y[1187]                                  0.001  0.003   0.000    0.004      0.000    0.000    4667.0    7391.0   1.00
p_y[1188]                                  0.002  0.003   0.000    0.005      0.000    0.000    5956.0    7587.0   1.00
p_y[1189]                                  0.002  0.002   0.000    0.006      0.000    0.000    6082.0    7141.0   1.00
p_y[1190]                                  0.004  0.006   0.000    0.013      0.000    0.000    7406.0    8877.0   1.00
p_y[1191]                                  0.001  0.005   0.000    0.005      0.000    0.000    3314.0    5902.0   1.00
p_y[1192]                                  0.002  0.006   0.000    0.006      0.000    0.000    3556.0    6526.0   1.00
p_y[1193]                                  0.002  0.008   0.000    0.008      0.000    0.000    3068.0    6367.0   1.00
p_y[1194]                                  0.077  0.044   0.012    0.157      0.001    0.000    6276.0    7059.0   1.00
p_y[1195]                                  0.069  0.051   0.002    0.162      0.001    0.001    7327.0    6533.0   1.00
p_y[1196]                                  0.006  0.016   0.000    0.027      0.000    0.000    3240.0    6352.0   1.00
p_y[1197]                                  0.002  0.006   0.000    0.007      0.000    0.000    3211.0    5252.0   1.00
p_y[1198]                                  0.001  0.004   0.000    0.005      0.000    0.000    4237.0    6797.0   1.00
p_y[1199]                                  0.001  0.003   0.000    0.003      0.000    0.000    2638.0    4713.0   1.00
p_y[1200]                                  0.001  0.004   0.000    0.004      0.000    0.000    3177.0    5138.0   1.00
p_y[1201]                                  0.001  0.003   0.000    0.003      0.000    0.000    3247.0    5252.0   1.00
p_y[1202]                                  0.001  0.002   0.000    0.003      0.000    0.000    3900.0    5634.0   1.00
p_y[1203]                                  0.003  0.004   0.000    0.009      0.000    0.000    7665.0    8883.0   1.00
p_y[1204]                                  0.001  0.003   0.000    0.004      0.000    0.000    4377.0    7108.0   1.00
p_y[1205]                                  0.003  0.004   0.000    0.009      0.000    0.000    6723.0    8580.0   1.00
p_y[1206]                                  0.001  0.003   0.000    0.005      0.000    0.000    5730.0    8935.0   1.00
p_y[1207]                                  0.002  0.005   0.000    0.007      0.000    0.000    5894.0    7365.0   1.00
p_y[1208]                                  0.002  0.005   0.000    0.008      0.000    0.000    6786.0    7691.0   1.00
p_y[1209]                                  0.004  0.005   0.000    0.013      0.000    0.000    5697.0    7687.0   1.00
p_y[1210]                                  0.002  0.003   0.000    0.005      0.000    0.000    6658.0    8384.0   1.00
p_y[1211]                                  0.024  0.021   0.000    0.062      0.000    0.000    5676.0    3523.0   1.00
p_y[1212]                                  0.003  0.005   0.000    0.009      0.000    0.000    6328.0    6992.0   1.00
p_y[1213]                                  0.002  0.004   0.000    0.007      0.000    0.000    5437.0    5120.0   1.00
p_y[1214]                                  0.002  0.004   0.000    0.008      0.000    0.000    5728.0    7739.0   1.00
p_y[1215]                                  0.002  0.004   0.000    0.007      0.000    0.000    5195.0    6931.0   1.00
p_y[1216]                                  0.002  0.004   0.000    0.009      0.000    0.000    5514.0    6989.0   1.00
p_y[1217]                                  0.002  0.003   0.000    0.007      0.000    0.000    5913.0    6804.0   1.00
p_y[1218]                                  0.010  0.018   0.000    0.036      0.000    0.001    7153.0    9201.0   1.00
p_y[1219]                                  0.002  0.006   0.000    0.009      0.000    0.000    4532.0    6410.0   1.00
p_y[1220]                                  0.002  0.005   0.000    0.009      0.000    0.000    5610.0    7829.0   1.00
p_y[1221]                                  0.004  0.010   0.000    0.013      0.000    0.001    5068.0    8738.0   1.00
p_y[1222]                                  0.003  0.008   0.000    0.013      0.000    0.000    5407.0    9147.0   1.00
p_y[1223]                                  0.002  0.007   0.000    0.009      0.000    0.000    4217.0    6293.0   1.00
p_y[1224]                                  0.003  0.009   0.000    0.010      0.000    0.001    4149.0    5993.0   1.00
p_y[1225]                                  0.002  0.005   0.000    0.007      0.000    0.000    4054.0    5084.0   1.00
p_y[1226]                                  0.002  0.006   0.000    0.008      0.000    0.000    4989.0    9448.0   1.00
p_y[1227]                                  0.002  0.004   0.000    0.006      0.000    0.000    4525.0    7493.0   1.00
p_y[1228]                                  0.002  0.004   0.000    0.006      0.000    0.000    4795.0    6932.0   1.00
p_y[1229]                                  0.002  0.004   0.000    0.006      0.000    0.000    4994.0    8722.0   1.00
p_y[1230]                                  0.002  0.004   0.000    0.007      0.000    0.000    5333.0    6722.0   1.00
p_y[1231]                                  0.002  0.006   0.000    0.008      0.000    0.000    5171.0    7418.0   1.00
p_y[1232]                                  0.003  0.010   0.000    0.009      0.000    0.001    5685.0    7598.0   1.00
p_y[1233]                                  0.002  0.005   0.000    0.006      0.000    0.000    4641.0    7336.0   1.00
p_y[1234]                                  0.002  0.006   0.000    0.007      0.000    0.000    4521.0    6816.0   1.00
p_y[1235]                                  0.002  0.005   0.000    0.006      0.000    0.000    4136.0    6269.0   1.00
p_y[1236]                                  0.002  0.005   0.000    0.006      0.000    0.000    4783.0    7742.0   1.00
p_y[1237]                                  0.003  0.006   0.000    0.011      0.000    0.000    6090.0    7929.0   1.00
p_y[1238]                                  0.002  0.004   0.000    0.007      0.000    0.000    4814.0    6894.0   1.00
p_y[1239]                                  0.001  0.003   0.000    0.005      0.000    0.000    4961.0    7929.0   1.00
p_y[1240]                                  0.001  0.003   0.000    0.005      0.000    0.000    4975.0    8094.0   1.00
p_y[1241]                                  0.001  0.003   0.000    0.005      0.000    0.000    5243.0    8766.0   1.00
p_y[1242]                                  0.011  0.008   0.001    0.025      0.000    0.000    6762.0    7766.0   1.00
p_y[1243]                                  0.056  0.027   0.013    0.105      0.000    0.000    5981.0    6238.0   1.00
p_y[1244]                                  0.002  0.004   0.000    0.007      0.000    0.000    5486.0    9347.0   1.00
p_y[1245]                                  0.006  0.007   0.000    0.018      0.000    0.000    6453.0    7257.0   1.00
p_y[1246]                                  0.002  0.004   0.000    0.008      0.000    0.000    5991.0    6986.0   1.00
p_y[1247]                                  0.001  0.002   0.000    0.004      0.000    0.000    5617.0    7260.0   1.00
p_y[1248]                                  0.002  0.003   0.000    0.006      0.000    0.000    5985.0    7479.0   1.00
p_y[1249]                                  0.001  0.004   0.000    0.005      0.000    0.000    4536.0    7849.0   1.00
p_y[1250]                                  0.002  0.003   0.000    0.005      0.000    0.000    6931.0    9937.0   1.00
p_y[1251]                                  0.001  0.002   0.000    0.005      0.000    0.000    6689.0    8971.0   1.00
p_y[1252]                                  0.001  0.003   0.000    0.006      0.000    0.000    6703.0    8497.0   1.00
p_y[1253]                                  0.002  0.004   0.000    0.008      0.000    0.000    6344.0    9523.0   1.00
p_y[1254]                                  0.001  0.003   0.000    0.003      0.000    0.000    4320.0    6511.0   1.00
p_y[1255]                                  0.003  0.005   0.000    0.010      0.000    0.000    6619.0    8747.0   1.00
p_y[1256]                                  0.001  0.001   0.000    0.002      0.000    0.000    4308.0    6472.0   1.00
p_y[1257]                                  0.011  0.014   0.000    0.036      0.000    0.000    7224.0    8649.0   1.00
p_y[1258]                                  0.001  0.002   0.000    0.002      0.000    0.000    3677.0    5421.0   1.00
p_y[1259]                                  0.003  0.005   0.000    0.010      0.000    0.000    7029.0    8614.0   1.00
p_y[1260]                                  0.001  0.002   0.000    0.003      0.000    0.000    3216.0    5247.0   1.00
p_y[1261]                                  0.002  0.003   0.000    0.006      0.000    0.000    6290.0    8136.0   1.00
p_y[1262]                                  0.001  0.002   0.000    0.004      0.000    0.000    3785.0    5837.0   1.00
p_y[1263]                                  0.001  0.001   0.000    0.002      0.000    0.000    3972.0    6844.0   1.00
p_y[1264]                                  0.007  0.011   0.000    0.025      0.000    0.000    6746.0    8084.0   1.00
p_y[1265]                                  0.002  0.007   0.000    0.009      0.000    0.000    3801.0    6925.0   1.00
p_y[1266]                                  0.002  0.005   0.000    0.008      0.000    0.000    5968.0    7311.0   1.00
p_y[1267]                                  0.002  0.003   0.000    0.007      0.000    0.000    7010.0    9173.0   1.00
p_y[1268]                                  0.002  0.006   0.000    0.008      0.000    0.000    4545.0    7663.0   1.00
p_y[1269]                                  0.002  0.003   0.000    0.006      0.000    0.000    5561.0    6723.0   1.00
p_y[1270]                                  0.001  0.003   0.000    0.004      0.000    0.000    4121.0    6514.0   1.00
p_y[1271]                                  0.002  0.003   0.000    0.006      0.000    0.000    5718.0    9030.0   1.00
p_y[1272]                                  0.003  0.004   0.000    0.010      0.000    0.000    4250.0    6739.0   1.00
p_y[1273]                                  0.002  0.004   0.000    0.008      0.000    0.000    7059.0    8406.0   1.00
p_y[1274]                                  0.002  0.004   0.000    0.008      0.000    0.000    6362.0    8855.0   1.00
