geoid,tract_id,empirical_estimate,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,n_images_by_area
36005007600.0,36005007600.0,0.0,0.2916246728529026,0.008065600778517493,0.9633753578686983,139
36005007900.0,36005007900.0,0.0,0.21748292373783676,0.006978347786308229,0.8623640618038616,202
36005008400.0,36005008400.0,0.0,0.11046738467367866,0.00021090588962233148,0.765290147023259,89
36005008500.0,36005008500.0,0.0,0.21609154154737695,0.006589149726937307,0.8741705955004556,215
36005008600.0,36005008600.0,0.0,0.07764935499683952,0.00021935139672724923,0.5919692559792143,56
36005008700.0,36005008700.0,0.0,0.13968442580142315,0.0025916678937310395,0.7238090521580627,135
36005009200.0,36005009200.0,0.0,0.2735355108195368,0.008496097672189706,0.9428203320926493,400
36005011702.0,36005011702.0,0.03278688524590164,0.7268823224474698,0.02908308681640259,0.9999992812407899,61
36005011900.0,36005011900.0,0.0,0.18886350728834364,0.0047974856306196075,0.8365437965421971,238
36005012101.0,36005012101.0,0.0,0.13585084394294628,0.00040471742455834017,0.855136316174724,118
36005012102.0,36005012102.0,0.0,0.08705406324063847,0.0004823664325475124,0.6085926512058225,68
36005012500.0,36005012500.0,0.0,0.09948900104512745,0.0011209134013426825,0.595662573074025,103
36005012901.0,36005012901.0,0.0,0.09489993704227075,0.0017849496509738632,0.5367879141454425,88
36005013000.0,36005013000.0,0.0,0.08392013779656485,0.00029472641284140346,0.6183791208655705,54
36005013100.0,36005013100.0,0.0,0.1304483398036881,0.001852362682858133,0.7331034079976754,137
36005013200.0,36005013200.0,0.0,0.1416374247670466,0.0005087432855696184,0.8427579607651664,79
36005013300.0,36005013300.0,0.0,0.14370083466923417,0.002795071453825132,0.7479237537609138,139
36005013500.0,36005013500.0,0.0,0.10612406029631948,0.0011591174288980404,0.643985923250474,94
36005014400.0,36005014400.0,0.0,0.1968495383708427,0.0015437508871217781,0.91601869101257,165
36005014900.0,36005014900.0,0.0,0.12338472404634078,0.002413442045465067,0.6466532168829688,112
36005015200.0,36005015200.0,0.0,0.23555180694537348,0.004121424766381954,0.9238734037762459,275
36005015300.0,36005015300.0,0.0,0.16576947198488784,0.0024195644085835966,0.8173654545194357,189
36005015800.0,36005015800.0,0.0,0.14656346136331574,0.0008682889170233798,0.8313908498926669,140
36005016000.0,36005016000.0,0.0,0.19520949259185957,0.002085078075792715,0.909252345198652,206
36005016200.0,36005016200.0,0.0,0.0920388827781111,0.0005059454704984007,0.6202680622113145,68
36005016400.0,36005016400.0,0.0,0.11649590734913542,0.001283873622199283,0.6954134976430374,96
36005017100.0,36005017100.0,0.0,0.04892123896465076,0.0005847960613041409,0.31747697637833916,19
36005017500.0,36005017500.0,0.0,0.19892179550298222,0.003942539695910241,0.8706549037747878,127
36005017901.0,36005017901.0,0.0,0.11500424228880406,0.0016947506126915202,0.6541690178192698,49
36005017902.0,36005017902.0,0.018518518518518517,0.3305570866746463,0.002617279683257784,0.9943800798879536,54
36005018101.0,36005018101.0,0.0,0.1300516597923063,0.0015372240296653878,0.7531875458302758,67
36005018102.0,36005018102.0,0.0,0.19655012872480956,0.0027040234213206948,0.8966390135868982,137
36005018302.0,36005018302.0,0.0,0.16716056365593093,0.004030618275611575,0.7805151817312216,107
36005018400.0,36005018400.0,0.0,0.2305498326684001,0.002448966153821411,0.952192134127213,238
36005019700.0,36005019700.0,0.0,0.20831503053946795,0.007052369577688164,0.8432404192564402,151
36005020200.0,36005020200.0,0.0,0.15561775989685747,0.0006485684970293643,0.8770251153330667,76
36005020400.0,36005020400.0,0.0045662100456621,0.3398708126835927,0.009944130630992995,0.990072527076417,219
36005020601.0,36005020601.0,0.0,0.15083743039676611,0.0020897916201152167,0.7992480071419428,107
