image_idx,sensor_id,frame_id,captured_at,gps_info.longitude,gps_info.latitude,h3_index_res06,date_str,image_path
256933,weekly_exact_condor,ba3e84a003c0de7234f155c5cc46903b,1695995877123,-73.793993,40.695309,604222325419671551,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325419671551/frames/ba3e84a003c0de7234f155c5cc46903b.jpg
155722,weekly_fair_dove,648e8da2a93d61d324f859785e3b730b,1696022603657,-73.882132,40.828348,604222324345929727,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222324345929727/frames/648e8da2a93d61d324f859785e3b730b.jpg
155729,weekly_fair_dove,42a422d99620de6895371b442803c6ae,1696006844007,-73.881929,40.82836,604222324345929727,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222324345929727/frames/42a422d99620de6895371b442803c6ae.jpg
820988,weekly_poetic_guinea,99221d2e1ae598e8686369ecb3f60b9a,1696021468166,-73.984265,40.676292,604222353471176703,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353471176703/frames/99221d2e1ae598e8686369ecb3f60b9a.jpg
821004,weekly_poetic_guinea,e652b115167a22650a937b25350294b4,1696019035434,-73.983918,40.676256,604222353471176703,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353471176703/frames/e652b115167a22650a937b25350294b4.jpg
821013,weekly_poetic_guinea,39fd0547278dbcfd63a284d8649368b6,1696015826466,-73.984248,40.676285,604222353471176703,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353471176703/frames/39fd0547278dbcfd63a284d8649368b6.jpg
821015,weekly_poetic_guinea,1063f9d2872118166a5f363441ef1eb4,1696015477471,-73.983973,40.676182,604222353471176703,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353471176703/frames/1063f9d2872118166a5f363441ef1eb4.jpg
821035,weekly_poetic_guinea,6993fac6a927d84a1e0e88e6741b07a0,1696003611591,-73.983973,40.676181,604222353471176703,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353471176703/frames/6993fac6a927d84a1e0e88e6741b07a0.jpg
821048,weekly_poetic_guinea,8a6da799c52aa16466540c848ee5ae93,1695996140271,-73.983952,40.676209,604222353471176703,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353471176703/frames/8a6da799c52aa16466540c848ee5ae93.jpg
731073,wholly_fast_colt,a38d0efb3e0d35e26e86e8cbc70aed26,1696022225026,-73.959295,40.641084,604222353202741247,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353202741247/frames/a38d0efb3e0d35e26e86e8cbc70aed26.jpg
731089,wholly_fast_colt,7a6e15dbb722a4887a5ec60f6f0a16c7,1696014408368,-73.959292,40.641069,604222353202741247,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353202741247/frames/7a6e15dbb722a4887a5ec60f6f0a16c7.jpg
731124,wholly_fast_colt,9188ac27160cefb2dc36394576a08f53,1695998297816,-73.959294,40.641076,604222353202741247,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353202741247/frames/9188ac27160cefb2dc36394576a08f53.jpg
731127,wholly_fast_colt,8382570db7f4a1f6e1eddf98644494c7,1695998167551,-73.959291,40.64106,604222353202741247,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222353202741247/frames/8382570db7f4a1f6e1eddf98644494c7.jpg
245050,wholly_needed_cougar,51691f007f63d6be960a4dfa3dc16430,1696022091734,-73.776561,40.710398,604222325419671551,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325419671551/frames/51691f007f63d6be960a4dfa3dc16430.jpg
691727,widely_whole_tarpon,cd6b2824037c2b71f2b47a7dd9529d7e,1696017468619,-73.9324,40.707949,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/cd6b2824037c2b71f2b47a7dd9529d7e.jpg
691728,widely_whole_tarpon,06eba9ecb5f45eeb9c42a8cfd770fac5,1696015964078,-73.932403,40.707731,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/06eba9ecb5f45eeb9c42a8cfd770fac5.jpg
691762,widely_whole_tarpon,186f6c6c15f9eecfd02588c59bbf332d,1696004417294,-73.932377,40.707893,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/186f6c6c15f9eecfd02588c59bbf332d.jpg
691763,widely_whole_tarpon,dfbd27758b66787c029456394763b103,1696003422832,-73.932394,40.707733,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/dfbd27758b66787c029456394763b103.jpg
691768,widely_whole_tarpon,3a997db4550874e156f71cbaf9f70981,1696000952892,-73.932398,40.707944,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/3a997db4550874e156f71cbaf9f70981.jpg
691793,widely_whole_tarpon,1fa0d4255444a089c32f55303935cc7a,1695995105700,-73.932341,40.707809,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/1fa0d4255444a089c32f55303935cc7a.jpg
691795,widely_whole_tarpon,7628112ee896573029696d70ce1968d1,1695994818539,-73.932413,40.707978,604222325151236095,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/7628112ee896573029696d70ce1968d1.jpg
262132,yearly_frank_mullet,5050396ff4ce19986bdba2a23a43860d,1696012541987,-73.77781,40.711114,604222325419671551,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325419671551/frames/5050396ff4ce19986bdba2a23a43860d.jpg
262144,yearly_frank_mullet,bb317199dfc6346a7e231d24828e61bb,1695995115333,-73.777941,40.711089,604222325419671551,2023-09-29,/share/ju/nexar_data/2023/2023-09-29/604222325419671551/frames/bb317199dfc6346a7e231d24828e61bb.jpg
